Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,999,4.0,4,,,,,,,,
,,,,,1005,6.0,6,,,,,,,,
,,,,,1008,3.0,3,,,,,,,,
,,,,,1020,12.0,12,,,,,,,,
,,,,,1025,5.0,5,,,,,,,,
,,,,,1030,5.0,5,,,,,,,,
,,,,,1033,3.0,3,,,,,,,,
,,,,,1037,4.0,4,,,,,,,,
,,,,,1040,3.0,3,,,,,,,,
,,,,,1057,17.0,17,,,,,,,,
,,,,,1061,4.0,4,,,,,,,,
,,,,,1064,3.0,3,,,,,,,,
,,,,,1068,4.0,4,,,,,,,,
,,,,,1072,4.0,4,,,,,,,,
,,,,,1078,6.0,6,,,,,,,,
,,,,,1082,4.0,4,,,,,,,,
,,,,,1085,3.0,3,,,,,,,,
,,,,,1088,3.0,3,,,,,,,,
,,,,,1100,12.0,12,,,,,,,,
,,,,,1115,15.0,15,,,,,,,,
,,,,,1118,3.0,3,,,,,,,,
,,,,,1125,7.0,7,,,,,,,,
,,,,,1129,4.0,4,,,,,,,,
,,,,,1133,4.0,4,,,,,,,,
,,,,,1144,11.0,11,,,,,,,,
,,,,,1147,3.0,3,,,,,,,,
,,,,,1150,3.0,3,,,,,,,,
,,,,,1153,3.0,3,,,,,,,,
,,,,,1160,7.0,7,,,,,,,,
,,,,,1163,3.0,3,,,,,,,,
,,,,,1166,3.0,3,,,,,,,,
,,,,,1170,4.0,4,,,,,,,,
,,,,,1175,5.0,5,,,,,,,,
,,,,,1178,3.0,3,,,,,,,,
,,,,,1181,3.0,3,,,,,,,,
,,,,,1185,4.0,4,,,,,,,,
,,,,,1194,9.0,9,,,,,,,,
,,,,,1203,9.0,9,,,,,,,,
,,,,,1213,10.0,10,,,,,,,,
,,,,,1224,11.0,11,,,,,,,,
,,,,,1238,14.0,14,,,,,,,,
,,,,,1255,17.0,17,,,,,,,,
,,,,,1260,5.0,5,,,,,,,,
,,,,,1276,16.0,16,,,,,,,,
,,,,,1287,11.0,11,,,,,,,,
,,,,,1292,5.0,5,,,,,,,,
,,,,,1309,17.0,17,,,,,,,,
,,,,,1322,13.0,13,,,,,,,,
,,,,,1331,9.0,9,,,,,,,,
,,,,,1335,4.0,4,,,,,,,,
,,,,,1344,9.0,9,,,,,,,,
,,,,,1355,11.0,11,,,,,,,,
,,,,,1358,3.0,3,,,,,,,,
,,,,,1361,3.0,3,,,,,,,,
,,,,,1369,8.0,8,,,,,,,,
,,,,,1372,3.0,3,,,,,,,,
,,,,,1381,9.0,9,,,,,,,,
,,,,,1395,14.0,14,,,,,,,,
,,,,,1401,6.0,6,,,,,,,,
,,,,,1413,12.0,12,,,,,,,,
,,,,,1422,9.0,9,,,,,,,,
,,,,,1425,3.0,3,,,,,,,,
,,,,,1432,7.0,7,,,,,,,,
,,,,,1448,16.0,16,,,,,,,,
,,,,,1466,18.0,18,,,,,,,,
,,,,,1473,7.0,7,,,,,,,,
,,,,,1476,3.0,3,,,,,,,,
,,,,,1479,3.0,3,,,,,,,,
,,,,,1491,12.0,12,,,,,,,,
,,,,,1502,11.0,11,,,,,,,,
,,,,,1506,4.0,4,,,,,,,,
,,,,,1512,6.0,6,,,,,,,,
,,,,,1525,13.0,13,,,,,,,,
,,,,,1537,12.0,12,,,,,,,,
,,,,,1553,16.0,16,,,,,,,,
,,,,,1556,3.0,3,,,,,,,,
,,,,,1563,7.0,7,,,,,,,,
,,,,,1566,3.0,3,,,,,,,,
,,,,,1574,8.0,8,,,,,,,,
,,,,,1578,4.0,4,,,,,,,,
,,,,,1583,5.0,5,,,,,,,,
,,,,,1592,9.0,9,,,,,,,,
,,,,,1596,4.0,4,,,,,,,,
,,,,,1600,4.0,4,,,,,,,,
,,,,,1603,3.0,3,,,,,,,,
,,,,,1609,6.0,6,,,,,,,,
,,,,,1614,5.0,5,,,,,,,,
,,,,,1618,4.0,4,,,,,,,,
,,,,,1632,14.0,14,,,,,,,,
,,,,,1648,16.0,16,,,,,,,,
,,,,,1656,8.0,8,,,,,,,,
,,,,,1660,4.0,4,,,,,,,,
,,,,,1663,3.0,3,,,,,,,,
,,,,,1668,5.0,5,,,,,,,,
,,,,,1679,11.0,11,,,,,,,,
,,,,,1685,6.0,6,,,,,,,,
,,,,,1693,8.0,8,,,,,,,,
,,,,,1698,5.0,5,,,,,,,,
,,,,,1703,5.0,5,,,,,,,,
,,,,,1711,8.0,8,,,,,,,,
,,,,,1715,4.0,4,,,,,,,,
,,,,,1724,9.0,9,,,,,,,,
,,,,,1731,7.0,7,,,,,,,,
,,,,,1737,6.0,6,,,,,,,,
,,,,,1752,15.0,15,,,,,,,,
,,,,,1757,5.0,5,,,,,,,,
,,,,,1761,4.0,4,,,,,,,,
,,,,,1766,5.0,5,,,,,,,,
,,,,,1769,3.0,3,,,,,,,,
,,,,,1774,5.0,5,,,,,,,,
,,,,,1794,20.0,20,,,,,,,,
,,,,,1798,4.0,4,,,,,,,,
,,,,,1802,4.0,4,,,,,,,,
,,,,,1806,4.0,4,,,,,,,,
,,,,,1813,7.0,7,,,,,,,,
,,,,,1818,5.0,5,,,,,,,,
,,,,,1821,3.0,3,,,,,,,,
,,,,,1829,8.0,8,,,,,,,,
,,,,,1847,18.0,18,,,,,,,,
,,,,,1855,8.0,8,,,,,,,,
,,,,,1859,4.0,4,,,,,,,,
,,,,,1863,4.0,4,,,,,,,,
,,,,,1877,14.0,14,,,,,,,,
,,,,,1890,13.0,13,,,,,,,,
,,,,,1902,12.0,12,,,,,,,,
,,,,,1905,3.0,3,,,,,,,,
,,,,,1909,4.0,4,,,,,,,,
,,,,,1919,10.0,10,,,,,,,,
,,,,,1927,8.0,8,,,,,,,,
,,,,,1932,5.0,5,,,,,,,,
,,,,,1935,3.0,3,,,,,,,,
,,,,,1943,8.0,8,,,,,,,,
,,,,,1953,10.0,10,,,,,,,,
,,,,,1961,8.0,8,,,,,,,,
,,,,,1969,8.0,8,,,,,,,,
,,,,,1977,8.0,8,,,,,,,,
,,,,,1982,5.0,5,,,,,,,,
,,,,,1989,7.0,7,,,,,,,,
,,,,,1993,4.0,4,,,,,,,,
,,,,,1998,5.0,5,,,,,,,,
,,,,,2004,6.0,6,,,,,,,,
,,,,,2008,4.0,4,,,,,,,,
,,,,,2014,6.0,6,,,,,,,,
,,,,,2021,7.0,7,,,,,,,,
,,,,,2029,8.0,8,,,,,,,,
,,,,,2032,3.0,3,,,,,,,,
,,,,,2036,4.0,4,,,,,,,,
,,,,,2046,10.0,10,,,,,,,,
,,,,,2074,28.0,28,,,,,,,,
,,,,,2088,14.0,14,,,,,,,,
,,,,,2094,6.0,6,,,,,,,,
,,,,,2098,4.0,4,,,,,,,,
,,,,,2111,13.0,13,,,,,,,,
,,,,,2116,5.0,5,,,,,,,,
,,,,,2124,8.0,8,,,,,,,,
,,,,,2131,7.0,7,,,,,,,,
,,,,,2148,17.0,17,,,,,,,,
,,,,,2152,4.0,4,,,,,,,,
,,,,,2156,4.0,4,,,,,,,,
,,,,,2168,12.0,12,,,,,,,,
,,,,,2176,8.0,8,,,,,,,,
,,,,,2179,3.0,3,,,,,,,,
,,,,,2188,9.0,9,,,,,,,,
,,,,,2197,9.0,9,,,,,,,,
,,,,,2205,8.0,8,,,,,,,,
,,,,,2217,12.0,12,,,,,,,,
,,,,,2226,9.0,9,,,,,,,,
,,,,,2229,3.0,3,,,,,,,,
,,,,,2232,3.0,3,,,,,,,,
,,,,,2237,5.0,5,,,,,,,,
,,,,,2244,7.0,7,,,,,,,,
,,,,,2248,4.0,4,,,,,,,,
,,,,,2253,5.0,5,,,,,,,,
,,,,,2270,17.0,17,,,,,,,,
,,,,,2281,11.0,11,,,,,,,,
,,,,,2284,3.0,3,,,,,,,,
,,,,,2289,5.0,5,,,,,,,,
,,,,,2301,12.0,12,,,,,,,,
,,,,,2305,4.0,4,,,,,,,,
,,,,,2314,9.0,9,,,,,,,,
,,,,,2320,6.0,6,,,,,,,,
,,,,,2325,5.0,5,,,,,,,,
,,,,,2336,11.0,11,,,,,,,,
,,,,,2346,10.0,10,,,,,,,,
,,,,,2357,11.0,11,,,,,,,,
,,,,,2361,4.0,4,,,,,,,,
,,,,,2365,4.0,4,,,,,,,,
,,,,,2368,3.0,3,,,,,,,,
,,,,,2372,4.0,4,,,,,,,,
,,,,,2383,11.0,11,,,,,,,,
,,,,,2402,19.0,19,,,,,,,,
,,,,,2409,7.0,7,,,,,,,,
,,,,,2415,6.0,6,,,,,,,,
,,,,,2419,4.0,4,,,,,,,,
,,,,,2426,7.0,7,,,,,,,,
,,,,,2430,4.0,4,,,,,,,,
,,,,,2435,5.0,5,,,,,,,,
,,,,,2439,4.0,4,,,,,,,,
,,,,,2452,13.0,13,,,,,,,,
,,,,,2462,10.0,10,,,,,,,,
,,,,,2466,4.0,4,,,,,,,,
,,,,,2472,6.0,6,,,,,,,,
,,,,,2480,8.0,8,,,,,,,,
,,,,,2484,4.0,4,,,,,,,,
,,,,,2493,9.0,9,,,,,,,,
,,,,,2500,7.0,7,,,,,,,,
,,,,,2506,6.0,6,,,,,,,,
,,,,,2516,10.0,10,,,,,,,,
,,,,,2523,7.0,7,,,,,,,,
,,,,,2536,13.0,13,,,,,,,,
,,,,,2550,14.0,14,,,,,,,,
,,,,,2557,7.0,7,,,,,,,,
,,,,,2566,9.0,9,,,,,,,,
,,,,,2571,5.0,5,,,,,,,,
,,,,,2578,7.0,7,,,,,,,,
,,,,,2582,4.0,4,,,,,,,,
,,,,,2587,5.0,5,,,,,,,,
,,,,,2593,6.0,6,,,,,,,,
,,,,,2597,4.0,4,,,,,,,,
,,,,,2607,10.0,10,,,,,,,,
,,,,,2611,4.0,4,,,,,,,,
,,,,,2619,8.0,8,,,,,,,,
,,,,,2624,5.0,5,,,,,,,,
,,,,,2630,6.0,6,,,,,,,,
,,,,,2639,9.0,9,,,,,,,,
,,,,,2647,8.0,8,,,,,,,,
,,,,,2660,13.0,13,,,,,,,,
,,,,,2663,3.0,3,,,,,,,,
,,,,,2671,8.0,8,,,,,,,,
,,,,,2677,6.0,6,,,,,,,,
,,,,,2681,4.0,4,,,,,,,,
,,,,,2689,8.0,8,,,,,,,,
,,,,,2697,8.0,8,,,,,,,,
,,,,,2702,5.0,5,,,,,,,,
,,,,,2706,4.0,4,,,,,,,,
,,,,,2710,4.0,4,,,,,,,,
,,,,,2721,11.0,11,,,,,,,,
,,,,,2735,14.0,14,,,,,,,,
,,,,,2744,9.0,9,,,,,,,,
,,,,,2760,16.0,16,,,,,,,,
,,,,,2770,10.0,10,,,,,,,,
,,,,,2776,6.0,6,,,,,,,,
,,,,,2780,4.0,4,,,,,,,,
,,,,,2787,7.0,7,,,,,,,,
,,,,,2791,4.0,4,,,,,,,,
,,,,,2797,6.0,6,,,,,,,,
,,,,,2802,5.0,5,,,,,,,,
,,,,,2825,23.0,23,,,,,,,,
,,,,,2831,6.0,6,,,,,,,,
,,,,,2837,6.0,6,,,,,,,,
,,,,,2844,7.0,7,,,,,,,,
,,,,,2848,4.0,4,,,,,,,,
,,,,,2852,4.0,4,,,,,,,,
,,,,,2861,9.0,9,,,,,,,,
,,,,,2873,12.0,12,,,,,,,,
,,,,,2881,8.0,8,,,,,,,,
,,,,,2887,6.0,6,,,,,,,,
,,,,,2890,3.0,3,,,,,,,,
,,,,,2904,14.0,14,,,,,,,,
,,,,,2912,8.0,8,,,,,,,,
,,,,,2923,11.0,11,,,,,,,,
,,,,,2927,4.0,4,,,,,,,,
,,,,,2933,6.0,6,,,,,,,,
,,,,,2950,17.0,17,,,,,,,,
,,,,,2953,3.0,3,,,,,,,,
,,,,,2959,6.0,6,,,,,,,,
,,,,,2971,12.0,12,,,,,,,,
,,,,,2978,7.0,7,,,,,,,,
,,,,,2981,3.0,3,,,,,,,,
,,,,,3005,24.0,24,,,,,,,,
,,,,,3014,9.0,9,,,,,,,,
,,,,,3025,11.0,11,,,,,,,,
,,,,,3034,9.0,9,,,,,,,,
,,,,,3038,4.0,4,,,,,,,,
,,,,,3042,4.0,4,,,,,,,,
,,,,,3048,6.0,6,,,,,,,,
,,,,,3053,5.0,5,,,,,,,,
,,,,,3060,7.0,7,,,,,,,,
,,,,,3068,8.0,8,,,,,,,,
,,,,,3074,6.0,6,,,,,,,,
,,,,,3078,4.0,4,,,,,,,,
,,,,,3082,4.0,4,,,,,,,,
,,,,,3087,5.0,5,,,,,,,,
,,,,,3090,3.0,3,,,,,,,,
,,,,,3095,5.0,5,,,,,,,,
,,,,,3099,4.0,4,,,,,,,,
,,,,,3105,6.0,6,,,,,,,,
,,,,,3118,13.0,13,,,,,,,,
,,,,,3121,3.0,3,,,,,,,,
,,,,,3125,4.0,4,,,,,,,,
,,,,,3128,3.0,3,,,,,,,,
,,,,,3131,3.0,3,,,,,,,,
,,,,,3135,4.0,4,,,,,,,,
,,,,,3139,4.0,4,,,,,,,,
,,,,,3143,4.0,4,,,,,,,,
,,,,,3153,10.0,10,,,,,,,,
,,,,,3163,10.0,10,,,,,,,,
,,,,,3167,4.0,4,,,,,,,,
,,,,,3185,18.0,18,,,,,,,,
,,,,,3194,9.0,9,,,,,,,,
,,,,,3198,4.0,4,,,,,,,,
,,,,,3201,3.0,3,,,,,,,,
,,,,,3205,4.0,4,,,,,,,,
,,,,,3209,4.0,4,,,,,,,,
,,,,,3213,4.0,4,,,,,,,,
,,,,,3222,9.0,9,,,,,,,,
,,,,,3228,6.0,6,,,,,,,,
,,,,,3234,6.0,6,,,,,,,,
,,,,,3237,3.0,3,,,,,,,,
,,,,,3242,5.0,5,,,,,,,,
,,,,,3249,7.0,7,,,,,,,,
,,,,,3261,12.0,12,,,,,,,,
,,,,,3266,5.0,5,,,,,,,,
,,,,,3276,10.0,10,,,,,,,,
,,,,,3282,6.0,6,,,,,,,,
,,,,,3288,6.0,6,,,,,,,,
,,,,,3303,15.0,15,,,,,,,,
,,,,,3307,4.0,4,,,,,,,,
,,,,,3310,3.0,3,,,,,,,,
,,,,,3316,6.0,6,,,,,,,,
,,,,,3320,4.0,4,,,,,,,,
,,,,,3333,13.0,13,,,,,,,,
,,,,,3341,8.0,8,,,,,,,,
,,,,,3358,17.0,17,,,,,,,,
,,,,,3361,3.0,3,,,,,,,,
,,,,,3372,11.0,11,,,,,,,,
,,,,,3386,14.0,14,,,,,,,,
,,,,,3398,12.0,12,,,,,,,,
,,,,,3404,6.0,6,,,,,,,,
,,,,,3424,20.0,20,,,,,,,,
,,,,,3437,13.0,13,,,,,,,,
,,,,,3444,7.0,7,,,,,,,,
,,,,,3451,7.0,7,,,,,,,,
,,,,,3459,8.0,8,,,,,,,,
,,,,,3471,12.0,12,,,,,,,,
,,,,,3475,4.0,4,,,,,,,,
,,,,,3482,7.0,7,,,,,,,,
,,,,,3488,6.0,6,,,,,,,,
,,,,,3500,12.0,12,,,,,,,,
,,,,,3504,4.0,4,,,,,,,,
,,,,,3510,6.0,6,,,,,,,,
,,,,,3526,16.0,16,,,,,,,,
,,,,,3529,3.0,3,,,,,,,,
,,,,,3539,10.0,10,,,,,,,,
,,,,,3543,4.0,4,,,,,,,,
,,,,,3549,6.0,6,,,,,,,,
,,,,,3555,6.0,6,,,,,,,,
,,,,,3559,4.0,4,,,,,,,,
,,,,,3562,3.0,3,,,,,,,,
,,,,,3565,3.0,3,,,,,,,,
,,,,,3568,3.0,3,,,,,,,,
,,,,,3591,23.0,23,,,,,,,,
,,,,,3594,3.0,3,,,,,,,,
,,,,,3609,15.0,15,,,,,,,,
,,,,,3613,4.0,4,,,,,,,,
,,,,,3622,9.0,9,,,,,,,,
,,,,,3627,5.0,5,,,,,,,,
,,,,,3635,8.0,8,,,,,,,,
,,,,,3648,13.0,13,,,,,,,,
,,,,,3655,7.0,7,,,,,,,,
,,,,,3659,4.0,4,,,,,,,,
,,,,,3665,6.0,6,,,,,,,,
,,,,,3669,4.0,4,,,,,,,,
,,,,,3674,5.0,5,,,,,,,,
,,,,,3678,4.0,4,,,,,,,,
,,,,,3685,7.0,7,,,,,,,,
,,,,,3694,9.0,9,,,,,,,,
,,,,,3702,8.0,8,,,,,,,,
,,,,,3709,7.0,7,,,,,,,,
,,,,,3720,11.0,11,,,,,,,,
,,,,,3724,4.0,4,,,,,,,,
,,,,,3732,8.0,8,,,,,,,,
,,,,,3739,7.0,7,,,,,,,,
,,,,,3756,17.0,17,,,,,,,,
,,,,,3765,9.0,9,,,,,,,,
,,,,,3772,7.0,7,,,,,,,,
,,,,,3777,5.0,5,,,,,,,,
,,,,,3783,6.0,6,,,,,,,,
,,,,,3786,3.0,3,,,,,,,,
,,,,,3796,10.0,10,,,,,,,,
,,,,,3804,8.0,8,,,,,,,,
,,,,,3808,4.0,4,,,,,,,,
,,,,,3815,7.0,7,,,,,,,,
,,,,,3822,7.0,7,,,,,,,,
,,,,,3826,4.0,4,,,,,,,,
,,,,,3831,5.0,5,,,,,,,,
,,,,,3836,5.0,5,,,,,,,,
,,,,,3839,3.0,3,,,,,,,,
,,,,,3845,6.0,6,,,,,,,,
,,,,,3850,5.0,5,,,,,,,,
,,,,,3853,3.0,3,,,,,,,,
,,,,,3877,24.0,24,,,,,,,,
,,,,,3881,4.0,4,,,,,,,,
,,,,,3885,4.0,4,,,,,,,,
,,,,,3890,5.0,5,,,,,,,,
,,,,,3894,4.0,4,,,,,,,,
,,,,,3909,15.0,15,,,,,,,,
,,,,,3918,9.0,9,,,,,,,,
,,,,,3923,5.0,5,,,,,,,,
,,,,,3932,9.0,9,,,,,,,,
,,,,,3940,8.0,8,,,,,,,,
,,,,,3949,9.0,9,,,,,,,,
,,,,,3953,4.0,4,,,,,,,,
,,,,,3961,8.0,8,,,,,,,,
,,,,,3964,3.0,3,,,,,,,,
,,,,,3969,5.0,5,,,,,,,,
,,,,,3975,6.0,6,,,,,,,,
,,,,,3983,8.0,8,,,,,,,,
,,,,,3989,6.0,6,,,,,,,,
,,,,,3999,10.0,10,,,,,,,,
,,,,,4006,7.0,7,,,,,,,,
,,,,,4023,17.0,17,,,,,,,,
,,,,,4029,6.0,6,,,,,,,,
,,,,,4037,8.0,8,,,,,,,,
,,,,,4040,3.0,3,,,,,,,,
,,,,,4057,17.0,17,,,,,,,,
,,,,,4065,8.0,8,,,,,,,,
,,,,,4069,4.0,4,,,,,,,,
,,,,,4076,7.0,7,,,,,,,,
,,,,,4080,4.0,4,,,,,,,,
,,,,,4084,4.0,4,,,,,,,,
,,,,,4090,6.0,6,,,,,,,,
,,,,,4094,4.0,4,,,,,,,,
,,,,,4109,15.0,15,,,,,,,,
,,,,,4116,7.0,7,,,,,,,,
,,,,,4127,11.0,11,,,,,,,,
,,,,,4131,4.0,4,,,,,,,,
,,,,,4142,11.0,11,,,,,,,,
,,,,,4147,5.0,5,,,,,,,,
,,,,,4156,9.0,9,,,,,,,,
,,,,,4165,9.0,9,,,,,,,,
,,,,,4170,5.0,5,,,,,,,,
,,,,,4176,6.0,6,,,,,,,,
,,,,,4179,3.0,3,,,,,,,,
,,,,,4183,4.0,4,,,,,,,,
,,,,,4198,15.0,15,,,,,,,,
,,,,,4215,17.0,17,,,,,,,,
,,,,,4226,11.0,11,,,,,,,,
,,,,,4236,10.0,10,,,,,,,,
,,,,,4240,4.0,4,,,,,,,,
,,,,,4246,6.0,6,,,,,,,,
,,,,,4254,8.0,8,,,,,,,,
,,,,,4262,8.0,8,,,,,,,,
,,,,,4276,14.0,14,,,,,,,,
,,,,,4282,6.0,6,,,,,,,,
,,,,,4288,6.0,6,,,,,,,,
,,,,,4302,14.0,14,,,,,,,,
,,,,,4310,8.0,8,,,,,,,,
,,,,,4318,8.0,8,,,,,,,,
,,,,,4323,5.0,5,,,,,,,,
,,,,,4329,6.0,6,,,,,,,,
,,,,,4333,4.0,4,,,,,,,,
,,,,,4343,10.0,10,,,,,,,,
,,,,,4347,4.0,4,,,,,,,,
,,,,,4351,4.0,4,,,,,,,,
,,,,,4355,4.0,4,,,,,,,,
,,,,,4358,3.0,3,,,,,,,,
,,,,,4361,3.0,3,,,,,,,,
,,,,,4365,4.0,4,,,,,,,,
,,,,,4369,4.0,4,,,,,,,,
,,,,,4373,4.0,4,,,,,,,,
,,,,,4382,9.0,9,,,,,,,,
,,,,,4389,7.0,7,,,,,,,,
,,,,,4393,4.0,4,,,,,,,,
