Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,550,4.0,4,,,,,,,,
,,,,,571,21.0,21,,,,,,,,
,,,,,580,9.0,9,,,,,,,,
,,,,,586,6.0,6,,,,,,,,
,,,,,590,4.0,4,,,,,,,,
,,,,,598,8.0,8,,,,,,,,
,,,,,601,3.0,3,,,,,,,,
,,,,,610,9.0,9,,,,,,,,
,,,,,617,7.0,7,,,,,,,,
,,,,,624,7.0,7,,,,,,,,
,,,,,627,3.0,3,,,,,,,,
,,,,,632,5.0,5,,,,,,,,
,,,,,642,10.0,10,,,,,,,,
,,,,,650,8.0,8,,,,,,,,
,,,,,654,4.0,4,,,,,,,,
,,,,,666,12.0,12,,,,,,,,
,,,,,671,5.0,5,,,,,,,,
,,,,,678,7.0,7,,,,,,,,
,,,,,684,6.0,6,,,,,,,,
,,,,,688,4.0,4,,,,,,,,
,,,,,698,10.0,10,,,,,,,,
,,,,,709,11.0,11,,,,,,,,
,,,,,713,4.0,4,,,,,,,,
,,,,,718,5.0,5,,,,,,,,
,,,,,721,3.0,3,,,,,,,,
,,,,,727,6.0,6,,,,,,,,
,,,,,738,11.0,11,,,,,,,,
,,,,,745,7.0,7,,,,,,,,
,,,,,749,4.0,4,,,,,,,,
,,,,,757,8.0,8,,,,,,,,
,,,,,761,4.0,4,,,,,,,,
,,,,,765,4.0,4,,,,,,,,
,,,,,779,14.0,14,,,,,,,,
,,,,,783,4.0,4,,,,,,,,
,,,,,788,5.0,5,,,,,,,,
,,,,,791,3.0,3,,,,,,,,
,,,,,809,18.0,18,,,,,,,,
,,,,,824,15.0,15,,,,,,,,
,,,,,828,4.0,4,,,,,,,,
,,,,,840,12.0,12,,,,,,,,
,,,,,844,4.0,4,,,,,,,,
,,,,,847,3.0,3,,,,,,,,
,,,,,855,8.0,8,,,,,,,,
,,,,,876,21.0,21,,,,,,,,
,,,,,885,9.0,9,,,,,,,,
,,,,,890,5.0,5,,,,,,,,
,,,,,893,3.0,3,,,,,,,,
,,,,,897,4.0,4,,,,,,,,
,,,,,904,7.0,7,,,,,,,,
,,,,,913,9.0,9,,,,,,,,
,,,,,916,3.0,3,,,,,,,,
,,,,,923,7.0,7,,,,,,,,
,,,,,926,3.0,3,,,,,,,,
,,,,,930,4.0,4,,,,,,,,
,,,,,939,9.0,9,,,,,,,,
,,,,,945,6.0,6,,,,,,,,
,,,,,952,7.0,7,,,,,,,,
,,,,,956,4.0,4,,,,,,,,
,,,,,959,3.0,3,,,,,,,,
,,,,,962,3.0,3,,,,,,,,
,,,,,967,5.0,5,,,,,,,,
,,,,,975,8.0,8,,,,,,,,
,,,,,979,4.0,4,,,,,,,,
,,,,,982,3.0,3,,,,,,,,
,,,,,990,8.0,8,,,,,,,,
,,,,,999,9.0,9,,,,,,,,
,,,,,1006,7.0,7,,,,,,,,
,,,,,1009,3.0,3,,,,,,,,
,,,,,1013,4.0,4,,,,,,,,
,,,,,1025,12.0,12,,,,,,,,
,,,,,1030,5.0,5,,,,,,,,
,,,,,1036,6.0,6,,,,,,,,
,,,,,1044,8.0,8,,,,,,,,
,,,,,1049,5.0,5,,,,,,,,
,,,,,1061,12.0,12,,,,,,,,
,,,,,1076,15.0,15,,,,,,,,
,,,,,1083,7.0,7,,,,,,,,
,,,,,1087,4.0,4,,,,,,,,
,,,,,1090,3.0,3,,,,,,,,
,,,,,1093,3.0,3,,,,,,,,
,,,,,1105,12.0,12,,,,,,,,
,,,,,1128,23.0,23,,,,,,,,
,,,,,1132,4.0,4,,,,,,,,
,,,,,1138,6.0,6,,,,,,,,
,,,,,1149,11.0,11,,,,,,,,
,,,,,1152,3.0,3,,,,,,,,
,,,,,1155,3.0,3,,,,,,,,
,,,,,1158,3.0,3,,,,,,,,
,,,,,1165,7.0,7,,,,,,,,
,,,,,1168,3.0,3,,,,,,,,
,,,,,1171,3.0,3,,,,,,,,
,,,,,1175,4.0,4,,,,,,,,
,,,,,1180,5.0,5,,,,,,,,
,,,,,1183,3.0,3,,,,,,,,
,,,,,1186,3.0,3,,,,,,,,
,,,,,1190,4.0,4,,,,,,,,
,,,,,1198,8.0,8,,,,,,,,
,,,,,1202,4.0,4,,,,,,,,
,,,,,1205,3.0,3,,,,,,,,
,,,,,1208,3.0,3,,,,,,,,
,,,,,1219,11.0,11,,,,,,,,
,,,,,1229,10.0,10,,,,,,,,
,,,,,1243,14.0,14,,,,,,,,
,,,,,1259,16.0,16,,,,,,,,
,,,,,1270,11.0,11,,,,,,,,
,,,,,1274,4.0,4,,,,,,,,
,,,,,1279,5.0,5,,,,,,,,
,,,,,1292,13.0,13,,,,,,,,
,,,,,1298,6.0,6,,,,,,,,
,,,,,1304,6.0,6,,,,,,,,
,,,,,1307,3.0,3,,,,,,,,
,,,,,1322,15.0,15,,,,,,,,
,,,,,1336,14.0,14,,,,,,,,
,,,,,1340,4.0,4,,,,,,,,
,,,,,1349,9.0,9,,,,,,,,
,,,,,1360,11.0,11,,,,,,,,
,,,,,1363,3.0,3,,,,,,,,
,,,,,1366,3.0,3,,,,,,,,
,,,,,1374,8.0,8,,,,,,,,
,,,,,1377,3.0,3,,,,,,,,
,,,,,1386,9.0,9,,,,,,,,
,,,,,1402,16.0,16,,,,,,,,
,,,,,1406,4.0,4,,,,,,,,
,,,,,1418,12.0,12,,,,,,,,
,,,,,1427,9.0,9,,,,,,,,
,,,,,1430,3.0,3,,,,,,,,
,,,,,1437,7.0,7,,,,,,,,
,,,,,1453,16.0,16,,,,,,,,
,,,,,1470,17.0,17,,,,,,,,
,,,,,1476,6.0,6,,,,,,,,
,,,,,1479,3.0,3,,,,,,,,
,,,,,1485,6.0,6,,,,,,,,
,,,,,1491,6.0,6,,,,,,,,
,,,,,1494,3.0,3,,,,,,,,
,,,,,1515,21.0,21,,,,,,,,
,,,,,1526,11.0,11,,,,,,,,
,,,,,1541,15.0,15,,,,,,,,
,,,,,1548,7.0,7,,,,,,,,
,,,,,1553,5.0,5,,,,,,,,
,,,,,1560,7.0,7,,,,,,,,
,,,,,1573,13.0,13,,,,,,,,
,,,,,1585,12.0,12,,,,,,,,
,,,,,1589,4.0,4,,,,,,,,
,,,,,1596,7.0,7,,,,,,,,
,,,,,1601,5.0,5,,,,,,,,
,,,,,1605,4.0,4,,,,,,,,
,,,,,1608,3.0,3,,,,,,,,
,,,,,1614,6.0,6,,,,,,,,
,,,,,1619,5.0,5,,,,,,,,
,,,,,1623,4.0,4,,,,,,,,
,,,,,1637,14.0,14,,,,,,,,
,,,,,1653,16.0,16,,,,,,,,
,,,,,1658,5.0,5,,,,,,,,
,,,,,1663,5.0,5,,,,,,,,
,,,,,1668,5.0,5,,,,,,,,
,,,,,1673,5.0,5,,,,,,,,
,,,,,1684,11.0,11,,,,,,,,
,,,,,1690,6.0,6,,,,,,,,
,,,,,1698,8.0,8,,,,,,,,
,,,,,1703,5.0,5,,,,,,,,
,,,,,1708,5.0,5,,,,,,,,
,,,,,1727,19.0,19,,,,,,,,
,,,,,1730,3.0,3,,,,,,,,
,,,,,1742,12.0,12,,,,,,,,
,,,,,1757,15.0,15,,,,,,,,
,,,,,1762,5.0,5,,,,,,,,
,,,,,1766,4.0,4,,,,,,,,
,,,,,1771,5.0,5,,,,,,,,
,,,,,1774,3.0,3,,,,,,,,
,,,,,1779,5.0,5,,,,,,,,
,,,,,1800,21.0,21,,,,,,,,
,,,,,1803,3.0,3,,,,,,,,
,,,,,1807,4.0,4,,,,,,,,
,,,,,1811,4.0,4,,,,,,,,
,,,,,1818,7.0,7,,,,,,,,
,,,,,1823,5.0,5,,,,,,,,
,,,,,1826,3.0,3,,,,,,,,
,,,,,1833,7.0,7,,,,,,,,
,,,,,1838,5.0,5,,,,,,,,
,,,,,1847,9.0,9,,,,,,,,
,,,,,1858,11.0,11,,,,,,,,
,,,,,1861,3.0,3,,,,,,,,
,,,,,1867,6.0,6,,,,,,,,
,,,,,1875,8.0,8,,,,,,,,
,,,,,1891,16.0,16,,,,,,,,
,,,,,1896,5.0,5,,,,,,,,
,,,,,1900,4.0,4,,,,,,,,
,,,,,1904,4.0,4,,,,,,,,
,,,,,1907,3.0,3,,,,,,,,
,,,,,1910,3.0,3,,,,,,,,
,,,,,1914,4.0,4,,,,,,,,
,,,,,1924,10.0,10,,,,,,,,
,,,,,1932,8.0,8,,,,,,,,
,,,,,1938,6.0,6,,,,,,,,
,,,,,1943,5.0,5,,,,,,,,
,,,,,1948,5.0,5,,,,,,,,
,,,,,1958,10.0,10,,,,,,,,
,,,,,1965,7.0,7,,,,,,,,
,,,,,1969,4.0,4,,,,,,,,
,,,,,1972,3.0,3,,,,,,,,
,,,,,1989,17.0,17,,,,,,,,
,,,,,1994,5.0,5,,,,,,,,
,,,,,1999,5.0,5,,,,,,,,
,,,,,2004,5.0,5,,,,,,,,
,,,,,2012,8.0,8,,,,,,,,
,,,,,2019,7.0,7,,,,,,,,
,,,,,2026,7.0,7,,,,,,,,
,,,,,2035,9.0,9,,,,,,,,
,,,,,2040,5.0,5,,,,,,,,
,,,,,2054,14.0,14,,,,,,,,
,,,,,2059,5.0,5,,,,,,,,
,,,,,2065,6.0,6,,,,,,,,
,,,,,2071,6.0,6,,,,,,,,
,,,,,2078,7.0,7,,,,,,,,
,,,,,2097,19.0,19,,,,,,,,
,,,,,2101,4.0,4,,,,,,,,
,,,,,2109,8.0,8,,,,,,,,
,,,,,2114,5.0,5,,,,,,,,
,,,,,2120,6.0,6,,,,,,,,
,,,,,2129,9.0,9,,,,,,,,
,,,,,2136,7.0,7,,,,,,,,
,,,,,2152,16.0,16,,,,,,,,
,,,,,2156,4.0,4,,,,,,,,
,,,,,2163,7.0,7,,,,,,,,
,,,,,2172,9.0,9,,,,,,,,
,,,,,2179,7.0,7,,,,,,,,
,,,,,2185,6.0,6,,,,,,,,
,,,,,2200,15.0,15,,,,,,,,
,,,,,2209,9.0,9,,,,,,,,
,,,,,2215,6.0,6,,,,,,,,
,,,,,2222,7.0,7,,,,,,,,
,,,,,2231,9.0,9,,,,,,,,
,,,,,2234,3.0,3,,,,,,,,
,,,,,2237,3.0,3,,,,,,,,
,,,,,2242,5.0,5,,,,,,,,
,,,,,2249,7.0,7,,,,,,,,
,,,,,2253,4.0,4,,,,,,,,
,,,,,2258,5.0,5,,,,,,,,
,,,,,2275,17.0,17,,,,,,,,
,,,,,2286,11.0,11,,,,,,,,
,,,,,2289,3.0,3,,,,,,,,
,,,,,2294,5.0,5,,,,,,,,
,,,,,2307,13.0,13,,,,,,,,
,,,,,2312,5.0,5,,,,,,,,
,,,,,2322,10.0,10,,,,,,,,
,,,,,2330,8.0,8,,,,,,,,
,,,,,2341,11.0,11,,,,,,,,
,,,,,2352,11.0,11,,,,,,,,
,,,,,2357,5.0,5,,,,,,,,
,,,,,2361,4.0,4,,,,,,,,
,,,,,2365,4.0,4,,,,,,,,
,,,,,2369,4.0,4,,,,,,,,
,,,,,2373,4.0,4,,,,,,,,
,,,,,2377,4.0,4,,,,,,,,
,,,,,2387,10.0,10,,,,,,,,
,,,,,2394,7.0,7,,,,,,,,
,,,,,2397,3.0,3,,,,,,,,
,,,,,2400,3.0,3,,,,,,,,
,,,,,2408,8.0,8,,,,,,,,
,,,,,2418,10.0,10,,,,,,,,
,,,,,2422,4.0,4,,,,,,,,
,,,,,2431,9.0,9,,,,,,,,
,,,,,2435,4.0,4,,,,,,,,
,,,,,2441,6.0,6,,,,,,,,
,,,,,2444,3.0,3,,,,,,,,
,,,,,2457,13.0,13,,,,,,,,
,,,,,2467,10.0,10,,,,,,,,
,,,,,2470,3.0,3,,,,,,,,
,,,,,2478,8.0,8,,,,,,,,
,,,,,2482,4.0,4,,,,,,,,
,,,,,2487,5.0,5,,,,,,,,
,,,,,2490,3.0,3,,,,,,,,
,,,,,2505,15.0,15,,,,,,,,
,,,,,2512,7.0,7,,,,,,,,
,,,,,2522,10.0,10,,,,,,,,
,,,,,2530,8.0,8,,,,,,,,
,,,,,2538,8.0,8,,,,,,,,
,,,,,2549,11.0,11,,,,,,,,
,,,,,2560,11.0,11,,,,,,,,
,,,,,2563,3.0,3,,,,,,,,
,,,,,2575,12.0,12,,,,,,,,
,,,,,2583,8.0,8,,,,,,,,
,,,,,2587,4.0,4,,,,,,,,
,,,,,2592,5.0,5,,,,,,,,
,,,,,2598,6.0,6,,,,,,,,
,,,,,2602,4.0,4,,,,,,,,
,,,,,2612,10.0,10,,,,,,,,
,,,,,2616,4.0,4,,,,,,,,
,,,,,2623,7.0,7,,,,,,,,
,,,,,2629,6.0,6,,,,,,,,
,,,,,2636,7.0,7,,,,,,,,
,,,,,2642,6.0,6,,,,,,,,
,,,,,2660,18.0,18,,,,,,,,
,,,,,2665,5.0,5,,,,,,,,
,,,,,2668,3.0,3,,,,,,,,
,,,,,2676,8.0,8,,,,,,,,
,,,,,2682,6.0,6,,,,,,,,
,,,,,2686,4.0,4,,,,,,,,
,,,,,2694,8.0,8,,,,,,,,
,,,,,2701,7.0,7,,,,,,,,
,,,,,2704,3.0,3,,,,,,,,
,,,,,2716,12.0,12,,,,,,,,
,,,,,2722,6.0,6,,,,,,,,
,,,,,2727,5.0,5,,,,,,,,
,,,,,2733,6.0,6,,,,,,,,
,,,,,2738,5.0,5,,,,,,,,
,,,,,2741,3.0,3,,,,,,,,
,,,,,2749,8.0,8,,,,,,,,
,,,,,2765,16.0,16,,,,,,,,
,,,,,2775,10.0,10,,,,,,,,
,,,,,2781,6.0,6,,,,,,,,
,,,,,2785,4.0,4,,,,,,,,
,,,,,2792,7.0,7,,,,,,,,
,,,,,2796,4.0,4,,,,,,,,
,,,,,2802,6.0,6,,,,,,,,
,,,,,2807,5.0,5,,,,,,,,
,,,,,2830,23.0,23,,,,,,,,
,,,,,2836,6.0,6,,,,,,,,
,,,,,2842,6.0,6,,,,,,,,
,,,,,2849,7.0,7,,,,,,,,
,,,,,2853,4.0,4,,,,,,,,
,,,,,2858,5.0,5,,,,,,,,
,,,,,2865,7.0,7,,,,,,,,
,,,,,2872,7.0,7,,,,,,,,
,,,,,2877,5.0,5,,,,,,,,
,,,,,2882,5.0,5,,,,,,,,
,,,,,2887,5.0,5,,,,,,,,
,,,,,2895,8.0,8,,,,,,,,
,,,,,2910,15.0,15,,,,,,,,
,,,,,2926,16.0,16,,,,,,,,
,,,,,2929,3.0,3,,,,,,,,
,,,,,2936,7.0,7,,,,,,,,
,,,,,2942,6.0,6,,,,,,,,
,,,,,2950,8.0,8,,,,,,,,
,,,,,2956,6.0,6,,,,,,,,
,,,,,2964,8.0,8,,,,,,,,
,,,,,2976,12.0,12,,,,,,,,
,,,,,2984,8.0,8,,,,,,,,
,,,,,2988,4.0,4,,,,,,,,
,,,,,2995,7.0,7,,,,,,,,
,,,,,3001,6.0,6,,,,,,,,
,,,,,3008,7.0,7,,,,,,,,
,,,,,3014,6.0,6,,,,,,,,
,,,,,3017,3.0,3,,,,,,,,
,,,,,3025,8.0,8,,,,,,,,
,,,,,3038,13.0,13,,,,,,,,
,,,,,3042,4.0,4,,,,,,,,
,,,,,3046,4.0,4,,,,,,,,
,,,,,3050,4.0,4,,,,,,,,
,,,,,3055,5.0,5,,,,,,,,
,,,,,3062,7.0,7,,,,,,,,
,,,,,3071,9.0,9,,,,,,,,
,,,,,3076,5.0,5,,,,,,,,
,,,,,3079,3.0,3,,,,,,,,
,,,,,3083,4.0,4,,,,,,,,
,,,,,3087,4.0,4,,,,,,,,
,,,,,3100,13.0,13,,,,,,,,
,,,,,3104,4.0,4,,,,,,,,
,,,,,3110,6.0,6,,,,,,,,
,,,,,3123,13.0,13,,,,,,,,
,,,,,3126,3.0,3,,,,,,,,
,,,,,3130,4.0,4,,,,,,,,
,,,,,3133,3.0,3,,,,,,,,
,,,,,3137,4.0,4,,,,,,,,
,,,,,3140,3.0,3,,,,,,,,
,,,,,3144,4.0,4,,,,,,,,
,,,,,3148,4.0,4,,,,,,,,
,,,,,3157,9.0,9,,,,,,,,
,,,,,3161,4.0,4,,,,,,,,
,,,,,3167,6.0,6,,,,,,,,
,,,,,3171,4.0,4,,,,,,,,
,,,,,3179,8.0,8,,,,,,,,
,,,,,3184,5.0,5,,,,,,,,
,,,,,3195,11.0,11,,,,,,,,
,,,,,3198,3.0,3,,,,,,,,
,,,,,3202,4.0,4,,,,,,,,
,,,,,3207,5.0,5,,,,,,,,
,,,,,3211,4.0,4,,,,,,,,
,,,,,3214,3.0,3,,,,,,,,
,,,,,3218,4.0,4,,,,,,,,
,,,,,3228,10.0,10,,,,,,,,
,,,,,3240,12.0,12,,,,,,,,
,,,,,3244,4.0,4,,,,,,,,
,,,,,3248,4.0,4,,,,,,,,
,,,,,3254,6.0,6,,,,,,,,
,,,,,3267,13.0,13,,,,,,,,
,,,,,3274,7.0,7,,,,,,,,
,,,,,3277,3.0,3,,,,,,,,
,,,,,3282,5.0,5,,,,,,,,
,,,,,3293,11.0,11,,,,,,,,
,,,,,3308,15.0,15,,,,,,,,
,,,,,3313,5.0,5,,,,,,,,
,,,,,3318,5.0,5,,,,,,,,
,,,,,3324,6.0,6,,,,,,,,
,,,,,3331,7.0,7,,,,,,,,
,,,,,3337,6.0,6,,,,,,,,
,,,,,3341,4.0,4,,,,,,,,
,,,,,3345,4.0,4,,,,,,,,
,,,,,3349,4.0,4,,,,,,,,
,,,,,3354,5.0,5,,,,,,,,
,,,,,3362,8.0,8,,,,,,,,
,,,,,3366,4.0,4,,,,,,,,
,,,,,3377,11.0,11,,,,,,,,
,,,,,3391,14.0,14,,,,,,,,
,,,,,3403,12.0,12,,,,,,,,
,,,,,3409,6.0,6,,,,,,,,
,,,,,3427,18.0,18,,,,,,,,
,,,,,3443,16.0,16,,,,,,,,
,,,,,3448,5.0,5,,,,,,,,
,,,,,3461,13.0,13,,,,,,,,
,,,,,3471,10.0,10,,,,,,,,
,,,,,3477,6.0,6,,,,,,,,
,,,,,3481,4.0,4,,,,,,,,
,,,,,3486,5.0,5,,,,,,,,
,,,,,3503,17.0,17,,,,,,,,
,,,,,3508,5.0,5,,,,,,,,
,,,,,3514,6.0,6,,,,,,,,
,,,,,3526,12.0,12,,,,,,,,
,,,,,3536,10.0,10,,,,,,,,
,,,,,3541,5.0,5,,,,,,,,
,,,,,3546,5.0,5,,,,,,,,
,,,,,3551,5.0,5,,,,,,,,
,,,,,3555,4.0,4,,,,,,,,
,,,,,3565,10.0,10,,,,,,,,
,,,,,3569,4.0,4,,,,,,,,
,,,,,3579,10.0,10,,,,,,,,
,,,,,3594,15.0,15,,,,,,,,
,,,,,3599,5.0,5,,,,,,,,
,,,,,3612,13.0,13,,,,,,,,
,,,,,3620,8.0,8,,,,,,,,
,,,,,3624,4.0,4,,,,,,,,
,,,,,3631,7.0,7,,,,,,,,
,,,,,3640,9.0,9,,,,,,,,
,,,,,3651,11.0,11,,,,,,,,
,,,,,3658,7.0,7,,,,,,,,
,,,,,3663,5.0,5,,,,,,,,
,,,,,3670,7.0,7,,,,,,,,
,,,,,3674,4.0,4,,,,,,,,
,,,,,3679,5.0,5,,,,,,,,
,,,,,3683,4.0,4,,,,,,,,
,,,,,3690,7.0,7,,,,,,,,
,,,,,3699,9.0,9,,,,,,,,
,,,,,3707,8.0,8,,,,,,,,
,,,,,3714,7.0,7,,,,,,,,
,,,,,3725,11.0,11,,,,,,,,
,,,,,3729,4.0,4,,,,,,,,
,,,,,3737,8.0,8,,,,,,,,
,,,,,3744,7.0,7,,,,,,,,
,,,,,3761,17.0,17,,,,,,,,
,,,,,3771,10.0,10,,,,,,,,
,,,,,3780,9.0,9,,,,,,,,
,,,,,3786,6.0,6,,,,,,,,
,,,,,3792,6.0,6,,,,,,,,
,,,,,3795,3.0,3,,,,,,,,
,,,,,3805,10.0,10,,,,,,,,
,,,,,3824,19.0,19,,,,,,,,
,,,,,3837,13.0,13,,,,,,,,
,,,,,3840,3.0,3,,,,,,,,
,,,,,3844,4.0,4,,,,,,,,
,,,,,3850,6.0,6,,,,,,,,
,,,,,3855,5.0,5,,,,,,,,
,,,,,3858,3.0,3,,,,,,,,
,,,,,3881,23.0,23,,,,,,,,
,,,,,3885,4.0,4,,,,,,,,
,,,,,3890,5.0,5,,,,,,,,
,,,,,3895,5.0,5,,,,,,,,
,,,,,3899,4.0,4,,,,,,,,
,,,,,3914,15.0,15,,,,,,,,
,,,,,3923,9.0,9,,,,,,,,
,,,,,3928,5.0,5,,,,,,,,
,,,,,3937,9.0,9,,,,,,,,
,,,,,3945,8.0,8,,,,,,,,
,,,,,3954,9.0,9,,,,,,,,
,,,,,3958,4.0,4,,,,,,,,
,,,,,3966,8.0,8,,,,,,,,
,,,,,3969,3.0,3,,,,,,,,
,,,,,3973,4.0,4,,,,,,,,
,,,,,3979,6.0,6,,,,,,,,
,,,,,3987,8.0,8,,,,,,,,
,,,,,3996,9.0,9,,,,,,,,
,,,,,4002,6.0,6,,,,,,,,
,,,,,4010,8.0,8,,,,,,,,
,,,,,4024,14.0,14,,,,,,,,
,,,,,4038,14.0,14,,,,,,,,
,,,,,4045,7.0,7,,,,,,,,
,,,,,4062,17.0,17,,,,,,,,
,,,,,4070,8.0,8,,,,,,,,
,,,,,4074,4.0,4,,,,,,,,
,,,,,4081,7.0,7,,,,,,,,
,,,,,4085,4.0,4,,,,,,,,
,,,,,4089,4.0,4,,,,,,,,
,,,,,4095,6.0,6,,,,,,,,
,,,,,4099,4.0,4,,,,,,,,
,,,,,4114,15.0,15,,,,,,,,
,,,,,4121,7.0,7,,,,,,,,
,,,,,4132,11.0,11,,,,,,,,
,,,,,4136,4.0,4,,,,,,,,
,,,,,4147,11.0,11,,,,,,,,
,,,,,4152,5.0,5,,,,,,,,
,,,,,4161,9.0,9,,,,,,,,
,,,,,4169,8.0,8,,,,,,,,
,,,,,4175,6.0,6,,,,,,,,
,,,,,4181,6.0,6,,,,,,,,
,,,,,4184,3.0,3,,,,,,,,
,,,,,4188,4.0,4,,,,,,,,
,,,,,4203,15.0,15,,,,,,,,
,,,,,4219,16.0,16,,,,,,,,
,,,,,4235,16.0,16,,,,,,,,
,,,,,4242,7.0,7,,,,,,,,
,,,,,4246,4.0,4,,,,,,,,
,,,,,4250,4.0,4,,,,,,,,
,,,,,4258,8.0,8,,,,,,,,
,,,,,4267,9.0,9,,,,,,,,
,,,,,4280,13.0,13,,,,,,,,
,,,,,4284,4.0,4,,,,,,,,
,,,,,4287,3.0,3,,,,,,,,
,,,,,4293,6.0,6,,,,,,,,
,,,,,4307,14.0,14,,,,,,,,
,,,,,4315,8.0,8,,,,,,,,
,,,,,4324,9.0,9,,,,,,,,
,,,,,4331,7.0,7,,,,,,,,
,,,,,4337,6.0,6,,,,,,,,
,,,,,4341,4.0,4,,,,,,,,
,,,,,4348,7.0,7,,,,,,,,
,,,,,4352,4.0,4,,,,,,,,
,,,,,4357,5.0,5,,,,,,,,
,,,,,4361,4.0,4,,,,,,,,
,,,,,4364,3.0,3,,,,,,,,
,,,,,4368,4.0,4,,,,,,,,
,,,,,4372,4.0,4,,,,,,,,
,,,,,4376,4.0,4,,,,,,,,
,,,,,4394,18.0,18,,,,,,,,
,,,,,4398,4.0,4,,,,,,,,
,,,,,4406,8.0,8,,,,,,,,
,,,,,4410,4.0,4,,,,,,,,
,,,,,4415,5.0,5,,,,,,,,
,,,,,4419,4.0,4,,,,,,,,
,,,,,4429,10.0,10,,,,,,,,
,,,,,4436,7.0,7,,,,,,,,
,,,,,4440,4.0,4,,,,,,,,
