Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,544,4.0,4,,,,,,,,
,,,,,549,5.0,5,,,,,,,,
,,,,,558,9.0,9,,,,,,,,
,,,,,573,15.0,15,,,,,,,,
,,,,,579,6.0,6,,,,,,,,
,,,,,584,5.0,5,,,,,,,,
,,,,,587,3.0,3,,,,,,,,
,,,,,597,10.0,10,,,,,,,,
,,,,,600,3.0,3,,,,,,,,
,,,,,603,3.0,3,,,,,,,,
,,,,,608,5.0,5,,,,,,,,
,,,,,611,3.0,3,,,,,,,,
,,,,,623,12.0,12,,,,,,,,
,,,,,626,3.0,3,,,,,,,,
,,,,,637,11.0,11,,,,,,,,
,,,,,642,5.0,5,,,,,,,,
,,,,,647,5.0,5,,,,,,,,
,,,,,651,4.0,4,,,,,,,,
,,,,,654,3.0,3,,,,,,,,
,,,,,657,3.0,3,,,,,,,,
,,,,,661,4.0,4,,,,,,,,
,,,,,664,3.0,3,,,,,,,,
,,,,,667,3.0,3,,,,,,,,
,,,,,671,4.0,4,,,,,,,,
,,,,,674,3.0,3,,,,,,,,
,,,,,682,8.0,8,,,,,,,,
,,,,,688,6.0,6,,,,,,,,
,,,,,694,6.0,6,,,,,,,,
,,,,,699,5.0,5,,,,,,,,
,,,,,704,5.0,5,,,,,,,,
,,,,,722,18.0,18,,,,,,,,
,,,,,728,6.0,6,,,,,,,,
,,,,,736,8.0,8,,,,,,,,
,,,,,739,3.0,3,,,,,,,,
,,,,,742,3.0,3,,,,,,,,
,,,,,746,4.0,4,,,,,,,,
,,,,,751,5.0,5,,,,,,,,
,,,,,772,21.0,21,,,,,,,,
,,,,,775,3.0,3,,,,,,,,
,,,,,781,6.0,6,,,,,,,,
,,,,,787,6.0,6,,,,,,,,
,,,,,792,5.0,5,,,,,,,,
,,,,,798,6.0,6,,,,,,,,
,,,,,801,3.0,3,,,,,,,,
,,,,,805,4.0,4,,,,,,,,
,,,,,808,3.0,3,,,,,,,,
,,,,,813,5.0,5,,,,,,,,
,,,,,816,3.0,3,,,,,,,,
,,,,,819,3.0,3,,,,,,,,
,,,,,832,13.0,13,,,,,,,,
,,,,,839,7.0,7,,,,,,,,
,,,,,847,8.0,8,,,,,,,,
,,,,,850,3.0,3,,,,,,,,
,,,,,853,3.0,3,,,,,,,,
,,,,,867,14.0,14,,,,,,,,
,,,,,872,5.0,5,,,,,,,,
,,,,,880,8.0,8,,,,,,,,
,,,,,887,7.0,7,,,,,,,,
,,,,,894,7.0,7,,,,,,,,
,,,,,909,15.0,15,,,,,,,,
,,,,,916,7.0,7,,,,,,,,
,,,,,919,3.0,3,,,,,,,,
,,,,,925,6.0,6,,,,,,,,
,,,,,928,3.0,3,,,,,,,,
,,,,,931,3.0,3,,,,,,,,
,,,,,936,5.0,5,,,,,,,,
,,,,,940,4.0,4,,,,,,,,
,,,,,944,4.0,4,,,,,,,,
,,,,,947,3.0,3,,,,,,,,
,,,,,950,3.0,3,,,,,,,,
,,,,,954,4.0,4,,,,,,,,
,,,,,961,7.0,7,,,,,,,,
,,,,,965,4.0,4,,,,,,,,
,,,,,968,3.0,3,,,,,,,,
,,,,,972,4.0,4,,,,,,,,
,,,,,981,9.0,9,,,,,,,,
,,,,,984,3.0,3,,,,,,,,
,,,,,990,6.0,6,,,,,,,,
,,,,,993,3.0,3,,,,,,,,
,,,,,996,3.0,3,,,,,,,,
,,,,,1002,6.0,6,,,,,,,,
,,,,,1016,14.0,14,,,,,,,,
,,,,,1024,8.0,8,,,,,,,,
,,,,,1028,4.0,4,,,,,,,,
,,,,,1032,4.0,4,,,,,,,,
,,,,,1048,16.0,16,,,,,,,,
,,,,,1063,15.0,15,,,,,,,,
,,,,,1070,7.0,7,,,,,,,,
,,,,,1074,4.0,4,,,,,,,,
,,,,,1077,3.0,3,,,,,,,,
,,,,,1080,3.0,3,,,,,,,,
,,,,,1092,12.0,12,,,,,,,,
,,,,,1108,16.0,16,,,,,,,,
,,,,,1112,4.0,4,,,,,,,,
,,,,,1120,8.0,8,,,,,,,,
,,,,,1124,4.0,4,,,,,,,,
,,,,,1131,7.0,7,,,,,,,,
,,,,,1137,6.0,6,,,,,,,,
,,,,,1142,5.0,5,,,,,,,,
,,,,,1145,3.0,3,,,,,,,,
,,,,,1152,7.0,7,,,,,,,,
,,,,,1155,3.0,3,,,,,,,,
,,,,,1158,3.0,3,,,,,,,,
,,,,,1162,4.0,4,,,,,,,,
,,,,,1167,5.0,5,,,,,,,,
,,,,,1170,3.0,3,,,,,,,,
,,,,,1173,3.0,3,,,,,,,,
,,,,,1177,4.0,4,,,,,,,,
,,,,,1186,9.0,9,,,,,,,,
,,,,,1195,9.0,9,,,,,,,,
,,,,,1205,10.0,10,,,,,,,,
,,,,,1216,11.0,11,,,,,,,,
,,,,,1229,13.0,13,,,,,,,,
,,,,,1238,9.0,9,,,,,,,,
,,,,,1247,9.0,9,,,,,,,,
,,,,,1252,5.0,5,,,,,,,,
,,,,,1258,6.0,6,,,,,,,,
,,,,,1261,3.0,3,,,,,,,,
,,,,,1266,5.0,5,,,,,,,,
,,,,,1279,13.0,13,,,,,,,,
,,,,,1285,6.0,6,,,,,,,,
,,,,,1291,6.0,6,,,,,,,,
,,,,,1294,3.0,3,,,,,,,,
,,,,,1310,16.0,16,,,,,,,,
,,,,,1317,7.0,7,,,,,,,,
,,,,,1322,5.0,5,,,,,,,,
,,,,,1325,3.0,3,,,,,,,,
,,,,,1330,5.0,5,,,,,,,,
,,,,,1338,8.0,8,,,,,,,,
,,,,,1345,7.0,7,,,,,,,,
,,,,,1356,11.0,11,,,,,,,,
,,,,,1359,3.0,3,,,,,,,,
,,,,,1364,5.0,5,,,,,,,,
,,,,,1373,9.0,9,,,,,,,,
,,,,,1387,14.0,14,,,,,,,,
,,,,,1393,6.0,6,,,,,,,,
,,,,,1405,12.0,12,,,,,,,,
,,,,,1414,9.0,9,,,,,,,,
,,,,,1417,3.0,3,,,,,,,,
,,,,,1424,7.0,7,,,,,,,,
,,,,,1440,16.0,16,,,,,,,,
,,,,,1458,18.0,18,,,,,,,,
,,,,,1465,7.0,7,,,,,,,,
,,,,,1468,3.0,3,,,,,,,,
,,,,,1471,3.0,3,,,,,,,,
,,,,,1484,13.0,13,,,,,,,,
,,,,,1500,16.0,16,,,,,,,,
,,,,,1514,14.0,14,,,,,,,,
,,,,,1524,10.0,10,,,,,,,,
,,,,,1529,5.0,5,,,,,,,,
,,,,,1545,16.0,16,,,,,,,,
,,,,,1548,3.0,3,,,,,,,,
,,,,,1555,7.0,7,,,,,,,,
,,,,,1558,3.0,3,,,,,,,,
,,,,,1566,8.0,8,,,,,,,,
,,,,,1570,4.0,4,,,,,,,,
,,,,,1575,5.0,5,,,,,,,,
,,,,,1584,9.0,9,,,,,,,,
,,,,,1588,4.0,4,,,,,,,,
,,,,,1592,4.0,4,,,,,,,,
,,,,,1595,3.0,3,,,,,,,,
,,,,,1601,6.0,6,,,,,,,,
,,,,,1606,5.0,5,,,,,,,,
,,,,,1610,4.0,4,,,,,,,,
,,,,,1624,14.0,14,,,,,,,,
,,,,,1640,16.0,16,,,,,,,,
,,,,,1645,5.0,5,,,,,,,,
,,,,,1650,5.0,5,,,,,,,,
,,,,,1655,5.0,5,,,,,,,,
,,,,,1660,5.0,5,,,,,,,,
,,,,,1671,11.0,11,,,,,,,,
,,,,,1677,6.0,6,,,,,,,,
,,,,,1686,9.0,9,,,,,,,,
,,,,,1690,4.0,4,,,,,,,,
,,,,,1695,5.0,5,,,,,,,,
,,,,,1704,9.0,9,,,,,,,,
,,,,,1709,5.0,5,,,,,,,,
,,,,,1717,8.0,8,,,,,,,,
,,,,,1729,12.0,12,,,,,,,,
,,,,,1744,15.0,15,,,,,,,,
,,,,,1749,5.0,5,,,,,,,,
,,,,,1753,4.0,4,,,,,,,,
,,,,,1758,5.0,5,,,,,,,,
,,,,,1761,3.0,3,,,,,,,,
,,,,,1766,5.0,5,,,,,,,,
,,,,,1787,21.0,21,,,,,,,,
,,,,,1790,3.0,3,,,,,,,,
,,,,,1794,4.0,4,,,,,,,,
,,,,,1798,4.0,4,,,,,,,,
,,,,,1805,7.0,7,,,,,,,,
,,,,,1810,5.0,5,,,,,,,,
,,,,,1813,3.0,3,,,,,,,,
,,,,,1820,7.0,7,,,,,,,,
,,,,,1825,5.0,5,,,,,,,,
,,,,,1834,9.0,9,,,,,,,,
,,,,,1845,11.0,11,,,,,,,,
,,,,,1848,3.0,3,,,,,,,,
,,,,,1854,6.0,6,,,,,,,,
,,,,,1862,8.0,8,,,,,,,,
,,,,,1878,16.0,16,,,,,,,,
,,,,,1883,5.0,5,,,,,,,,
,,,,,1887,4.0,4,,,,,,,,
,,,,,1891,4.0,4,,,,,,,,
,,,,,1894,3.0,3,,,,,,,,
,,,,,1897,3.0,3,,,,,,,,
,,,,,1901,4.0,4,,,,,,,,
,,,,,1912,11.0,11,,,,,,,,
,,,,,1921,9.0,9,,,,,,,,
,,,,,1927,6.0,6,,,,,,,,
,,,,,1935,8.0,8,,,,,,,,
,,,,,1945,10.0,10,,,,,,,,
,,,,,1953,8.0,8,,,,,,,,
,,,,,1961,8.0,8,,,,,,,,
,,,,,1970,9.0,9,,,,,,,,
,,,,,1973,3.0,3,,,,,,,,
,,,,,1979,6.0,6,,,,,,,,
,,,,,1982,3.0,3,,,,,,,,
,,,,,1990,8.0,8,,,,,,,,
,,,,,1996,6.0,6,,,,,,,,
,,,,,2000,4.0,4,,,,,,,,
,,,,,2004,4.0,4,,,,,,,,
,,,,,2013,9.0,9,,,,,,,,
,,,,,2022,9.0,9,,,,,,,,
,,,,,2027,5.0,5,,,,,,,,
,,,,,2041,14.0,14,,,,,,,,
,,,,,2046,5.0,5,,,,,,,,
,,,,,2052,6.0,6,,,,,,,,
,,,,,2061,9.0,9,,,,,,,,
,,,,,2066,5.0,5,,,,,,,,
,,,,,2080,14.0,14,,,,,,,,
,,,,,2086,6.0,6,,,,,,,,
,,,,,2091,5.0,5,,,,,,,,
,,,,,2102,11.0,11,,,,,,,,
,,,,,2116,14.0,14,,,,,,,,
,,,,,2123,7.0,7,,,,,,,,
,,,,,2139,16.0,16,,,,,,,,
,,,,,2143,4.0,4,,,,,,,,
,,,,,2150,7.0,7,,,,,,,,
,,,,,2159,9.0,9,,,,,,,,
,,,,,2166,7.0,7,,,,,,,,
,,,,,2171,5.0,5,,,,,,,,
,,,,,2180,9.0,9,,,,,,,,
,,,,,2189,9.0,9,,,,,,,,
,,,,,2198,9.0,9,,,,,,,,
,,,,,2203,5.0,5,,,,,,,,
,,,,,2211,8.0,8,,,,,,,,
,,,,,2216,5.0,5,,,,,,,,
,,,,,2223,7.0,7,,,,,,,,
,,,,,2230,7.0,7,,,,,,,,
,,,,,2244,14.0,14,,,,,,,,
,,,,,2249,5.0,5,,,,,,,,
,,,,,2253,4.0,4,,,,,,,,
,,,,,2256,3.0,3,,,,,,,,
,,,,,2266,10.0,10,,,,,,,,
,,,,,2273,7.0,7,,,,,,,,
,,,,,2276,3.0,3,,,,,,,,
,,,,,2281,5.0,5,,,,,,,,
,,,,,2294,13.0,13,,,,,,,,
,,,,,2299,5.0,5,,,,,,,,
,,,,,2309,10.0,10,,,,,,,,
,,,,,2317,8.0,8,,,,,,,,
,,,,,2328,11.0,11,,,,,,,,
,,,,,2338,10.0,10,,,,,,,,
,,,,,2349,11.0,11,,,,,,,,
,,,,,2353,4.0,4,,,,,,,,
,,,,,2357,4.0,4,,,,,,,,
,,,,,2360,3.0,3,,,,,,,,
,,,,,2364,4.0,4,,,,,,,,
,,,,,2374,10.0,10,,,,,,,,
,,,,,2381,7.0,7,,,,,,,,
,,,,,2384,3.0,3,,,,,,,,
,,,,,2387,3.0,3,,,,,,,,
,,,,,2395,8.0,8,,,,,,,,
,,,,,2405,10.0,10,,,,,,,,
,,,,,2409,4.0,4,,,,,,,,
,,,,,2418,9.0,9,,,,,,,,
,,,,,2422,4.0,4,,,,,,,,
,,,,,2428,6.0,6,,,,,,,,
,,,,,2431,3.0,3,,,,,,,,
,,,,,2444,13.0,13,,,,,,,,
,,,,,2454,10.0,10,,,,,,,,
,,,,,2457,3.0,3,,,,,,,,
,,,,,2465,8.0,8,,,,,,,,
,,,,,2469,4.0,4,,,,,,,,
,,,,,2474,5.0,5,,,,,,,,
,,,,,2477,3.0,3,,,,,,,,
,,,,,2493,16.0,16,,,,,,,,
,,,,,2498,5.0,5,,,,,,,,
,,,,,2508,10.0,10,,,,,,,,
,,,,,2515,7.0,7,,,,,,,,
,,,,,2528,13.0,13,,,,,,,,
,,,,,2540,12.0,12,,,,,,,,
,,,,,2550,10.0,10,,,,,,,,
,,,,,2562,12.0,12,,,,,,,,
,,,,,2570,8.0,8,,,,,,,,
,,,,,2574,4.0,4,,,,,,,,
,,,,,2579,5.0,5,,,,,,,,
,,,,,2585,6.0,6,,,,,,,,
,,,,,2589,4.0,4,,,,,,,,
,,,,,2599,10.0,10,,,,,,,,
,,,,,2603,4.0,4,,,,,,,,
,,,,,2610,7.0,7,,,,,,,,
,,,,,2616,6.0,6,,,,,,,,
,,,,,2622,6.0,6,,,,,,,,
,,,,,2631,9.0,9,,,,,,,,
,,,,,2639,8.0,8,,,,,,,,
,,,,,2651,12.0,12,,,,,,,,
,,,,,2654,3.0,3,,,,,,,,
,,,,,2658,4.0,4,,,,,,,,
,,,,,2665,7.0,7,,,,,,,,
,,,,,2669,4.0,4,,,,,,,,
,,,,,2673,4.0,4,,,,,,,,
,,,,,2681,8.0,8,,,,,,,,
,,,,,2688,7.0,7,,,,,,,,
,,,,,2692,4.0,4,,,,,,,,
,,,,,2696,4.0,4,,,,,,,,
,,,,,2699,3.0,3,,,,,,,,
,,,,,2706,7.0,7,,,,,,,,
,,,,,2709,3.0,3,,,,,,,,
,,,,,2714,5.0,5,,,,,,,,
,,,,,2720,6.0,6,,,,,,,,
,,,,,2725,5.0,5,,,,,,,,
,,,,,2728,3.0,3,,,,,,,,
,,,,,2736,8.0,8,,,,,,,,
,,,,,2752,16.0,16,,,,,,,,
,,,,,2762,10.0,10,,,,,,,,
,,,,,2768,6.0,6,,,,,,,,
,,,,,2772,4.0,4,,,,,,,,
,,,,,2779,7.0,7,,,,,,,,
,,,,,2783,4.0,4,,,,,,,,
,,,,,2789,6.0,6,,,,,,,,
,,,,,2794,5.0,5,,,,,,,,
,,,,,2816,22.0,22,,,,,,,,
,,,,,2821,5.0,5,,,,,,,,
,,,,,2830,9.0,9,,,,,,,,
,,,,,2834,4.0,4,,,,,,,,
,,,,,2837,3.0,3,,,,,,,,
,,,,,2840,3.0,3,,,,,,,,
,,,,,2844,4.0,4,,,,,,,,
,,,,,2853,9.0,9,,,,,,,,
,,,,,2864,11.0,11,,,,,,,,
,,,,,2869,5.0,5,,,,,,,,
,,,,,2874,5.0,5,,,,,,,,
,,,,,2882,8.0,8,,,,,,,,
,,,,,2897,15.0,15,,,,,,,,
,,,,,2913,16.0,16,,,,,,,,
,,,,,2916,3.0,3,,,,,,,,
,,,,,2923,7.0,7,,,,,,,,
,,,,,2929,6.0,6,,,,,,,,
,,,,,2937,8.0,8,,,,,,,,
,,,,,2943,6.0,6,,,,,,,,
,,,,,2951,8.0,8,,,,,,,,
,,,,,2963,12.0,12,,,,,,,,
,,,,,2971,8.0,8,,,,,,,,
,,,,,2975,4.0,4,,,,,,,,
,,,,,2982,7.0,7,,,,,,,,
,,,,,2988,6.0,6,,,,,,,,
,,,,,2995,7.0,7,,,,,,,,
,,,,,3002,7.0,7,,,,,,,,
,,,,,3005,3.0,3,,,,,,,,
,,,,,3009,4.0,4,,,,,,,,
,,,,,3025,16.0,16,,,,,,,,
,,,,,3028,3.0,3,,,,,,,,
,,,,,3036,8.0,8,,,,,,,,
,,,,,3043,7.0,7,,,,,,,,
,,,,,3047,4.0,4,,,,,,,,
,,,,,3060,13.0,13,,,,,,,,
,,,,,3066,6.0,6,,,,,,,,
,,,,,3070,4.0,4,,,,,,,,
,,,,,3074,4.0,4,,,,,,,,
,,,,,3086,12.0,12,,,,,,,,
,,,,,3090,4.0,4,,,,,,,,
,,,,,3094,4.0,4,,,,,,,,
,,,,,3097,3.0,3,,,,,,,,
,,,,,3111,14.0,14,,,,,,,,
,,,,,3114,3.0,3,,,,,,,,
,,,,,3118,4.0,4,,,,,,,,
,,,,,3121,3.0,3,,,,,,,,
,,,,,3126,5.0,5,,,,,,,,
,,,,,3139,13.0,13,,,,,,,,
,,,,,3146,7.0,7,,,,,,,,
,,,,,3155,9.0,9,,,,,,,,
,,,,,3159,4.0,4,,,,,,,,
,,,,,3178,19.0,19,,,,,,,,
,,,,,3182,4.0,4,,,,,,,,
,,,,,3185,3.0,3,,,,,,,,
,,,,,3189,4.0,4,,,,,,,,
,,,,,3194,5.0,5,,,,,,,,
,,,,,3198,4.0,4,,,,,,,,
,,,,,3201,3.0,3,,,,,,,,
,,,,,3205,4.0,4,,,,,,,,
,,,,,3214,9.0,9,,,,,,,,
,,,,,3220,6.0,6,,,,,,,,
,,,,,3226,6.0,6,,,,,,,,
,,,,,3229,3.0,3,,,,,,,,
,,,,,3233,4.0,4,,,,,,,,
,,,,,3238,5.0,5,,,,,,,,
,,,,,3243,5.0,5,,,,,,,,
,,,,,3246,3.0,3,,,,,,,,
,,,,,3255,9.0,9,,,,,,,,
,,,,,3262,7.0,7,,,,,,,,
,,,,,3265,3.0,3,,,,,,,,
,,,,,3272,7.0,7,,,,,,,,
,,,,,3291,19.0,19,,,,,,,,
,,,,,3304,13.0,13,,,,,,,,
,,,,,3308,4.0,4,,,,,,,,
,,,,,3312,4.0,4,,,,,,,,
,,,,,3325,13.0,13,,,,,,,,
,,,,,3334,9.0,9,,,,,,,,
,,,,,3342,8.0,8,,,,,,,,
,,,,,3351,9.0,9,,,,,,,,
,,,,,3355,4.0,4,,,,,,,,
,,,,,3360,5.0,5,,,,,,,,
,,,,,3367,7.0,7,,,,,,,,
,,,,,3371,4.0,4,,,,,,,,
,,,,,3375,4.0,4,,,,,,,,
,,,,,3378,3.0,3,,,,,,,,
,,,,,3390,12.0,12,,,,,,,,
,,,,,3396,6.0,6,,,,,,,,
,,,,,3416,20.0,20,,,,,,,,
,,,,,3429,13.0,13,,,,,,,,
,,,,,3436,7.0,7,,,,,,,,
,,,,,3442,6.0,6,,,,,,,,
,,,,,3447,5.0,5,,,,,,,,
,,,,,3467,20.0,20,,,,,,,,
,,,,,3474,7.0,7,,,,,,,,
,,,,,3480,6.0,6,,,,,,,,
,,,,,3491,11.0,11,,,,,,,,
,,,,,3498,7.0,7,,,,,,,,
,,,,,3503,5.0,5,,,,,,,,
,,,,,3518,15.0,15,,,,,,,,
,,,,,3521,3.0,3,,,,,,,,
,,,,,3531,10.0,10,,,,,,,,
,,,,,3535,4.0,4,,,,,,,,
,,,,,3542,7.0,7,,,,,,,,
,,,,,3552,10.0,10,,,,,,,,
,,,,,3556,4.0,4,,,,,,,,
,,,,,3566,10.0,10,,,,,,,,
,,,,,3582,16.0,16,,,,,,,,
,,,,,3585,3.0,3,,,,,,,,
,,,,,3592,7.0,7,,,,,,,,
,,,,,3599,7.0,7,,,,,,,,
,,,,,3607,8.0,8,,,,,,,,
,,,,,3611,4.0,4,,,,,,,,
,,,,,3618,7.0,7,,,,,,,,
,,,,,3627,9.0,9,,,,,,,,
,,,,,3638,11.0,11,,,,,,,,
,,,,,3645,7.0,7,,,,,,,,
,,,,,3649,4.0,4,,,,,,,,
,,,,,3653,4.0,4,,,,,,,,
,,,,,3658,5.0,5,,,,,,,,
,,,,,3662,4.0,4,,,,,,,,
,,,,,3667,5.0,5,,,,,,,,
,,,,,3670,3.0,3,,,,,,,,
,,,,,3677,7.0,7,,,,,,,,
,,,,,3686,9.0,9,,,,,,,,
,,,,,3694,8.0,8,,,,,,,,
,,,,,3700,6.0,6,,,,,,,,
,,,,,3704,4.0,4,,,,,,,,
,,,,,3711,7.0,7,,,,,,,,
,,,,,3714,3.0,3,,,,,,,,
,,,,,3721,7.0,7,,,,,,,,
,,,,,3725,4.0,4,,,,,,,,
,,,,,3736,11.0,11,,,,,,,,
,,,,,3741,5.0,5,,,,,,,,
,,,,,3745,4.0,4,,,,,,,,
,,,,,3755,10.0,10,,,,,,,,
,,,,,3758,3.0,3,,,,,,,,
,,,,,3767,9.0,9,,,,,,,,
,,,,,3773,6.0,6,,,,,,,,
,,,,,3779,6.0,6,,,,,,,,
,,,,,3782,3.0,3,,,,,,,,
,,,,,3792,10.0,10,,,,,,,,
,,,,,3807,15.0,15,,,,,,,,
,,,,,3814,7.0,7,,,,,,,,
,,,,,3818,4.0,4,,,,,,,,
,,,,,3823,5.0,5,,,,,,,,
,,,,,3828,5.0,5,,,,,,,,
,,,,,3831,3.0,3,,,,,,,,
,,,,,3837,6.0,6,,,,,,,,
,,,,,3842,5.0,5,,,,,,,,
,,,,,3845,3.0,3,,,,,,,,
,,,,,3858,13.0,13,,,,,,,,
,,,,,3863,5.0,5,,,,,,,,
,,,,,3874,11.0,11,,,,,,,,
,,,,,3877,3.0,3,,,,,,,,
,,,,,3883,6.0,6,,,,,,,,
,,,,,3887,4.0,4,,,,,,,,
,,,,,3902,15.0,15,,,,,,,,
,,,,,3907,5.0,5,,,,,,,,
,,,,,3910,3.0,3,,,,,,,,
,,,,,3915,5.0,5,,,,,,,,
,,,,,3924,9.0,9,,,,,,,,
,,,,,3932,8.0,8,,,,,,,,
,,,,,3941,9.0,9,,,,,,,,
,,,,,3946,5.0,5,,,,,,,,
,,,,,3957,11.0,11,,,,,,,,
,,,,,3961,4.0,4,,,,,,,,
,,,,,3967,6.0,6,,,,,,,,
,,,,,3974,7.0,7,,,,,,,,
,,,,,3983,9.0,9,,,,,,,,
,,,,,3988,5.0,5,,,,,,,,
,,,,,3994,6.0,6,,,,,,,,
,,,,,3999,5.0,5,,,,,,,,
,,,,,4003,4.0,4,,,,,,,,
,,,,,4009,6.0,6,,,,,,,,
,,,,,4020,11.0,11,,,,,,,,
,,,,,4028,8.0,8,,,,,,,,
,,,,,4032,4.0,4,,,,,,,,
,,,,,4047,15.0,15,,,,,,,,
,,,,,4053,6.0,6,,,,,,,,
,,,,,4062,9.0,9,,,,,,,,
,,,,,4067,5.0,5,,,,,,,,
,,,,,4070,3.0,3,,,,,,,,
,,,,,4081,11.0,11,,,,,,,,
,,,,,4085,4.0,4,,,,,,,,
,,,,,4098,13.0,13,,,,,,,,
,,,,,4102,4.0,4,,,,,,,,
,,,,,4109,7.0,7,,,,,,,,
,,,,,4120,11.0,11,,,,,,,,
,,,,,4131,11.0,11,,,,,,,,
,,,,,4134,3.0,3,,,,,,,,
,,,,,4139,5.0,5,,,,,,,,
,,,,,4148,9.0,9,,,,,,,,
,,,,,4157,9.0,9,,,,,,,,
,,,,,4162,5.0,5,,,,,,,,
,,,,,4168,6.0,6,,,,,,,,
,,,,,4171,3.0,3,,,,,,,,
,,,,,4174,3.0,3,,,,,,,,
,,,,,4193,19.0,19,,,,,,,,
,,,,,4199,6.0,6,,,,,,,,
,,,,,4203,4.0,4,,,,,,,,
,,,,,4211,8.0,8,,,,,,,,
,,,,,4214,3.0,3,,,,,,,,
,,,,,4219,5.0,5,,,,,,,,
,,,,,4230,11.0,11,,,,,,,,
,,,,,4237,7.0,7,,,,,,,,
,,,,,4245,8.0,8,,,,,,,,
,,,,,4254,9.0,9,,,,,,,,
,,,,,4267,13.0,13,,,,,,,,
