Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,32999,1868.1976,1000,,,,,,,,,,
,,,,,33000,,,-85.31707763671875,-6.152873992919922,0.6076699495315552,84.0790023803711,84.05126190185547,0.02645415998995304,-0.006200338713824749,0.0003,0.0003,0.026455560699105263
,,,,,33999,2379.1357,1000,,,,,,,,,,
,,,,,34000,,,-91.7393798828125,-6.039050102233887,0.6751325130462646,90.52491760253906,90.56160736083984,0.026384972035884857,0.002394135808572173,0.0003,0.0003,0.02638469636440277
,,,,,34999,2460.0903,1000,,,,,,,,,,
2251.231,411.41354,2533.498,1346.8473,1000.0,35000,,,-97.08110046386719,-6.23638916015625,0.5780254602432251,95.76036071777344,95.80982208251953,0.02614814229309559,-0.0023831557482481003,0.0003,0.0003,0.026148365810513496
,,,,,35999,2530.9917,1000,,,,,,,,,,
,,,,,36000,,,-100.66483306884766,-5.939635276794434,0.5171306133270264,99.2535171508789,99.43109130859375,0.026181671768426895,-0.003964329604059458,0.0003,0.0003,0.02618308924138546
,,,,,36999,2705.008,1000,,,,,,,,,,
,,,,,37000,,,-109.09585571289062,-6.310561180114746,0.5521971583366394,107.89028930664062,107.76392364501953,0.02734965831041336,-0.008464578539133072,0.0003,0.0003,0.027351249009370804
,,,,,37999,2643.6194,1000,,,,,,,,,,
,,,,,38000,,,-112.05377960205078,-6.28489875793457,0.6200995445251465,110.59964752197266,110.74604797363281,0.029173538088798523,-0.004002185072749853,0.0003,0.0003,0.029174596071243286
,,,,,38999,2508.5483,1000,,,,,,,,,,
,,,,,39000,,,-121.5245361328125,-6.255014896392822,0.5311369895935059,120.17234802246094,120.22396087646484,0.03051874414086342,-0.00774303637444973,0.0003,0.0003,0.030521363019943237
,,,,,39999,2824.682,1000,,,,,,,,,,
2711.3691,46.1707,2821.6746,2654.5789,1000.0,40000,,,-125.85154724121094,-6.169415473937988,0.5963418483734131,124.53399658203125,124.49040222167969,0.032253481447696686,0.0031307153403759003,0.0003,0.0003,0.032254092395305634
,,,,,40999,2765.3735,1000,,,,,,,,,,
,,,,,41000,,,-133.1324005126953,-6.072427749633789,0.7749109864234924,131.74465942382812,131.74874877929688,0.03324935585260391,-0.003101618494838476,0.0003,0.0003,0.03325079008936882
,,,,,41999,2855.6218,1000,,,,,,,,,,
,,,,,42000,,,-138.3379364013672,-5.865687370300293,0.6208465099334717,137.08877563476562,137.07875061035156,0.03407686576247215,0.0038377975579351187,0.0003,0.0003,0.034077733755111694
,,,,,42999,2928.2532,1000,,,,,,,,,,
,,,,,43000,,,-141.71311950683594,-6.36772346496582,0.7775623798370361,140.2823486328125,140.05221557617188,0.03449057415127754,-0.009338266216218472,0.0003,0.0003,0.0344916507601738
,,,,,43999,3029.4468,1000,,,,,,,,,,
,,,,,44000,,,-147.83807373046875,-6.081594944000244,0.6872532963752747,146.5690155029297,146.50588989257812,0.03484859690070152,0.0005911299958825111,0.0003,0.0003,0.03484831377863884
,,,,,44999,3035.9985,1000,,,,,,,,,,
3034.7388,40.74749,3078.008,2957.3467,1000.0,45000,,,-154.01315307617188,-6.177560806274414,0.5574132800102234,152.55967712402344,152.59823608398438,0.035378627479076385,-0.007063898257911205,0.0003,0.0003,0.03537897393107414
,,,,,45999,3076.837,1000,,,,,,,,,,
,,,,,46000,,,-161.45892333984375,-5.870730876922607,0.5521788001060486,160.179931640625,160.1040802001953,0.03557242453098297,-0.002558426931500435,0.0003,0.0003,0.035574063658714294
,,,,,46999,2594.4036,1000,,,,,,,,,,
,,,,,47000,,,-164.26979064941406,-6.577845573425293,0.972080647945404,162.8536834716797,162.84036254882812,0.03631077706813812,-0.007766011171042919,0.0003,0.0003,0.03631160035729408
,,,,,47999,3069.6316,1000,,,,,,,,,,
,,,,,48000,,,-171.63270568847656,-5.917779922485352,0.5223710536956787,170.2735595703125,170.22935485839844,0.03536203131079674,0.017176007851958275,0.0003,0.0003,0.0353594534099102
,,,,,48999,3144.674,1000,,,,,,,,,,
,,,,,49000,,,-174.18502807617188,-6.288638114929199,0.6524053812026978,172.79238891601562,172.73553466796875,0.034223321825265884,-0.007931203581392765,0.0003,0.0003,0.03422245755791664
,,,,,49999,3011.5476,1000,,,,,,,,,,
3247.1726,75.0181,3341.0674,3116.4941,1000.0,50000,,,-179.87448120117188,-6.1833720207214355,1.0041673183441162,178.30540466308594,178.3874969482422,0.034085094928741455,-0.0008953509386628866,0.0003,0.0003,0.03408612683415413
,,,,,50999,3297.717,1000,,,,,,,,,,
,,,,,51000,,,-184.60958862304688,-6.164274215698242,0.6671682596206665,183.28102111816406,183.24740600585938,0.034743744879961014,0.0021318451035767794,0.0003,0.0003,0.034745052456855774
,,,,,51999,3160.774,1000,,,,,,,,,,
,,,,,52000,,,-190.50335693359375,-6.370045185089111,0.5787171721458435,189.0769805908203,189.20281982421875,0.035402026027441025,-0.014932665973901749,0.0003,0.0003,0.03540191426873207
,,,,,52999,3276.9294,1000,,,,,,,,,,
,,,,,53000,,,-196.15692138671875,-5.857831954956055,0.6852848529815674,194.83372497558594,195.07681274414062,0.03648298606276512,-0.0012363209389150143,0.0003,0.0003,0.03648469224572182
,,,,,53999,3301.4712,1000,,,,,,,,,,
,,,,,54000,,,-198.85963439941406,-5.859495162963867,0.7975499629974365,197.41552734375,197.26181030273438,0.03784333914518356,0.003508182242512703,0.0003,0.0003,0.037844717502593994
,,,,,54999,3280.8223,1000,,,,,,,,,,
3309.9438,36.44474,3355.7332,3229.627,1000.0,55000,,,-203.44866943359375,-6.288783073425293,0.6946965456008911,201.79458618164062,201.88003540039062,0.03916007652878761,-0.0060081337578594685,0.0003,0.0003,0.03915891796350479
,,,,,55999,3332.0276,1000,,,,,,,,,,
,,,,,56000,,,-207.49716186523438,-6.1177825927734375,0.7454873323440552,206.04722595214844,206.26290893554688,0.03995012119412422,0.0030706729739904404,0.0003,0.0003,0.03995012119412422
,,,,,56999,3294.7778,1000,,,,,,,,,,
,,,,,57000,,,-214.72567749023438,-5.652952671051025,0.8502647876739502,213.5042724609375,213.36746215820312,0.04050359129905701,0.01640409603714943,0.0003,0.0003,0.04050285741686821
,,,,,57999,3410.9214,1000,,,,,,,,,,
,,,,,58000,,,-218.57948303222656,-6.115592002868652,0.9055638313293457,217.23046875,217.27809143066406,0.04103868454694748,0.0018044179305434227,0.0003,0.0003,0.04103860631585121
,,,,,58999,3390.9702,1000,,,,,,,,,,
,,,,,59000,,,-225.09475708007812,-5.958796501159668,0.7041308283805847,223.73350524902344,223.70724487304688,0.041873589158058167,0.0002899277023971081,0.0003,0.0003,0.041873689740896225
,,,,,59999,3385.337,1000,,,,,,,,,,
3332.5579,53.73941,3405.346,3248.166,1000.0,60000,,,-228.93109130859375,-6.273926734924316,0.7022801041603088,227.72613525390625,227.6561279296875,0.04214584082365036,-0.013890009373426437,0.0003,0.0003,0.042147085070610046
,,,,,60999,3473.3408,1000,,,,,,,,,,
,,,,,61000,,,-229.3697509765625,-5.918686866760254,0.7547708749771118,227.94137573242188,227.9266357421875,0.04262156039476395,-0.009446687996387482,0.0003,0.0003,0.04262189567089081
,,,,,61999,3505.0796,1000,,,,,,,,,,
,,,,,62000,,,-232.86041259765625,-5.749229431152344,0.7566429972648621,231.60092163085938,231.62820434570312,0.043119654059410095,0.0012943567708134651,0.0003,0.0003,0.04311851039528847
,,,,,62999,3463.3503,1000,,,,,,,,,,
,,,,,63000,,,-239.59671020507812,-6.041337490081787,0.6652569770812988,238.2803955078125,238.34483337402344,0.04281055927276611,-0.007128685712814331,0.0003,0.0003,0.04281099885702133
,,,,,63999,3524.4087,1000,,,,,,,,,,
,,,,,64000,,,-242.1331787109375,-6.083521842956543,0.6573625802993774,240.6082763671875,240.71426391601562,0.04314543306827545,-0.0020638538990169764,0.0003,0.0003,0.04314657673239708
,,,,,64999,3575.9756,1000,,,,,,,,,,
3407.6218,343.49582,3587.3591,2381.7278,1000.0,65000,,,-247.7168731689453,-6.213258743286133,0.6312557458877563,246.34915161132812,246.37002563476562,0.04315408691763878,-0.00802888348698616,0.0003,0.0003,0.04315447434782982
,,,,,65999,3568.0327,1000,,,,,,,,,,
,,,,,66000,,,-251.6362762451172,-6.108691215515137,0.6657482385635376,250.16668701171875,250.26370239257812,0.04351741075515747,-0.006518455222249031,0.0003,0.0003,0.043518051505088806
,,,,,66999,3497.1758,1000,,,,,,,,,,
,,,,,67000,,,-258.2774658203125,-5.951601982116699,0.6804152727127075,257.16424560546875,257.10772705078125,0.04352646693587303,0.0020597525872290134,0.0003,0.0003,0.04352562874555588
,,,,,67999,3554.5322,1000,,,,,,,,,,
,,,,,68000,,,-255.83340454101562,-5.683557033538818,0.7289890050888062,254.48660278320312,254.61334228515625,0.043632667511701584,0.013684181496500969,0.0003,0.0003,0.04363048076629639
,,,,,68999,3621.989,1000,,,,,,,,,,
,,,,,69000,,,-262.4239501953125,-5.470959663391113,0.7317472100257874,261.0814208984375,261.191162109375,0.044007278978824615,0.025718089193105698,0.0003,0.0003,0.04400574788451195
,,,,,69999,3601.8118,1000,,,,,,,,,,
3431.7493,604.0637,3707.3718,1625.9103,1000.0,70000,,,-268.1344909667969,-5.666327476501465,0.7816179990768433,266.9518737792969,267.1452941894531,0.044514644891023636,0.02039051428437233,0.0003,0.0003,0.044514454901218414
,,,,,70999,3721.9045,1000,,,,,,,,,,
,,,,,71000,,,-267.7091369628906,-6.070407867431641,0.7485384941101074,266.49359130859375,266.4949951171875,0.04471614211797714,-0.006944148801267147,0.0003,0.0003,0.0447186715900898
,,,,,71999,3632.0684,1000,,,,,,,,,,
,,,,,72000,,,-271.7521667480469,-5.867618560791016,0.6546264886856079,270.5068359375,270.6581115722656,0.04540740326046944,-0.0028487159870564938,0.0003,0.0003,0.04540729522705078
,,,,,72999,3747.7673,1000,,,,,,,,,,
,,,,,73000,,,-278.1013488769531,-5.470725059509277,0.6634752750396729,277.120849609375,277.0766906738281,0.04555865377187729,0.027421865612268448,0.0003,0.0003,0.04555727541446686
,,,,,73999,3636.045,1000,,,,,,,,,,
,,,,,74000,,,-275.8981628417969,-6.139873027801514,0.7937483787536621,274.7093811035156,274.55047607421875,0.04610127955675125,-0.013045387342572212,0.0003,0.0003,0.046103280037641525
,,,,,74999,3835.2668,1000,,,,,,,,,,
3755.0396,22.280874,3798.8206,3728.0215,1000.0,75000,,,-281.6136474609375,-5.955757141113281,0.692084550857544,280.50653076171875,280.599365234375,0.046516358852386475,-0.013777250424027443,0.0003,0.0003,0.046515196561813354
,,,,,75999,3697.7307,1000,,,,,,,,,,
,,,,,76000,,,-281.9289855957031,-5.568947792053223,0.6642884612083435,280.58270263671875,280.5367431640625,0.04684494808316231,0.018356703221797943,0.0003,0.0003,0.04684566333889961
,,,,,76999,3815.7837,1000,,,,,,,,,,
,,,,,77000,,,-286.47369384765625,-5.94669771194458,0.7325857281684875,285.5002136230469,285.39080810546875,0.046586450189352036,0.008987415581941605,0.0003,0.0003,0.04658668115735054
,,,,,77999,3803.754,1000,,,,,,,,,,
,,,,,78000,,,-288.38409423828125,-6.052481651306152,0.7996763586997986,286.9071350097656,286.9285888671875,0.04705444723367691,-0.002417325507849455,0.0003,0.0003,0.047053560614585876
,,,,,78999,3813.9019,1000,,,,,,,,,,
,,,,,79000,,,-291.1429443359375,-5.830548286437988,0.7225661873817444,289.786376953125,289.84222412109375,0.0479348786175251,-0.001172041054815054,0.0003,0.0003,0.04793894663453102
,,,,,79999,3915.2903,1000,,,,,,,,,,
3769.6836,312.9195,3946.0334,2838.2131,1000.0,80000,,,-292.8037109375,-5.97991418838501,0.7756578922271729,291.388671875,291.3585205078125,0.04780467972159386,-0.00531576294451952,0.0003,0.0003,0.04780646786093712
,,,,,80999,3874.2175,1000,,,,,,,,,,
,,,,,81000,,,-297.363525390625,-5.832460880279541,0.7434762716293335,296.00299072265625,295.88995361328125,0.04876115173101425,0.007373684085905552,0.0003,0.0003,0.048760779201984406
,,,,,81999,3829.5208,1000,,,,,,,,,,
,,,,,82000,,,-297.6611633300781,-5.910472869873047,0.8830835223197937,296.49310302734375,296.4884033203125,0.04889034479856491,-0.008244496770203114,0.0003,0.0003,0.048888757824897766
,,,,,82999,3948.0732,1000,,,,,,,,,,
,,,,,83000,,,-301.50433349609375,-5.884293556213379,0.7171890139579773,300.43292236328125,300.3824462890625,0.04934055730700493,0.014600269496440887,0.0003,0.0003,0.04933943971991539
,,,,,83999,3960.9219,1000,,,,,,,,,,
,,,,,84000,,,-304.22015380859375,-5.990949630737305,0.6347090005874634,303.05267333984375,303.081298828125,0.04978335276246071,-0.008502895012497902,0.0003,0.0003,0.0497867725789547
,,,,,84999,4046.436,1000,,,,,,,,,,
3575.3423,1095.6906,4159.7334,480.25458,1000.0,85000,,,-306.1875,-6.473308086395264,0.7466164827346802,304.7651062011719,304.80828857421875,0.050388969480991364,-0.019641105085611343,0.0003,0.0003,0.05039026588201523
,,,,,85999,4080.1082,1000,,,,,,,,,,
,,,,,86000,,,-310.2044982910156,-5.884556770324707,0.7344822883605957,309.05853271484375,308.9534912109375,0.05080312862992287,0.005272003822028637,0.0003,0.0003,0.05080411955714226
,,,,,86999,4072.493,1000,,,,,,,,,,
,,,,,87000,,,-310.87213134765625,-6.218955993652344,0.7640987634658813,309.63043212890625,309.7071228027344,0.051429975777864456,-0.019355135038495064,0.0003,0.0003,0.05143110454082489
,,,,,87999,3895.0398,1000,,,,,,,,,,
,,,,,88000,,,-314.79217529296875,-6.139281272888184,0.7486292123794556,313.5579833984375,313.6368103027344,0.051859863102436066,-0.000840487889945507,0.0003,0.0003,0.05186274275183678
,,,,,88999,4116.114,1000,,,,,,,,,,
,,,,,89000,,,-312.67901611328125,-5.957329750061035,0.8178998231887817,311.0820007324219,311.07171630859375,0.05220187082886696,0.006576799787580967,0.0003,0.0003,0.052201882004737854
,,,,,89999,4059.9792,1000,,,,,,,,,,
4057.8315,46.296604,4117.0376,3960.174,1000.0,90000,,,-316.34649658203125,-5.819806098937988,0.8683162927627563,315.358642578125,315.18878173828125,0.05262712761759758,0.008816465735435486,0.0003,0.0003,0.05262802913784981
,,,,,90999,4164.052,1000,,,,,,,,,,
,,,,,91000,,,-321.9078674316406,-5.952141761779785,0.7763073444366455,320.50433349609375,320.507568359375,0.05300728231668472,0.015592623502016068,0.0003,0.0003,0.0530061200261116
,,,,,91999,-219.03061,1000,,,,,,,,,,
,,,,,92000,,,-321.761962890625,-5.991205215454102,0.9893216490745544,320.5545654296875,320.5743103027344,0.05174259468913078,0.023005813360214233,0.0003,0.0003,0.051737215369939804
,,,,,92999,4237.2383,1000,,,,,,,,,,
,,,,,93000,,,-320.84674072265625,-5.294274806976318,1.0778546333312988,319.9059143066406,319.72552490234375,0.04812197387218475,0.03819270804524422,0.0003,0.0003,0.04811827838420868
,,,,,93999,4147.8164,1000,,,,,,,,,,
,,,,,94000,,,-321.918212890625,-6.163882732391357,1.9813977479934692,320.6475524902344,320.7046813964844,0.04650052636861801,-0.0007332074455916882,0.0003,0.0003,0.046499717980623245
,,,,,94999,4076.1294,1000,,,,,,,,,,
3378.0261,1125.1632,4203.207,1221.718,1000.0,95000,,,-326.85595703125,-6.273984909057617,1.0049655437469482,325.66864013671875,325.65869140625,0.04665041342377663,0.006566459313035011,0.0003,0.0003,0.04665214940905571
,,,,,95999,4160.6553,1000,,,,,,,,,,
,,,,,96000,,,-329.0391845703125,-6.161977767944336,0.9258825182914734,328.1097106933594,327.8831787109375,0.04783686622977257,-0.004555500578135252,0.0003,0.0003,0.04783836007118225
,,,,,96999,4139.099,1000,,,,,,,,,,
,,,,,97000,,,-329.65618896484375,-6.004170894622803,1.1017963886260986,328.54840087890625,328.53985595703125,0.04952586442232132,-0.0044565158896148205,0.0003,0.0003,0.049528297036886215
,,,,,97999,4152.901,1000,,,,,,,,,,
,,,,,98000,,,-333.1807861328125,-5.713465690612793,0.9997143745422363,331.9042053222656,331.8212890625,0.05161505937576294,-0.005525834392756224,0.0003,0.0003,0.051617126911878586
,,,,,98999,4190.2593,1000,,,,,,,,,,
,,,,,99000,,,-329.6453857421875,-6.1948137283325195,1.0817816257476807,328.4071044921875,328.33038330078125,0.05379432067275047,-0.012158825993537903,0.0003,0.0003,0.053797461092472076
,,,,,99999,4202.8438,1000,,,,,,,,,,
4202.9697,43.199898,4266.6216,4114.1914,1000.0,100000,,,-338.67547607421875,-5.808809757232666,0.8927677869796753,337.4826354980469,337.4662170410156,0.054442018270492554,-0.007788327056914568,0.0003,0.0003,0.05444430187344551
,,,,,100999,4200.253,1000,,,,,,,,,,
,,,,,101000,,,-338.42095947265625,-6.05136775970459,1.2485325336456299,337.05206298828125,337.30511474609375,0.055155400186777115,-0.014462833292782307,0.0003,0.0003,0.055159106850624084
,,,,,101999,4269.636,1000,,,,,,,,,,
,,,,,102000,,,-340.91046142578125,-5.6405744552612305,1.4553945064544678,339.61004638671875,339.8985595703125,0.05566472187638283,0.012230230495333672,0.0003,0.0003,0.05566331744194031
,,,,,102999,4320.11,1000,,,,,,,,,,
,,,,,103000,,,-341.1319580078125,-5.92965841293335,1.0786809921264648,339.67987060546875,339.7030029296875,0.055532246828079224,-0.005595665890723467,0.0003,0.0003,0.055533517152071
,,,,,103999,4242.384,1000,,,,,,,,,,
,,,,,104000,,,-341.0177001953125,-5.957547187805176,1.11686110496521,339.88226318359375,339.9391174316406,0.05524468049407005,-0.008834350854158401,0.0003,0.0003,0.05524517968297005
,,,,,104999,3320.4275,1000,,,,,,,,,,
3989.2024,898.68646,4341.939,1295.7675,1000.0,105000,,,-345.29705810546875,-6.085841178894043,1.2680705785751343,344.2617492675781,344.2955017089844,0.05528216436505318,0.009556647390127182,0.0003,0.0003,0.055280569940805435
,,,,,105999,4194.406,1000,,,,,,,,,,
,,,,,106000,,,-345.4759521484375,-6.035576820373535,1.3316822052001953,344.49725341796875,344.521240234375,0.05385713651776314,-0.02238772250711918,0.0003,0.0003,0.053856391459703445
,,,,,106999,4180.159,1000,,,,,,,,,,
,,,,,107000,,,-347.2076416015625,-5.946995735168457,1.305123209953308,346.1932373046875,346.0345153808594,0.05262119323015213,0.006305731367319822,0.0003,0.0003,0.052622534334659576
,,,,,107999,4259.2554,1000,,,,,,,,,,
,,,,,108000,,,-353.988037109375,-5.969126224517822,0.9846717119216919,352.94207763671875,352.936767578125,0.052721038460731506,-0.0005840917583554983,0.0003,0.0003,0.05272267386317253
,,,,,108999,4237.895,1000,,,,,,,,,,
,,,,,109000,,,-351.0184326171875,-6.124222755432129,1.2131257057189941,349.99285888671875,349.84686279296875,0.05370529368519783,-0.007406195625662804,0.0003,0.0003,0.05370665341615677
,,,,,109999,4322.41,1000,,,,,,,,,,
3618.6055,1422.1957,4323.318,-264.5117,1000.0,110000,,,-353.80059814453125,-5.7898054122924805,1.2078629732131958,352.6622619628906,352.70025634765625,0.0550989992916584,0.00504080206155777,0.0003,0.0003,0.05509905144572258
,,,,,110999,4298.3013,1000,,,,,,,,,,
,,,,,111000,,,-354.94183349609375,-6.463257789611816,1.402818202972412,353.73388671875,354.05865478515625,0.055409397929906845,-0.02085479162633419,0.0003,0.0003,0.055414099246263504
,,,,,111999,4309.8853,1000,,,,,,,,,,
,,,,,112000,,,-354.6574401855469,-6.327167987823486,1.1976628303527832,353.0940246582031,353.130126953125,0.0557468943297863,-0.0015457584522664547,0.0003,0.0003,0.055746402591466904
,,,,,112999,4187.9863,1000,,,,,,,,,,
,,,,,113000,,,-364.01776123046875,-5.788437843322754,1.3478249311447144,363.20465087890625,362.97900390625,0.05568138137459755,0.004932701587677002,0.0003,0.0003,0.055680252611637115
,,,,,113999,-271.46985,1000,,,,,,,,,,
,,,,,114000,,,-362.2816162109375,-6.300667762756348,1.317023754119873,361.0557556152344,361.2177734375,0.055417150259017944,-0.020666472613811493,0.0003,0.0003,0.05541954189538956
,,,,,114999,4353.2876,1000,,,,,,,,,,
3854.8625,980.6568,4397.446,1200.7393,1000.0,115000,,,-362.373779296875,-5.926280498504639,1.849846601486206,361.57568359375,361.49908447265625,0.05322360619902611,-0.008159339427947998,0.0003,0.0003,0.05322014167904854
,,,,,115999,4287.2754,1000,,,,,,,,,,
,,,,,116000,,,-363.0182800292969,-5.982789993286133,1.104088306427002,362.006591796875,361.9931335449219,0.051997821778059006,0.020734697580337524,0.0003,0.0003,0.05200044810771942
,,,,,116999,4344.7603,1000,,,,,,,,,,
,,,,,117000,,,-366.0980224609375,-5.552392959594727,1.0223745107650757,365.1879577636719,365.0987548828125,0.05241742730140686,0.012313609011471272,0.0003,0.0003,0.05241536721587181
,,,,,117999,4373.6504,1000,,,,,,,,,,
,,,,,118000,,,-365.6128234863281,-6.338737487792969,1.0596071481704712,364.4124755859375,364.44415283203125,0.052483029663562775,-0.013402838259935379,0.0003,0.0003,0.05248371884226799
,,,,,118999,4341.6895,1000,,,,,,,,,,
,,,,,119000,,,-368.27789306640625,-6.051033020019531,1.6751927137374878,367.2615966796875,367.0729675292969,0.05315617844462395,0.004264869727194309,0.0003,0.0003,0.053157154470682144
,,,,,119999,4322.7686,1000,,,,,,,,,,
