Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
2407.0103,581.15234,2638.5828,666.57104,1000.0,55000,,,-133.9454345703125,-1.1915321350097656,0.7489232420921326,132.7206573486328,132.5620880126953,0.0003,0.0003,0.1
,,,,,55999,2612.1802,1000,,,,,,,,
,,,,,56000,,,-126.93048858642578,-1.0816552639007568,0.5514931082725525,125.88544464111328,125.97575378417969,0.0003,0.0003,0.1
,,,,,56999,2608.9956,1000,,,,,,,,
,,,,,57000,,,-140.93035888671875,-1.07804274559021,0.6572902202606201,139.93675231933594,139.92037963867188,0.0003,0.0003,0.1
,,,,,57999,2659.0708,1000,,,,,,,,
,,,,,58000,,,-144.1598663330078,-1.277252197265625,1.1261894702911377,142.92401123046875,143.03086853027344,0.0003,0.0003,0.1
,,,,,58999,1623.0073,1000,,,,,,,,
,,,,,59000,,,-145.85540771484375,-1.3242722749710083,0.7382533550262451,144.9676513671875,144.91488647460938,0.0003,0.0003,0.1
,,,,,59999,2752.5337,1000,,,,,,,,
2206.718,783.76965,2760.4675,763.26154,1000.0,60000,,,-147.06268310546875,-1.3274931907653809,0.8309589624404907,146.093505859375,146.06085205078125,0.0003,0.0003,0.1
,,,,,60999,2771.4856,1000,,,,,,,,
,,,,,61000,,,-143.8601531982422,-1.2011282444000244,0.8182465434074402,142.86785888671875,142.9874267578125,0.0003,0.0003,0.1
,,,,,61999,2750.4807,1000,,,,,,,,
,,,,,62000,,,-150.8292236328125,-1.0715548992156982,0.7180749773979187,149.73110961914062,149.83538818359375,0.0003,0.0003,0.1
,,,,,62999,2800.3816,1000,,,,,,,,
,,,,,63000,,,-157.64381408691406,-1.1689993143081665,0.6384081840515137,156.54623413085938,156.53030395507812,0.0003,0.0003,0.1
,,,,,63999,2722.8638,1000,,,,,,,,
,,,,,64000,,,-156.3601837158203,-1.5643393993377686,0.6326676607131958,155.43426513671875,155.5548553466797,0.0003,0.0003,0.1
,,,,,64999,2850.2988,1000,,,,,,,,
2604.0315,589.3511,2832.8328,837.1716,1000.0,65000,,,-164.17889404296875,-1.126460313796997,0.741929829120636,163.26548767089844,163.41644287109375,0.0003,0.0003,0.1
,,,,,65999,2911.9265,1000,,,,,,,,
,,,,,66000,,,-168.19866943359375,-1.598858118057251,0.7570538520812988,167.1956329345703,167.15179443359375,0.0003,0.0003,0.1
,,,,,66999,1644.2028,1000,,,,,,,,
,,,,,67000,,,-174.06729125976562,-1.138746738433838,0.9208810329437256,173.10824584960938,173.192626953125,0.0003,0.0003,0.1
,,,,,67999,1662.4185,1000,,,,,,,,
,,,,,68000,,,-166.80007934570312,-1.7183506488800049,2.250450611114502,165.75335693359375,165.733642578125,0.0003,0.0003,0.1
,,,,,68999,2925.98,1000,,,,,,,,
,,,,,69000,,,-180.09918212890625,-1.505561113357544,0.7482308149337769,179.0364990234375,178.9755096435547,0.0003,0.0003,0.1
,,,,,69999,2907.2278,1000,,,,,,,,
3020.3608,24.800117,3065.8545,2981.2952,1000.0,70000,,,-181.4718475341797,-1.9207459688186646,0.9207078218460083,180.67276000976562,180.56942749023438,0.0003,0.0003,0.1
,,,,,70999,2958.4358,1000,,,,,,,,
,,,,,71000,,,-177.67124938964844,-1.1576051712036133,1.0204187631607056,176.56503295898438,176.69671630859375,0.0003,0.0003,0.1
,,,,,71999,2963.846,1000,,,,,,,,
,,,,,72000,,,-184.33154296875,-1.5221298933029175,0.8397156000137329,183.52487182617188,183.5894775390625,0.0003,0.0003,0.1
,,,,,72999,3023.0686,1000,,,,,,,,
,,,,,73000,,,-189.69776916503906,-1.5748382806777954,3.4717588424682617,188.57662963867188,188.55661010742188,0.0003,0.0003,0.1
,,,,,73999,3012.4607,1000,,,,,,,,
,,,,,74000,,,-186.29013061523438,-1.341407299041748,0.7670482397079468,185.2781219482422,185.41836547851562,0.0003,0.0003,0.1
,,,,,74999,2979.2761,1000,,,,,,,,
2956.815,36.66157,3008.3987,2885.1038,1000.0,75000,,,-192.94024658203125,-1.5025229454040527,1.0075533390045166,192.1705780029297,192.15887451171875,0.0003,0.0003,0.1
,,,,,75999,3040.529,1000,,,,,,,,
,,,,,76000,,,-186.17523193359375,-1.3668577671051025,0.6955316066741943,185.3645477294922,185.39842224121094,0.0003,0.0003,0.1
,,,,,76999,3107.1438,1000,,,,,,,,
,,,,,77000,,,-198.0181884765625,-1.6320632696151733,0.7999303936958313,197.0625457763672,197.06884765625,0.0003,0.0003,0.1
,,,,,77999,3097.4854,1000,,,,,,,,
,,,,,78000,,,-201.35958862304688,-1.9949750900268555,1.204943299293518,200.25201416015625,200.2659912109375,0.0003,0.0003,0.1
,,,,,78999,3142.3188,1000,,,,,,,,
,,,,,79000,,,-207.70535278320312,-1.6764795780181885,1.0195683240890503,206.52838134765625,206.5202178955078,0.0003,0.0003,0.1
,,,,,79999,3101.544,1000,,,,,,,,
3181.6282,32.667767,3221.1543,3132.7563,1000.0,80000,,,-203.86807250976562,-1.8196473121643066,0.8936265110969543,202.81686401367188,202.73426818847656,0.0003,0.0003,0.1
,,,,,80999,3195.136,1000,,,,,,,,
,,,,,81000,,,-209.26809692382812,-1.2553222179412842,0.8555048704147339,208.28555297851562,208.0934600830078,0.0003,0.0003,0.1
,,,,,81999,3245.8462,1000,,,,,,,,
,,,,,82000,,,-209.8385772705078,-1.543969750404358,0.7448638677597046,208.9213409423828,208.87265014648438,0.0003,0.0003,0.1
,,,,,82999,3264.1501,1000,,,,,,,,
,,,,,83000,,,-212.04335021972656,-1.8790712356567383,0.9609837532043457,211.10923767089844,211.24609375,0.0003,0.0003,0.1
,,,,,83999,3244.1575,1000,,,,,,,,
,,,,,84000,,,-216.11572265625,-2.0087509155273438,0.8140710592269897,215.10464477539062,215.21517944335938,0.0003,0.0003,0.1
,,,,,84999,3262.1514,1000,,,,,,,,
3327.321,23.611704,3363.19,3301.865,1000.0,85000,,,-215.40591430664062,-2.188188076019287,1.010702133178711,214.31747436523438,214.36038208007812,0.0003,0.0003,0.1
,,,,,85999,3342.492,1000,,,,,,,,
,,,,,86000,,,-217.37646484375,-1.7294502258300781,0.8337798714637756,216.38278198242188,216.46707153320312,0.0003,0.0003,0.1
,,,,,86999,3287.8472,1000,,,,,,,,
,,,,,87000,,,-213.5723419189453,-2.0142087936401367,0.7657343149185181,212.63314819335938,212.77593994140625,0.0003,0.0003,0.1
,,,,,87999,3347.0723,1000,,,,,,,,
,,,,,88000,,,-219.13067626953125,-1.6035276651382446,0.8479387164115906,218.16090393066406,218.1112060546875,0.0003,0.0003,0.1
,,,,,88999,3371.232,1000,,,,,,,,
,,,,,89000,,,-218.38784790039062,-1.7727969884872437,0.8294193744659424,217.3868408203125,217.47860717773438,0.0003,0.0003,0.1
,,,,,89999,3405.376,1000,,,,,,,,
3365.1472,29.414305,3400.8506,3307.2625,1000.0,90000,,,-227.540771484375,-1.7941067218780518,0.691545844078064,226.49668884277344,226.50338745117188,0.0003,0.0003,0.1
,,,,,90999,3418.5457,1000,,,,,,,,
,,,,,91000,,,-230.16070556640625,-1.9944738149642944,0.9887109398841858,229.2744140625,229.3037109375,0.0003,0.0003,0.1
,,,,,91999,3436.4456,1000,,,,,,,,
,,,,,92000,,,-236.30844116210938,-2.008612871170044,1.046852946281433,235.33404541015625,235.53005981445312,0.0003,0.0003,0.1
,,,,,92999,3435.0183,1000,,,,,,,,
,,,,,93000,,,-230.86178588867188,-2.1229166984558105,0.9083213806152344,229.888427734375,229.7852020263672,0.0003,0.0003,0.1
,,,,,93999,3418.6902,1000,,,,,,,,
,,,,,94000,,,-238.65420532226562,-2.560904026031494,0.8300325274467468,237.45433044433594,237.33229064941406,0.0003,0.0003,0.1
,,,,,94999,3457.56,1000,,,,,,,,
3507.571,24.16621,3559.677,3463.4001,1000.0,95000,,,-242.35992431640625,-2.7252447605133057,0.9348634481430054,241.36476135253906,241.51141357421875,0.0003,0.0003,0.1
,,,,,95999,3518.7495,1000,,,,,,,,
,,,,,96000,,,-241.3813018798828,-2.1869277954101562,0.874987006187439,240.45730590820312,240.4175262451172,0.0003,0.0003,0.1
,,,,,96999,3514.8254,1000,,,,,,,,
,,,,,97000,,,-244.26358032226562,-2.1858999729156494,0.80771803855896,243.39254760742188,243.33665466308594,0.0003,0.0003,0.1
,,,,,97999,3444.6362,1000,,,,,,,,
,,,,,98000,,,-254.39459228515625,-2.4747672080993652,1.3625094890594482,253.3428955078125,253.2508544921875,0.0003,0.0003,0.1
,,,,,98999,3563.1614,1000,,,,,,,,
,,,,,99000,,,-247.19488525390625,-2.4738216400146484,0.8347209692001343,246.16134643554688,246.24270629882812,0.0003,0.0003,0.1
,,,,,99999,3608.5308,1000,,,,,,,,
3140.1924,845.78,3613.7556,1435.6581,1000.0,100000,,,-256.8959655761719,-2.040534734725952,0.8529103994369507,255.90216064453125,255.77444458007812,0.0003,0.0003,0.1
,,,,,100999,3630.5583,1000,,,,,,,,
,,,,,101000,,,-256.9249572753906,-2.1836652755737305,0.9669768214225769,256.0302734375,255.96286010742188,0.0003,0.0003,0.1
,,,,,101999,3669.9304,1000,,,,,,,,
,,,,,102000,,,-256.8080139160156,-2.226503372192383,0.859673261642456,255.74819946289062,255.76280212402344,0.0003,0.0003,0.1
,,,,,102999,605.5657,1000,,,,,,,,
,,,,,103000,,,-252.68434143066406,-2.4859278202056885,1.379475474357605,251.360107421875,251.41842651367188,0.0003,0.0003,0.1
,,,,,103999,3683.345,1000,,,,,,,,
,,,,,104000,,,-252.08056640625,-2.3309011459350586,1.0407198667526245,251.08009338378906,251.1088409423828,0.0003,0.0003,0.1
,,,,,104999,3653.9678,1000,,,,,,,,
3526.4604,253.79134,3680.5515,2770.4827,1000.0,105000,,,-257.3336486816406,-2.4383726119995117,0.9524060487747192,256.2897033691406,256.4451904296875,0.0003,0.0003,0.1
,,,,,105999,3667.0688,1000,,,,,,,,
,,,,,106000,,,-257.1922912597656,-2.5166378021240234,0.8998814821243286,256.12701416015625,256.23748779296875,0.0003,0.0003,0.1
,,,,,106999,3667.0916,1000,,,,,,,,
,,,,,107000,,,-261.20684814453125,-2.422559976577759,0.8540422916412354,260.0159912109375,260.30126953125,0.0003,0.0003,0.1
,,,,,107999,3656.8774,1000,,,,,,,,
,,,,,108000,,,-274.7535400390625,-2.5718517303466797,1.483313798904419,273.8129577636719,273.90966796875,0.0003,0.0003,0.1
,,,,,108999,3703.2803,1000,,,,,,,,
,,,,,109000,,,-264.09429931640625,-2.1855897903442383,1.010035753250122,263.06671142578125,262.952880859375,0.0003,0.0003,0.1
,,,,,109999,2868.3635,1000,,,,,,,,
3661.8308,254.50186,3781.896,2901.2202,1000.0,110000,,,-272.16192626953125,-2.727221965789795,1.1594566106796265,271.1158752441406,271.2086181640625,0.0003,0.0003,0.1
,,,,,110999,3684.9211,1000,,,,,,,,
,,,,,111000,,,-270.75579833984375,-2.6441855430603027,0.85345458984375,269.89813232421875,269.83551025390625,0.0003,0.0003,0.1
,,,,,111999,3781.707,1000,,,,,,,,
,,,,,112000,,,-269.64044189453125,-2.5898540019989014,1.1839717626571655,268.27593994140625,268.25482177734375,0.0003,0.0003,0.1
,,,,,112999,3737.4062,1000,,,,,,,,
,,,,,113000,,,-286.5555419921875,-2.6715614795684814,1.5498839616775513,285.55474853515625,285.3536376953125,0.0003,0.0003,0.1
,,,,,113999,3803.876,1000,,,,,,,,
,,,,,114000,,,-278.052734375,-2.7117514610290527,1.8173372745513916,277.19903564453125,277.2747802734375,0.0003,0.0003,0.1
,,,,,114999,3854.6838,1000,,,,,,,,
3841.9011,50.42081,3910.42,3735.9426,1000.0,115000,,,-281.402587890625,-2.815037488937378,1.324838399887085,280.4586181640625,280.4722900390625,0.0003,0.0003,0.1
,,,,,115999,1176.0238,1000,,,,,,,,
,,,,,116000,,,-278.5295715332031,-2.6512575149536133,1.5418518781661987,277.32861328125,277.34564208984375,0.0003,0.0003,0.1
,,,,,116999,3781.3362,1000,,,,,,,,
,,,,,117000,,,-289.6851806640625,-2.5709450244903564,0.9387261867523193,288.8961486816406,288.8835754394531,0.0003,0.0003,0.1
,,,,,117999,3705.6938,1000,,,,,,,,
,,,,,118000,,,-277.647216796875,-2.453016996383667,1.1606889963150024,276.8538818359375,276.8053894042969,0.0003,0.0003,0.1
,,,,,118999,3881.5334,1000,,,,,,,,
,,,,,119000,,,-290.04315185546875,-2.568305492401123,1.47254478931427,289.04534912109375,288.99298095703125,0.0003,0.0003,0.1
,,,,,119999,3890.4868,1000,,,,,,,,
3871.4395,41.391075,3919.609,3783.3403,1000.0,120000,,,-288.0512390136719,-2.7307727336883545,1.0509425401687622,287.07623291015625,287.1077575683594,0.0003,0.0003,0.1
,,,,,120999,3935.7166,1000,,,,,,,,
,,,,,121000,,,-288.4664306640625,-2.639883279800415,1.8036707639694214,287.44036865234375,287.36053466796875,0.0003,0.0003,0.1
,,,,,121999,3839.288,1000,,,,,,,,
,,,,,122000,,,-296.081298828125,-2.7131099700927734,1.1441096067428589,295.0108642578125,295.137451171875,0.0003,0.0003,0.1
,,,,,122999,3920.4175,1000,,,,,,,,
,,,,,123000,,,-302.58843994140625,-2.58689284324646,0.8504964113235474,301.80474853515625,301.7550964355469,0.0003,0.0003,0.1
,,,,,123999,3950.5286,1000,,,,,,,,
,,,,,124000,,,-291.2952880859375,-2.8508639335632324,2.679481029510498,290.4034423828125,289.98388671875,0.0003,0.0003,0.1
,,,,,124999,3911.1091,1000,,,,,,,,
4013.5835,35.230347,4054.432,3931.7173,1000.0,125000,,,-301.62384033203125,-3.0634827613830566,1.9404280185699463,300.3290710449219,300.5240783691406,0.0003,0.0003,0.1
,,,,,125999,3950.9207,1000,,,,,,,,
,,,,,126000,,,-294.2911376953125,-2.720335006713867,1.0294463634490967,293.2864990234375,293.2132568359375,0.0003,0.0003,0.1
,,,,,126999,4020.986,1000,,,,,,,,
,,,,,127000,,,-293.8564147949219,-2.5499215126037598,1.0057122707366943,293.0177917480469,293.0059814453125,0.0003,0.0003,0.1
,,,,,127999,4028.6685,1000,,,,,,,,
,,,,,128000,,,-298.0956726074219,-3.2764434814453125,1.1633858680725098,296.96087646484375,296.7913818359375,0.0003,0.0003,0.1
,,,,,128999,3959.3638,1000,,,,,,,,
,,,,,129000,,,-293.32354736328125,-3.1132259368896484,1.2611101865768433,292.2539367675781,292.1643981933594,0.0003,0.0003,0.1
,,,,,129999,4035.6147,1000,,,,,,,,
4013.4192,21.724648,4055.8782,3982.4636,1000.0,130000,,,-309.30987548828125,-2.8772544860839844,0.9796032905578613,308.5328369140625,308.33233642578125,0.0003,0.0003,0.1
,,,,,130999,4015.0317,1000,,,,,,,,
,,,,,131000,,,-311.5830078125,-2.919008731842041,1.001847267150879,310.68182373046875,310.7871398925781,0.0003,0.0003,0.1
,,,,,131999,4002.2488,1000,,,,,,,,
,,,,,132000,,,-312.6285400390625,-2.6630594730377197,0.8540332317352295,311.6158142089844,311.59527587890625,0.0003,0.0003,0.1
,,,,,132999,4069.1904,1000,,,,,,,,
,,,,,133000,,,-307.781494140625,-2.4829773902893066,1.023355484008789,306.85711669921875,306.90838623046875,0.0003,0.0003,0.1
,,,,,133999,4012.587,1000,,,,,,,,
,,,,,134000,,,-288.27056884765625,-2.2985095977783203,1.126354455947876,287.395263671875,287.373291015625,0.0003,0.0003,0.1
,,,,,134999,4140.2363,1000,,,,,,,,
4047.5657,46.74066,4104.085,3938.3137,1000.0,135000,,,-306.9739990234375,-2.8299806118011475,1.684483528137207,305.92864990234375,305.8668212890625,0.0003,0.0003,0.1
,,,,,135999,4063.3506,1000,,,,,,,,
,,,,,136000,,,-307.8131103515625,-2.5756728649139404,1.0154156684875488,306.86767578125,306.8485107421875,0.0003,0.0003,0.1
,,,,,136999,4129.323,1000,,,,,,,,
,,,,,137000,,,-308.063232421875,-2.655928134918213,1.2891905307769775,307.050537109375,307.21405029296875,0.0003,0.0003,0.1
,,,,,137999,4109.1157,1000,,,,,,,,
,,,,,138000,,,-315.4847717285156,-2.7864654064178467,1.4666311740875244,314.41082763671875,314.37750244140625,0.0003,0.0003,0.1
,,,,,138999,4130.5835,1000,,,,,,,,
,,,,,139000,,,-321.08331298828125,-3.2774038314819336,1.1628485918045044,320.0456848144531,320.1087646484375,0.0003,0.0003,0.1
,,,,,139999,4155.9844,1000,,,,,,,,
3873.2886,662.75385,4173.743,1889.0598,1000.0,140000,,,-325.7047424316406,-2.6900134086608887,1.2433581352233887,324.66961669921875,324.7593994140625,0.0003,0.0003,0.1
,,,,,140999,4187.049,1000,,,,,,,,
,,,,,141000,,,-318.39080810546875,-2.6355090141296387,1.1169655323028564,317.23248291015625,317.13677978515625,0.0003,0.0003,0.1
,,,,,141999,4210.7173,1000,,,,,,,,
,,,,,142000,,,-314.9620666503906,-2.5314676761627197,1.9331130981445312,313.78424072265625,313.8703918457031,0.0003,0.0003,0.1
,,,,,142999,4216.352,1000,,,,,,,,
,,,,,143000,,,-323.2785949707031,-2.8978562355041504,1.128995656967163,322.3599853515625,322.4570007324219,0.0003,0.0003,0.1
,,,,,143999,4250.6616,1000,,,,,,,,
,,,,,144000,,,-323.473388671875,-3.102158546447754,1.294152021408081,322.3133544921875,322.3397216796875,0.0003,0.0003,0.1
,,,,,144999,4204.2007,1000,,,,,,,,
4249.345,23.00732,4293.007,4205.311,1000.0,145000,,,-322.4668273925781,-3.373478412628174,1.1573271751403809,321.6888427734375,321.51348876953125,0.0003,0.0003,0.1
,,,,,145999,4242.136,1000,,,,,,,,
,,,,,146000,,,-317.16778564453125,-2.976059913635254,0.9902151823043823,316.3096618652344,316.2951354980469,0.0003,0.0003,0.1
,,,,,146999,4313.8545,1000,,,,,,,,
,,,,,147000,,,-330.119140625,-2.772397994995117,0.9855032563209534,329.05914306640625,329.1339111328125,0.0003,0.0003,0.1
,,,,,147999,4263.3545,1000,,,,,,,,
,,,,,148000,,,-338.9569091796875,-3.0816121101379395,1.0954513549804688,338.0454406738281,338.1105651855469,0.0003,0.0003,0.1
,,,,,148999,4378.7817,1000,,,,,,,,
