Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,454,7.0,7,,,,,,,,
,,,,,458,4.0,4,,,,,,,,
,,,,,462,4.0,4,,,,,,,,
,,,,,472,10.0,10,,,,,,,,
,,,,,478,6.0,6,,,,,,,,
,,,,,482,4.0,4,,,,,,,,
,,,,,486,4.0,4,,,,,,,,
,,,,,494,8.0,8,,,,,,,,
,,,,,499,5.0,5,,,,,,,,
,,,,,503,4.0,4,,,,,,,,
,,,,,512,9.0,9,,,,,,,,
,,,,,521,9.0,9,,,,,,,,
,,,,,529,8.0,8,,,,,,,,
,,,,,536,7.0,7,,,,,,,,
,,,,,544,8.0,8,,,,,,,,
,,,,,556,12.0,12,,,,,,,,
,,,,,559,3.0,3,,,,,,,,
,,,,,566,7.0,7,,,,,,,,
,,,,,576,10.0,10,,,,,,,,
,,,,,579,3.0,3,,,,,,,,
,,,,,585,6.0,6,,,,,,,,
,,,,,589,4.0,4,,,,,,,,
,,,,,598,9.0,9,,,,,,,,
,,,,,602,4.0,4,,,,,,,,
,,,,,605,3.0,3,,,,,,,,
,,,,,611,6.0,6,,,,,,,,
,,,,,620,9.0,9,,,,,,,,
,,,,,627,7.0,7,,,,,,,,
,,,,,632,5.0,5,,,,,,,,
,,,,,636,4.0,4,,,,,,,,
,,,,,643,7.0,7,,,,,,,,
,,,,,647,4.0,4,,,,,,,,
,,,,,653,6.0,6,,,,,,,,
,,,,,657,4.0,4,,,,,,,,
,,,,,664,7.0,7,,,,,,,,
,,,,,668,4.0,4,,,,,,,,
,,,,,674,6.0,6,,,,,,,,
,,,,,681,7.0,7,,,,,,,,
,,,,,684,3.0,3,,,,,,,,
,,,,,688,4.0,4,,,,,,,,
,,,,,691,3.0,3,,,,,,,,
,,,,,696,5.0,5,,,,,,,,
,,,,,699,3.0,3,,,,,,,,
,,,,,705,6.0,6,,,,,,,,
,,,,,712,7.0,7,,,,,,,,
,,,,,716,4.0,4,,,,,,,,
,,,,,722,6.0,6,,,,,,,,
,,,,,725,3.0,3,,,,,,,,
,,,,,729,4.0,4,,,,,,,,
,,,,,734,5.0,5,,,,,,,,
,,,,,742,8.0,8,,,,,,,,
,,,,,752,10.0,10,,,,,,,,
,,,,,756,4.0,4,,,,,,,,
,,,,,766,10.0,10,,,,,,,,
,,,,,771,5.0,5,,,,,,,,
,,,,,777,6.0,6,,,,,,,,
,,,,,780,3.0,3,,,,,,,,
,,,,,785,5.0,5,,,,,,,,
,,,,,795,10.0,10,,,,,,,,
,,,,,802,7.0,7,,,,,,,,
,,,,,807,5.0,5,,,,,,,,
,,,,,814,7.0,7,,,,,,,,
,,,,,825,11.0,11,,,,,,,,
,,,,,830,5.0,5,,,,,,,,
,,,,,834,4.0,4,,,,,,,,
,,,,,846,12.0,12,,,,,,,,
,,,,,857,11.0,11,,,,,,,,
,,,,,861,4.0,4,,,,,,,,
,,,,,866,5.0,5,,,,,,,,
,,,,,870,4.0,4,,,,,,,,
,,,,,873,3.0,3,,,,,,,,
,,,,,876,3.0,3,,,,,,,,
,,,,,879,3.0,3,,,,,,,,
,,,,,888,9.0,9,,,,,,,,
,,,,,893,5.0,5,,,,,,,,
,,,,,899,6.0,6,,,,,,,,
,,,,,903,4.0,4,,,,,,,,
,,,,,910,7.0,7,,,,,,,,
,,,,,915,5.0,5,,,,,,,,
,,,,,926,11.0,11,,,,,,,,
,,,,,933,7.0,7,,,,,,,,
,,,,,937,4.0,4,,,,,,,,
,,,,,956,19.0,19,,,,,,,,
,,,,,965,9.0,9,,,,,,,,
,,,,,981,16.0,16,,,,,,,,
,,,,,995,14.0,14,,,,,,,,
,,,,,1002,7.0,7,,,,,,,,
,,,,,1008,6.0,6,,,,,,,,
,,,,,1011,3.0,3,,,,,,,,
,,,,,1015,4.0,4,,,,,,,,
,,,,,1026,11.0,11,,,,,,,,
,,,,,1032,6.0,6,,,,,,,,
,,,,,1038,6.0,6,,,,,,,,
,,,,,1046,8.0,8,,,,,,,,
,,,,,1052,6.0,6,,,,,,,,
,,,,,1063,11.0,11,,,,,,,,
,,,,,1077,14.0,14,,,,,,,,
,,,,,1081,4.0,4,,,,,,,,
,,,,,1087,6.0,6,,,,,,,,
,,,,,1090,3.0,3,,,,,,,,
,,,,,1094,4.0,4,,,,,,,,
,,,,,1110,16.0,16,,,,,,,,
,,,,,1115,5.0,5,,,,,,,,
,,,,,1118,3.0,3,,,,,,,,
,,,,,1125,7.0,7,,,,,,,,
,,,,,1132,7.0,7,,,,,,,,
,,,,,1136,4.0,4,,,,,,,,
,,,,,1140,4.0,4,,,,,,,,
,,,,,1151,11.0,11,,,,,,,,
,,,,,1154,3.0,3,,,,,,,,
,,,,,1157,3.0,3,,,,,,,,
,,,,,1160,3.0,3,,,,,,,,
,,,,,1167,7.0,7,,,,,,,,
,,,,,1170,3.0,3,,,,,,,,
,,,,,1173,3.0,3,,,,,,,,
,,,,,1177,4.0,4,,,,,,,,
,,,,,1182,5.0,5,,,,,,,,
,,,,,1185,3.0,3,,,,,,,,
,,,,,1188,3.0,3,,,,,,,,
,,,,,1192,4.0,4,,,,,,,,
,,,,,1201,9.0,9,,,,,,,,
,,,,,1210,9.0,9,,,,,,,,
,,,,,1220,10.0,10,,,,,,,,
,,,,,1231,11.0,11,,,,,,,,
,,,,,1245,14.0,14,,,,,,,,
,,,,,1262,17.0,17,,,,,,,,
,,,,,1267,5.0,5,,,,,,,,
,,,,,1274,7.0,7,,,,,,,,
,,,,,1284,10.0,10,,,,,,,,
,,,,,1297,13.0,13,,,,,,,,
,,,,,1302,5.0,5,,,,,,,,
,,,,,1307,5.0,5,,,,,,,,
,,,,,1311,4.0,4,,,,,,,,
,,,,,1319,8.0,8,,,,,,,,
,,,,,1323,4.0,4,,,,,,,,
,,,,,1332,9.0,9,,,,,,,,
,,,,,1337,5.0,5,,,,,,,,
,,,,,1340,3.0,3,,,,,,,,
,,,,,1345,5.0,5,,,,,,,,
,,,,,1353,8.0,8,,,,,,,,
,,,,,1360,7.0,7,,,,,,,,
,,,,,1371,11.0,11,,,,,,,,
,,,,,1374,3.0,3,,,,,,,,
,,,,,1379,5.0,5,,,,,,,,
,,,,,1388,9.0,9,,,,,,,,
,,,,,1406,18.0,18,,,,,,,,
,,,,,1418,12.0,12,,,,,,,,
,,,,,1425,7.0,7,,,,,,,,
,,,,,1433,8.0,8,,,,,,,,
,,,,,1436,3.0,3,,,,,,,,
,,,,,1441,5.0,5,,,,,,,,
,,,,,1451,10.0,10,,,,,,,,
,,,,,1454,3.0,3,,,,,,,,
,,,,,1459,5.0,5,,,,,,,,
,,,,,1464,5.0,5,,,,,,,,
,,,,,1472,8.0,8,,,,,,,,
,,,,,1478,6.0,6,,,,,,,,
,,,,,1481,3.0,3,,,,,,,,
,,,,,1487,6.0,6,,,,,,,,
,,,,,1493,6.0,6,,,,,,,,
,,,,,1496,3.0,3,,,,,,,,
,,,,,1523,27.0,27,,,,,,,,
,,,,,1532,9.0,9,,,,,,,,
,,,,,1544,12.0,12,,,,,,,,
,,,,,1560,16.0,16,,,,,,,,
,,,,,1563,3.0,3,,,,,,,,
,,,,,1570,7.0,7,,,,,,,,
,,,,,1573,3.0,3,,,,,,,,
,,,,,1581,8.0,8,,,,,,,,
,,,,,1585,4.0,4,,,,,,,,
,,,,,1590,5.0,5,,,,,,,,
,,,,,1599,9.0,9,,,,,,,,
,,,,,1603,4.0,4,,,,,,,,
,,,,,1607,4.0,4,,,,,,,,
,,,,,1610,3.0,3,,,,,,,,
,,,,,1616,6.0,6,,,,,,,,
,,,,,1621,5.0,5,,,,,,,,
,,,,,1625,4.0,4,,,,,,,,
,,,,,1639,14.0,14,,,,,,,,
,,,,,1655,16.0,16,,,,,,,,
,,,,,1660,5.0,5,,,,,,,,
,,,,,1666,6.0,6,,,,,,,,
,,,,,1669,3.0,3,,,,,,,,
,,,,,1675,6.0,6,,,,,,,,
,,,,,1686,11.0,11,,,,,,,,
,,,,,1692,6.0,6,,,,,,,,
,,,,,1700,8.0,8,,,,,,,,
,,,,,1705,5.0,5,,,,,,,,
,,,,,1710,5.0,5,,,,,,,,
,,,,,1719,9.0,9,,,,,,,,
,,,,,1724,5.0,5,,,,,,,,
,,,,,1732,8.0,8,,,,,,,,
,,,,,1745,13.0,13,,,,,,,,
,,,,,1752,7.0,7,,,,,,,,
,,,,,1759,7.0,7,,,,,,,,
,,,,,1764,5.0,5,,,,,,,,
,,,,,1768,4.0,4,,,,,,,,
,,,,,1773,5.0,5,,,,,,,,
,,,,,1776,3.0,3,,,,,,,,
,,,,,1781,5.0,5,,,,,,,,
,,,,,1801,20.0,20,,,,,,,,
,,,,,1805,4.0,4,,,,,,,,
,,,,,1809,4.0,4,,,,,,,,
,,,,,1813,4.0,4,,,,,,,,
,,,,,1821,8.0,8,,,,,,,,
,,,,,1825,4.0,4,,,,,,,,
,,,,,1828,3.0,3,,,,,,,,
,,,,,1836,8.0,8,,,,,,,,
,,,,,1855,19.0,19,,,,,,,,
,,,,,1860,5.0,5,,,,,,,,
,,,,,1863,3.0,3,,,,,,,,
,,,,,1869,6.0,6,,,,,,,,
,,,,,1877,8.0,8,,,,,,,,
,,,,,1893,16.0,16,,,,,,,,
,,,,,1898,5.0,5,,,,,,,,
,,,,,1902,4.0,4,,,,,,,,
,,,,,1906,4.0,4,,,,,,,,
,,,,,1909,3.0,3,,,,,,,,
,,,,,1912,3.0,3,,,,,,,,
,,,,,1916,4.0,4,,,,,,,,
,,,,,1927,11.0,11,,,,,,,,
,,,,,1936,9.0,9,,,,,,,,
,,,,,1942,6.0,6,,,,,,,,
,,,,,1949,7.0,7,,,,,,,,
,,,,,1959,10.0,10,,,,,,,,
,,,,,1964,5.0,5,,,,,,,,
,,,,,1975,11.0,11,,,,,,,,
,,,,,1998,23.0,23,,,,,,,,
,,,,,2005,7.0,7,,,,,,,,
,,,,,2011,6.0,6,,,,,,,,
,,,,,2015,4.0,4,,,,,,,,
,,,,,2019,4.0,4,,,,,,,,
,,,,,2028,9.0,9,,,,,,,,
,,,,,2036,8.0,8,,,,,,,,
,,,,,2039,3.0,3,,,,,,,,
,,,,,2043,4.0,4,,,,,,,,
,,,,,2053,10.0,10,,,,,,,,
,,,,,2082,29.0,29,,,,,,,,
,,,,,2094,12.0,12,,,,,,,,
,,,,,2097,3.0,3,,,,,,,,
,,,,,2100,3.0,3,,,,,,,,
,,,,,2108,8.0,8,,,,,,,,
,,,,,2115,7.0,7,,,,,,,,
,,,,,2118,3.0,3,,,,,,,,
,,,,,2123,5.0,5,,,,,,,,
,,,,,2131,8.0,8,,,,,,,,
,,,,,2138,7.0,7,,,,,,,,
,,,,,2155,17.0,17,,,,,,,,
,,,,,2159,4.0,4,,,,,,,,
,,,,,2163,4.0,4,,,,,,,,
,,,,,2175,12.0,12,,,,,,,,
,,,,,2183,8.0,8,,,,,,,,
,,,,,2186,3.0,3,,,,,,,,
,,,,,2195,9.0,9,,,,,,,,
,,,,,2204,9.0,9,,,,,,,,
,,,,,2213,9.0,9,,,,,,,,
,,,,,2219,6.0,6,,,,,,,,
,,,,,2234,15.0,15,,,,,,,,
,,,,,2237,3.0,3,,,,,,,,
,,,,,2258,21.0,21,,,,,,,,
,,,,,2261,3.0,3,,,,,,,,
,,,,,2269,8.0,8,,,,,,,,
,,,,,2274,5.0,5,,,,,,,,
,,,,,2277,3.0,3,,,,,,,,
,,,,,2288,11.0,11,,,,,,,,
,,,,,2291,3.0,3,,,,,,,,
,,,,,2296,5.0,5,,,,,,,,
,,,,,2308,12.0,12,,,,,,,,
,,,,,2311,3.0,3,,,,,,,,
,,,,,2316,5.0,5,,,,,,,,
,,,,,2323,7.0,7,,,,,,,,
,,,,,2328,5.0,5,,,,,,,,
,,,,,2336,8.0,8,,,,,,,,
,,,,,2349,13.0,13,,,,,,,,
,,,,,2353,4.0,4,,,,,,,,
,,,,,2364,11.0,11,,,,,,,,
,,,,,2369,5.0,5,,,,,,,,
,,,,,2382,13.0,13,,,,,,,,
,,,,,2390,8.0,8,,,,,,,,
,,,,,2412,22.0,22,,,,,,,,
,,,,,2417,5.0,5,,,,,,,,
,,,,,2424,7.0,7,,,,,,,,
,,,,,2433,9.0,9,,,,,,,,
,,,,,2437,4.0,4,,,,,,,,
,,,,,2442,5.0,5,,,,,,,,
,,,,,2446,4.0,4,,,,,,,,
,,,,,2459,13.0,13,,,,,,,,
,,,,,2469,10.0,10,,,,,,,,
,,,,,2472,3.0,3,,,,,,,,
,,,,,2480,8.0,8,,,,,,,,
,,,,,2483,3.0,3,,,,,,,,
,,,,,2487,4.0,4,,,,,,,,
,,,,,2491,4.0,4,,,,,,,,
,,,,,2500,9.0,9,,,,,,,,
,,,,,2507,7.0,7,,,,,,,,
,,,,,2514,7.0,7,,,,,,,,
,,,,,2524,10.0,10,,,,,,,,
,,,,,2532,8.0,8,,,,,,,,
,,,,,2540,8.0,8,,,,,,,,
,,,,,2551,11.0,11,,,,,,,,
,,,,,2562,11.0,11,,,,,,,,
,,,,,2565,3.0,3,,,,,,,,
,,,,,2577,12.0,12,,,,,,,,
,,,,,2585,8.0,8,,,,,,,,
,,,,,2589,4.0,4,,,,,,,,
,,,,,2594,5.0,5,,,,,,,,
,,,,,2600,6.0,6,,,,,,,,
,,,,,2604,4.0,4,,,,,,,,
,,,,,2614,10.0,10,,,,,,,,
,,,,,2619,5.0,5,,,,,,,,
,,,,,2628,9.0,9,,,,,,,,
,,,,,2633,5.0,5,,,,,,,,
,,,,,2640,7.0,7,,,,,,,,
,,,,,2644,4.0,4,,,,,,,,
,,,,,2676,32.0,32,,,,,,,,
,,,,,2684,8.0,8,,,,,,,,
,,,,,2687,3.0,3,,,,,,,,
,,,,,2691,4.0,4,,,,,,,,
,,,,,2697,6.0,6,,,,,,,,
,,,,,2704,7.0,7,,,,,,,,
,,,,,2709,5.0,5,,,,,,,,
,,,,,2713,4.0,4,,,,,,,,
,,,,,2716,3.0,3,,,,,,,,
,,,,,2720,4.0,4,,,,,,,,
,,,,,2724,4.0,4,,,,,,,,
,,,,,2729,5.0,5,,,,,,,,
,,,,,2735,6.0,6,,,,,,,,
,,,,,2740,5.0,5,,,,,,,,
,,,,,2743,3.0,3,,,,,,,,
,,,,,2751,8.0,8,,,,,,,,
,,,,,2766,15.0,15,,,,,,,,
,,,,,2772,6.0,6,,,,,,,,
,,,,,2787,15.0,15,,,,,,,,
,,,,,2794,7.0,7,,,,,,,,
,,,,,2798,4.0,4,,,,,,,,
,,,,,2804,6.0,6,,,,,,,,
,,,,,2809,5.0,5,,,,,,,,
,,,,,2833,24.0,24,,,,,,,,
,,,,,2839,6.0,6,,,,,,,,
,,,,,2843,4.0,4,,,,,,,,
,,,,,2847,4.0,4,,,,,,,,
,,,,,2854,7.0,7,,,,,,,,
,,,,,2868,14.0,14,,,,,,,,
,,,,,2879,11.0,11,,,,,,,,
,,,,,2884,5.0,5,,,,,,,,
,,,,,2889,5.0,5,,,,,,,,
,,,,,2897,8.0,8,,,,,,,,
,,,,,2912,15.0,15,,,,,,,,
,,,,,2928,16.0,16,,,,,,,,
,,,,,2931,3.0,3,,,,,,,,
,,,,,2938,7.0,7,,,,,,,,
,,,,,2944,6.0,6,,,,,,,,
,,,,,2952,8.0,8,,,,,,,,
,,,,,2958,6.0,6,,,,,,,,
,,,,,2966,8.0,8,,,,,,,,
,,,,,2978,12.0,12,,,,,,,,
,,,,,2986,8.0,8,,,,,,,,
,,,,,2990,4.0,4,,,,,,,,
,,,,,2997,7.0,7,,,,,,,,
,,,,,3003,6.0,6,,,,,,,,
,,,,,3010,7.0,7,,,,,,,,
,,,,,3018,8.0,8,,,,,,,,
,,,,,3022,4.0,4,,,,,,,,
,,,,,3042,20.0,20,,,,,,,,
,,,,,3049,7.0,7,,,,,,,,
,,,,,3055,6.0,6,,,,,,,,
,,,,,3060,5.0,5,,,,,,,,
,,,,,3067,7.0,7,,,,,,,,
,,,,,3075,8.0,8,,,,,,,,
,,,,,3081,6.0,6,,,,,,,,
,,,,,3085,4.0,4,,,,,,,,
,,,,,3089,4.0,4,,,,,,,,
,,,,,3094,5.0,5,,,,,,,,
,,,,,3098,4.0,4,,,,,,,,
,,,,,3106,8.0,8,,,,,,,,
,,,,,3112,6.0,6,,,,,,,,
,,,,,3125,13.0,13,,,,,,,,
,,,,,3128,3.0,3,,,,,,,,
,,,,,3132,4.0,4,,,,,,,,
,,,,,3135,3.0,3,,,,,,,,
,,,,,3138,3.0,3,,,,,,,,
,,,,,3142,4.0,4,,,,,,,,
,,,,,3146,4.0,4,,,,,,,,
,,,,,3150,4.0,4,,,,,,,,
,,,,,3159,9.0,9,,,,,,,,
,,,,,3164,5.0,5,,,,,,,,
,,,,,3167,3.0,3,,,,,,,,
,,,,,3172,5.0,5,,,,,,,,
,,,,,3176,4.0,4,,,,,,,,
,,,,,3187,11.0,11,,,,,,,,
,,,,,3206,19.0,19,,,,,,,,
,,,,,3209,3.0,3,,,,,,,,
,,,,,3213,4.0,4,,,,,,,,
,,,,,3217,4.0,4,,,,,,,,
,,,,,3227,10.0,10,,,,,,,,
,,,,,3237,10.0,10,,,,,,,,
,,,,,3243,6.0,6,,,,,,,,
,,,,,3249,6.0,6,,,,,,,,
,,,,,3256,7.0,7,,,,,,,,
,,,,,3268,12.0,12,,,,,,,,
,,,,,3273,5.0,5,,,,,,,,
,,,,,3282,9.0,9,,,,,,,,
,,,,,3287,5.0,5,,,,,,,,
,,,,,3312,25.0,25,,,,,,,,
,,,,,3318,6.0,6,,,,,,,,
,,,,,3325,7.0,7,,,,,,,,
,,,,,3328,3.0,3,,,,,,,,
,,,,,3337,9.0,9,,,,,,,,
,,,,,3343,6.0,6,,,,,,,,
,,,,,3347,4.0,4,,,,,,,,
,,,,,3351,4.0,4,,,,,,,,
,,,,,3356,5.0,5,,,,,,,,
,,,,,3364,8.0,8,,,,,,,,
,,,,,3369,5.0,5,,,,,,,,
,,,,,3375,6.0,6,,,,,,,,
,,,,,3382,7.0,7,,,,,,,,
,,,,,3386,4.0,4,,,,,,,,
,,,,,3390,4.0,4,,,,,,,,
,,,,,3393,3.0,3,,,,,,,,
,,,,,3405,12.0,12,,,,,,,,
,,,,,3411,6.0,6,,,,,,,,
,,,,,3430,19.0,19,,,,,,,,
,,,,,3433,3.0,3,,,,,,,,
,,,,,3443,10.0,10,,,,,,,,
,,,,,3447,4.0,4,,,,,,,,
,,,,,3453,6.0,6,,,,,,,,
,,,,,3463,10.0,10,,,,,,,,
,,,,,3473,10.0,10,,,,,,,,
,,,,,3479,6.0,6,,,,,,,,
,,,,,3483,4.0,4,,,,,,,,
,,,,,3488,5.0,5,,,,,,,,
,,,,,3504,16.0,16,,,,,,,,
,,,,,3510,6.0,6,,,,,,,,
,,,,,3516,6.0,6,,,,,,,,
,,,,,3528,12.0,12,,,,,,,,
,,,,,3538,10.0,10,,,,,,,,
,,,,,3543,5.0,5,,,,,,,,
,,,,,3547,4.0,4,,,,,,,,
,,,,,3556,9.0,9,,,,,,,,
,,,,,3562,6.0,6,,,,,,,,
,,,,,3566,4.0,4,,,,,,,,
,,,,,3569,3.0,3,,,,,,,,
,,,,,3572,3.0,3,,,,,,,,
,,,,,3575,3.0,3,,,,,,,,
,,,,,3604,29.0,29,,,,,,,,
,,,,,3616,12.0,12,,,,,,,,
,,,,,3620,4.0,4,,,,,,,,
,,,,,3629,9.0,9,,,,,,,,
,,,,,3634,5.0,5,,,,,,,,
,,,,,3642,8.0,8,,,,,,,,
,,,,,3673,31.0,31,,,,,,,,
,,,,,3677,4.0,4,,,,,,,,
,,,,,3682,5.0,5,,,,,,,,
,,,,,3685,3.0,3,,,,,,,,
,,,,,3692,7.0,7,,,,,,,,
,,,,,3701,9.0,9,,,,,,,,
,,,,,3709,8.0,8,,,,,,,,
,,,,,3716,7.0,7,,,,,,,,
,,,,,3727,11.0,11,,,,,,,,
,,,,,3731,4.0,4,,,,,,,,
,,,,,3739,8.0,8,,,,,,,,
,,,,,3746,7.0,7,,,,,,,,
,,,,,3763,17.0,17,,,,,,,,
,,,,,3773,10.0,10,,,,,,,,
,,,,,3782,9.0,9,,,,,,,,
,,,,,3788,6.0,6,,,,,,,,
,,,,,3794,6.0,6,,,,,,,,
,,,,,3797,3.0,3,,,,,,,,
,,,,,3807,10.0,10,,,,,,,,
,,,,,3822,15.0,15,,,,,,,,
,,,,,3829,7.0,7,,,,,,,,
,,,,,3833,4.0,4,,,,,,,,
,,,,,3838,5.0,5,,,,,,,,
,,,,,3843,5.0,5,,,,,,,,
,,,,,3846,3.0,3,,,,,,,,
,,,,,3852,6.0,6,,,,,,,,
,,,,,3857,5.0,5,,,,,,,,
,,,,,3860,3.0,3,,,,,,,,
,,,,,3883,23.0,23,,,,,,,,
,,,,,3887,4.0,4,,,,,,,,
,,,,,3892,5.0,5,,,,,,,,
,,,,,3897,5.0,5,,,,,,,,
,,,,,3901,4.0,4,,,,,,,,
,,,,,3906,5.0,5,,,,,,,,
,,,,,3910,4.0,4,,,,,,,,
,,,,,3915,5.0,5,,,,,,,,
,,,,,3924,9.0,9,,,,,,,,
,,,,,3928,4.0,4,,,,,,,,
,,,,,3932,4.0,4,,,,,,,,
,,,,,3936,4.0,4,,,,,,,,
,,,,,3940,4.0,4,,,,,,,,
,,,,,3944,4.0,4,,,,,,,,
,,,,,3949,5.0,5,,,,,,,,
,,,,,3957,8.0,8,,,,,,,,
,,,,,3968,11.0,11,,,,,,,,
,,,,,3971,3.0,3,,,,,,,,
,,,,,3976,5.0,5,,,,,,,,
,,,,,3982,6.0,6,,,,,,,,
,,,,,3990,8.0,8,,,,,,,,
,,,,,3996,6.0,6,,,,,,,,
,,,,,4007,11.0,11,,,,,,,,
,,,,,4012,5.0,5,,,,,,,,
,,,,,4027,15.0,15,,,,,,,,
,,,,,4042,15.0,15,,,,,,,,
,,,,,4053,11.0,11,,,,,,,,
,,,,,4062,9.0,9,,,,,,,,
,,,,,4068,6.0,6,,,,,,,,
,,,,,4076,8.0,8,,,,,,,,
,,,,,4083,7.0,7,,,,,,,,
,,,,,4087,4.0,4,,,,,,,,
,,,,,4091,4.0,4,,,,,,,,
,,,,,4097,6.0,6,,,,,,,,
,,,,,4101,4.0,4,,,,,,,,
,,,,,4118,17.0,17,,,,,,,,
,,,,,4123,5.0,5,,,,,,,,
,,,,,4134,11.0,11,,,,,,,,
,,,,,4138,4.0,4,,,,,,,,
,,,,,4149,11.0,11,,,,,,,,
,,,,,4154,5.0,5,,,,,,,,
,,,,,4163,9.0,9,,,,,,,,
,,,,,4171,8.0,8,,,,,,,,
,,,,,4177,6.0,6,,,,,,,,
,,,,,4183,6.0,6,,,,,,,,
,,,,,4186,3.0,3,,,,,,,,
,,,,,4190,4.0,4,,,,,,,,
,,,,,4205,15.0,15,,,,,,,,
,,,,,4221,16.0,16,,,,,,,,
,,,,,4238,17.0,17,,,,,,,,
,,,,,4241,3.0,3,,,,,,,,
,,,,,4247,6.0,6,,,,,,,,
,,,,,4253,6.0,6,,,,,,,,
,,,,,4261,8.0,8,,,,,,,,
,,,,,4269,8.0,8,,,,,,,,
,,,,,4283,14.0,14,,,,,,,,
,,,,,4289,6.0,6,,,,,,,,
,,,,,4295,6.0,6,,,,,,,,
,,,,,4309,14.0,14,,,,,,,,
,,,,,4317,8.0,8,,,,,,,,
,,,,,4326,9.0,9,,,,,,,,
,,,,,4333,7.0,7,,,,,,,,
,,,,,4339,6.0,6,,,,,,,,
,,,,,4342,3.0,3,,,,,,,,
,,,,,4365,23.0,23,,,,,,,,
,,,,,4368,3.0,3,,,,,,,,
,,,,,4372,4.0,4,,,,,,,,
,,,,,4376,4.0,4,,,,,,,,
,,,,,4380,4.0,4,,,,,,,,
,,,,,4389,9.0,9,,,,,,,,
,,,,,4396,7.0,7,,,,,,,,
,,,,,4400,4.0,4,,,,,,,,
,,,,,4408,8.0,8,,,,,,,,
,,,,,4412,4.0,4,,,,,,,,
,,,,,4417,5.0,5,,,,,,,,
,,,,,4421,4.0,4,,,,,,,,
,,,,,4432,11.0,11,,,,,,,,
,,,,,4437,5.0,5,,,,,,,,
,,,,,4445,8.0,8,,,,,,,,
,,,,,4450,5.0,5,,,,,,,,
