Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
60.0,0.0,60.0,60.0,1930.0,0,,,,,,,,
,,,,,503,300.0,2034,,,,,,
,,,,,994,170.0,1962,,,,,,
,,,,,1455,260.0,1858,,,,,,
,,,,,1885,150.0,1730,,,,,,
,,,,,2399,140.0,2074,,,,,,
,,,,,2890,200.0,1994,,,,,,
,,,,,3323,260.0,1746,,,,,,
,,,,,3715,260.0,1594,,,,,,
,,,,,4166,230.0,1810,,,,,,
,,,,,4591,240.0,1722,,,,,,
,,,,,5031,230.0,1786,,,,,,
,,,,,5535,230.0,2034,,,,,,
,,,,,5970,260.0,1762,,,,,,
,,,,,6465,150.0,1986,,,,,,
,,,,,6886,160.0,1698,,,,,,
,,,,,7347,210.0,1850,,,,,,
,,,,,7794,240.0,1794,,,,,,
,,,,,8276,240.0,1930,,,,,,
,,,,,8748,250.0,1890,,,,,,
,,,,,9157,180.0,1650,,,,,,
,,,,,9669,220.0,2050,,,,,,
60.0,0.0,60.0,60.0,1930.0,10000,,,,,,,,
,,,,,10218,250.0,2218,,,,,,
,,,,,10733,190.0,2066,,,,,,
,,,,,11217,270.0,1946,,,,,,
,,,,,11707,330.0,1970,,,,,,
,,,,,12184,210.0,1914,,,,,,
,,,,,12694,270.0,2058,,,,,,
,,,,,13209,120.0,2066,,,,,,
,,,,,13705,260.0,2010,,,,,,
,,,,,14198,230.0,1994,,,,,,
,,,,,14669,200.0,1898,,,,,,
,,,,,15163,220.0,2002,,,,,,
,,,,,15847,350.0,2746,,,,,,
,,,,,16339,210.0,1986,,,,,,
,,,,,16851,200.0,2050,,,,,,
,,,,,17358,240.0,2034,,,,,,
,,,,,17800,150.0,1794,,,,,,
,,,,,18197,150.0,1610,,,,,,
,,,,,18621,180.0,1714,,,,,,
,,,,,19154,210.0,2154,,,,,,
,,,,,19661,220.0,2058,,,,,,
60.0,0.0,60.0,60.0,1930.0,20000,,,3.1482601165771484,-0.00628901831805706,0.356332004070282,0.8788495659828186,1.0,0.0001
,,,,,20114,160.0,1810,,,,,,
,,,,,20610,340.0,1986,,,,,,
,,,,,21000,,,8.6775541305542,0.44352251291275024,0.9807855486869812,5.120600700378418,0.9979375,0.0001
,,,,,21090,160.0,1922,,,,,,
,,,,,21803,370.0,2874,,,,,,
,,,,,22000,,,3.1055843830108643,0.566216230392456,0.3558478355407715,3.9334075450897217,0.995875,0.0001
,,,,,22274,210.0,1898,,,,,,
,,,,,22717,230.0,1786,,,,,,
,,,,,23000,,,0.2032431662082672,1.0009064674377441,0.6196955442428589,5.603518009185791,0.9938125,0.0001
,,,,,23254,330.0,2146,,,,,,
,,,,,23748,240.0,1978,,,,,,
,,,,,24000,,,0.35930508375167847,1.1661919355392456,0.6786668300628662,8.01418399810791,0.99175,0.0001
,,,,,24204,170.0,1842,,,,,,
,,,,,24748,210.0,2202,,,,,,
,,,,,25000,,,11.918837547302246,1.556538462638855,2.375426769256592,17.448928833007812,0.9896875,0.0001
,,,,,25303,270.0,2226,,,,,,
,,,,,25911,250.0,2442,,,,,,
,,,,,26000,,,10.661477088928223,1.6168293952941895,2.318624496459961,25.825294494628906,0.987625,0.0001
,,,,,26422,310.0,2050,,,,,,
,,,,,26907,270.0,1954,,,,,,
,,,,,27000,,,0.19843652844429016,1.9600802659988403,1.6595088243484497,8.601911544799805,0.9855625,0.0001
,,,,,27353,110.0,1810,,,,,,
,,,,,27759,240.0,1642,,,,,,
,,,,,28000,,,14.73595142364502,2.933117151260376,3.886737585067749,44.418556213378906,0.9835,0.0001
,,,,,28238,240.0,1922,,,,,,
,,,,,28897,320.0,2642,,,,,,
,,,,,29000,,,2.8761048316955566,2.711981773376465,2.745837688446045,15.250411987304688,0.9814375,0.0001
,,,,,29390,210.0,1994,,,,,,
,,,,,29869,200.0,1930,,,,,,
180.0,0.0,180.0,180.0,2886.0,30000,,,0.9979339838027954,2.8958542346954346,2.370100975036621,25.7922420501709,0.979375,0.0001
,,,,,30452,350.0,2330,,,,,,
,,,,,30828,110.0,1506,,,,,,
,,,,,31000,,,5.190299987792969,4.160682201385498,4.241453170776367,26.10273551940918,0.9773125,0.0001
,,,,,31242,200.0,1674,,,,,,
,,,,,31872,280.0,2530,,,,,,
,,,,,32000,,,8.786075592041016,2.8547635078430176,3.800088405609131,64.75917053222656,0.97525,0.0001
,,,,,32595,570.0,2898,,,,,,
,,,,,33000,,,0.564781665802002,3.033534526824951,3.165437698364258,11.017120361328125,0.9731875,0.0001
,,,,,33067,170.0,1906,,,,,,
,,,,,33548,190.0,1922,,,,,,
,,,,,34000,,,4.480703830718994,4.159686088562012,3.8999054431915283,32.2083625793457,0.971125,0.0001
,,,,,34195,610.0,2594,,,,,,
,,,,,34848,370.0,2618,,,,,,
,,,,,35000,,,4.533090591430664,4.384984970092773,4.405550956726074,38.26848602294922,0.9690625,0.0001
,,,,,35555,540.0,2834,,,,,,
,,,,,36000,,,15.42386245727539,3.9967713356018066,5.075606346130371,97.92436981201172,0.967,0.0001
,,,,,36226,260.0,2714,,,,,,
,,,,,36762,240.0,2170,,,,,,
,,,,,37000,,,1.1085299253463745,4.856057167053223,4.299978256225586,54.65366744995117,0.9649375,0.0001
,,,,,37143,120.0,1530,,,,,,
,,,,,37513,130.0,1490,,,,,,
,,,,,38000,,,8.427188873291016,5.328088760375977,5.028774261474609,53.015899658203125,0.962875,0.0001
,,,,,38032,240.0,2082,,,,,,
,,,,,38515,280.0,1946,,,,,,
,,,,,38912,200.0,1602,,,,,,
,,,,,39000,,,5.656564712524414,6.414947509765625,6.414486885070801,65.94868469238281,0.9608125,0.0001
,,,,,39374,170.0,1874,,,,,,
,,,,,39893,290.0,2082,,,,,,
230.0,7.745967,240.0,220.0,1952.4,40000,,,8.99129867553711,7.033140659332275,6.801043510437012,75.03209686279297,0.95875,9.999989583333334e-05
,,,,,40510,370.0,2498,,,,,,
,,,,,41000,,,5.256014823913574,6.6714911460876465,6.897426128387451,80.64459228515625,0.9566875,9.989572916666667e-05
,,,,,41028,300.0,2098,,,,,,
,,,,,41648,340.0,2490,,,,,,
,,,,,42000,,,6.419790267944336,8.254230499267578,8.590815544128418,136.5180206298828,0.9546250000000001,9.97915625e-05
,,,,,42197,280.0,2218,,,,,,
,,,,,42680,250.0,1954,,,,,,
,,,,,43000,,,3.5279934406280518,9.02248764038086,9.55912971496582,141.17860412597656,0.9525625,9.968739583333334e-05
,,,,,43072,260.0,1578,,,,,,
,,,,,43466,150.0,1578,,,,,,
,,,,,43951,250.0,1962,,,,,,
,,,,,44000,,,3.814471960067749,8.373372077941895,8.335156440734863,57.309120178222656,0.9505,9.958322916666667e-05
,,,,,44444,300.0,1986,,,,,,
,,,,,44851,190.0,1642,,,,,,
,,,,,45000,,,11.508968353271484,9.564088821411133,9.785934448242188,79.7090072631836,0.9484375,9.947906250000001e-05
,,,,,45352,170.0,2026,,,,,,
,,,,,45876,210.0,2106,,,,,,
,,,,,46000,,,9.542926788330078,8.117925643920898,7.597173690795898,198.14735412597656,0.946375,9.937489583333334e-05
,,,,,46320,320.0,1778,,,,,,
,,,,,46804,300.0,1954,,,,,,
,,,,,47000,,,3.615719795227051,8.339044570922852,8.120427131652832,76.74609375,0.9443125,9.927072916666668e-05
,,,,,47564,360.0,3058,,,,,,
,,,,,48000,,,4.6284990310668945,10.952986717224121,11.23657512664795,81.50555419921875,0.94225,9.916656250000001e-05
,,,,,48055,270.0,1994,,,,,,
,,,,,48592,230.0,2162,,,,,,
,,,,,49000,,,10.969802856445312,10.44007682800293,10.393674850463867,131.3087615966797,0.9401875,9.906239583333335e-05
,,,,,49017,170.0,1714,,,,,,
,,,,,49562,230.0,2186,,,,,,
738.0,304.78845,1200.0,500.0,3282.8,50000,,,1.7843220233917236,9.255859375,8.303442001342773,172.353515625,0.938125,9.895822916666668e-05
,,,,,50001,260.0,1762,,,,,,
,,,,,50576,330.0,2306,,,,,,
,,,,,51000,,,11.49032211303711,10.297414779663086,11.410322189331055,201.56153869628906,0.9360625,9.88540625e-05
,,,,,51059,230.0,1946,,,,,,
,,,,,51524,270.0,1874,,,,,,
,,,,,52000,,,1.638756513595581,11.6085205078125,11.866920471191406,83.6197738647461,0.9339999999999999,9.874989583333334e-05
,,,,,52006,250.0,1938,,,,,,
,,,,,52484,230.0,1930,,,,,,
,,,,,52990,330.0,2026,,,,,,
,,,,,53000,,,11.087244033813477,11.004255294799805,11.672239303588867,146.99957275390625,0.9319375,9.864572916666666e-05
,,,,,53397,140.0,1634,,,,,,
,,,,,53819,170.0,1714,,,,,,
,,,,,54000,,,3.427905559539795,12.062344551086426,11.772858619689941,124.47793579101562,0.929875,9.85415625e-05
,,,,,54310,250.0,1978,,,,,,
,,,,,54725,200.0,1666,,,,,,
,,,,,55000,,,3.3778886795043945,12.103761672973633,11.86044692993164,82.60208892822266,0.9278125,9.843739583333333e-05
,,,,,55377,550.0,2618,,,,,,
,,,,,55886,160.0,2042,,,,,,
,,,,,56000,,,16.261707305908203,12.0985107421875,12.326082229614258,130.41871643066406,0.92575,9.833322916666668e-05
,,,,,56350,320.0,1858,,,,,,
,,,,,56783,170.0,1746,,,,,,
,,,,,57000,,,7.758987903594971,13.565187454223633,13.338253021240234,160.91600036621094,0.9236875,9.82290625e-05
,,,,,57268,240.0,1954,,,,,,
,,,,,57898,280.0,2538,,,,,,
,,,,,58000,,,3.1421968936920166,13.078575134277344,13.277573585510254,94.10147857666016,0.921625,9.812489583333335e-05
,,,,,58338,220.0,1770,,,,,,
,,,,,58733,120.0,1610,,,,,,
,,,,,59000,,,1.5676296949386597,13.868510246276855,12.979817390441895,189.80743408203125,0.9195625000000001,9.802072916666668e-05
,,,,,59319,390.0,2346,,,,,,
,,,,,59867,360.0,2202,,,,,,
748.0,9.797959,760.0,740.0,2733.2,60000,,,4.708288192749023,14.476152420043945,13.314306259155273,281.4875793457031,0.9175,9.79165625e-05
,,,,,60388,240.0,2098,,,,,,
,,,,,60911,210.0,2098,,,,,,
,,,,,61000,,,16.881717681884766,14.491130828857422,15.536158561706543,208.7008514404297,0.9154375,9.781239583333333e-05
,,,,,61366,190.0,1826,,,,,,
,,,,,61863,250.0,1994,,,,,,
,,,,,62000,,,6.13356351852417,15.431017875671387,15.107915878295898,97.68807983398438,0.913375,9.770822916666668e-05
,,,,,62359,310.0,1986,,,,,,
,,,,,62847,240.0,1962,,,,,,
,,,,,63000,,,3.216722249984741,18.654998779296875,18.344425201416016,112.64103698730469,0.9113125,9.76040625e-05
,,,,,63285,230.0,1778,,,,,,
,,,,,63978,430.0,2786,,,,,,
,,,,,64000,,,9.583233833312988,18.00628662109375,19.082218170166016,339.9883117675781,0.90925,9.749989583333335e-05
,,,,,64426,210.0,1802,,,,,,
,,,,,64955,380.0,2130,,,,,,
,,,,,65000,,,3.439213275909424,18.202571868896484,17.977771759033203,124.97339630126953,0.9071875,9.739572916666667e-05
,,,,,65447,230.0,1986,,,,,,
,,,,,65867,220.0,1698,,,,,,
,,,,,66000,,,3.014549493789673,20.449012756347656,20.74551773071289,124.08281707763672,0.905125,9.72915625e-05
,,,,,66392,270.0,2114,,,,,,
,,,,,66817,190.0,1714,,,,,,
,,,,,67000,,,2.6539409160614014,15.920586585998535,16.06281089782715,95.72634887695312,0.9030625,9.718739583333334e-05
,,,,,67291,190.0,1922,,,,,,
,,,,,67747,290.0,1850,,,,,,
,,,,,68000,,,3.62553071975708,17.8863468170166,18.10518455505371,117.30016326904297,0.901,9.708322916666667e-05
,,,,,68345,410.0,2418,,,,,,
,,,,,68843,200.0,1994,,,,,,
,,,,,69000,,,6.032486915588379,19.51205062866211,19.005125045776367,194.18191528320312,0.8989375,9.69790625e-05
,,,,,69354,370.0,2050,,,,,,
,,,,,69764,200.0,1658,,,,,,
458.0,132.27245,620.0,350.0,2720.4,70000,,,17.41228675842285,19.085697174072266,19.240814208984375,213.7311553955078,0.896875,9.687489583333333e-05
,,,,,70249,230.0,1962,,,,,,
,,,,,70758,260.0,2058,,,,,,
,,,,,71000,,,3.4058101177215576,18.883846282958984,17.894729614257812,212.07252502441406,0.8948125,9.677072916666667e-05
,,,,,71460,420.0,2818,,,,,,
,,,,,72000,,,11.855838775634766,20.09298324584961,20.775259017944336,266.2960205078125,0.89275,9.66665625e-05
,,,,,72015,190.0,2226,,,,,,
,,,,,72584,380.0,2282,,,,,,
,,,,,73000,,,4.580484867095947,16.160350799560547,16.39569091796875,105.15060424804688,0.8906875,9.656239583333334e-05
,,,,,73097,270.0,2074,,,,,,
,,,,,73492,240.0,1602,,,,,,
,,,,,73938,170.0,1802,,,,,,
,,,,,74000,,,6.931613922119141,14.410604476928711,15.611026763916016,224.51168823242188,0.888625,9.645822916666667e-05
,,,,,74327,260.0,1578,,,,,,
,,,,,74846,280.0,2098,,,,,,
,,,,,75000,,,3.585176944732666,17.433300018310547,17.854503631591797,162.08494567871094,0.8865625,9.635406250000001e-05
,,,,,75316,280.0,1898,,,,,,
,,,,,75920,370.0,2442,,,,,,
,,,,,76000,,,3.2887330055236816,16.14603042602539,16.574405670166016,137.94607543945312,0.8845,9.624989583333334e-05
,,,,,76414,350.0,1994,,,,,,
,,,,,76885,280.0,1890,,,,,,
,,,,,77000,,,1.627130150794983,18.178115844726562,18.30638313293457,78.59239959716797,0.8824375,9.614572916666667e-05
,,,,,77202,100.0,1282,,,,,,
,,,,,77712,260.0,2042,,,,,,
,,,,,78000,,,2.596513032913208,13.352802276611328,13.181268692016602,141.2312469482422,0.880375,9.60415625e-05
,,,,,78325,450.0,2474,,,,,,
,,,,,78860,260.0,2162,,,,,,
,,,,,79000,,,5.026759147644043,17.039287567138672,17.91643524169922,192.9230499267578,0.8783125,9.593739583333334e-05
,,,,,79281,170.0,1690,,,,,,
,,,,,79630,190.0,1418,,,,,,
235.0,92.54729,340.0,120.0,1814.8,80000,,,5.277355194091797,20.086572647094727,19.14608383178711,218.35018920898438,0.87625,9.583322916666667e-05
,,,,,80397,780.0,3090,,,,,,
,,,,,80833,250.0,1770,,,,,,
,,,,,81000,,,5.617619514465332,22.307514190673828,21.581945419311523,220.6087188720703,0.8741875,9.57290625e-05
,,,,,81392,300.0,2242,,,,,,
,,,,,82000,,,4.100164890289307,19.763565063476562,19.529191970825195,96.8293685913086,0.872125,9.562489583333334e-05
,,,,,82046,450.0,2626,,,,,,
,,,,,82561,270.0,2066,,,,,,
,,,,,82953,220.0,1570,,,,,,
,,,,,83000,,,2.89870023727417,22.998266220092773,22.65755844116211,143.1182403564453,0.8700625,9.552072916666667e-05
,,,,,83464,300.0,2058,,,,,,
,,,,,84000,,,2.272050380706787,20.07674789428711,19.81768798828125,92.36503601074219,0.868,9.541656250000001e-05
,,,,,84249,470.0,3146,,,,,,
,,,,,85000,,,14.490009307861328,21.123306274414062,22.2164306640625,408.7294006347656,0.8659375,9.531239583333334e-05
,,,,,85017,480.0,3090,,,,,,
,,,,,85329,130.0,1258,,,,,,
