eval/mean_reward,step,train/epoch,train/loss,train/samples_per_sec,train/steps_per_sec
,7000,18,0.039083695150911806,52726.53874988672,823.85216796698
,7100,18,0.037534692753106356,46480.21322797818,726.2533316871591
,7200,19,0.03818115813657642,52683.13563437904,823.1739942871725
,7300,19,0.035709939673542974,54113.469180688255,845.522955948254
,7400,19,0.03810783244669438,53506.784493065024,836.043507704141
,7500,19,0.03847567023709417,54692.90786808755,854.5766854388679
,7600,20,0.03470181975513697,53307.12399736796,832.9238124588744
,7700,20,0.034661692939698695,53159.23683270622,830.6130755110347
,7800,20,0.037608390860259536,53534.53395678759,836.4770930748061
,7900,20,0.03595213862136006,53348.004034442805,833.5625630381688
,8000,21,0.03521784611046314,53126.58238355732,830.1028497430831
,8100,21,0.033876193687319756,54979.03924128926,859.0474881451447
,8200,21,0.0350923778116703,54043.55572819469,844.430558253042
,8300,21,0.03596067950129509,54168.88843748148,846.3888818356481
,8400,22,0.03373563956469297,54759.35828877005,855.614973262032
,8500,22,0.03339342311024666,55190.969377635585,862.358896525556
,8600,22,0.034462969582527876,55843.49859518699,872.5546655497967
,8700,23,0.03497319603338837,55735.534886961366,870.8677326087713
,8800,23,0.03183144042268395,56124.1044259118,876.9391316548719
,8900,23,0.03462500976398587,56077.878153285375,876.216846145084
,9000,23,0.03473969418555498,55979.28766356448,874.676369743195
,9100,24,0.03331915840506554,55463.597680928324,866.6187137645051
,9200,24,0.03288559565320611,54757.01574264203,855.5783709787817
,9300,24,0.030899510756134986,54109.80909382979,845.4657670910905
,9400,24,0.03247645739465952,53488.89687507835,835.7640136730993
,9500,25,0.03223143953830004,53423.708440111186,834.7454443767373
,9600,25,0.03141278374940157,54175.76650244637,846.4963516007246
,9700,25,0.0316258560307324,54168.88843748148,846.3888818356481
,9800,25,0.032590622045099736,54194.575461712375,846.7902415892559
,9900,26,0.033224455919116734,55211.442571472944,862.6787901792648
,10000,26,0.031022803410887718,55712.73122959738,870.5114254624591
0.542029520778639,10000,,,,
,10100,26,0.030781467594206333,391.4659445424876,6.116655383476369
,10200,26,0.030384238213300704,47683.26391941528,745.0509987408637
,10300,27,0.029378322046250106,45561.65417280681,711.9008464501064
,10400,27,0.030982123129069804,43623.17753951646,681.6121490549447
,10500,27,0.03156184438616037,43610.39562805784,681.4124316884038
,10600,28,0.029789025727659464,44078.95643070651,688.7336942297892
,10700,28,0.02852911515161395,42193.53647763083,659.2740074629817
,10800,28,0.02883820442482829,43021.16103358339,672.2056411497405
,10900,28,0.03142074007540941,42506.84094471454,664.1693897611647
,11000,29,0.029329374972730873,45168.71219766957,705.761128088587
,11100,29,0.02836182778701186,47495.36178107606,742.1150278293135
,11200,29,0.028599369656294584,45953.572531252015,718.0245708008127
,11300,29,0.02989580675959587,47928.586406254675,748.8841625977293
,11400,30,0.029538648724555968,43893.33918577856,685.83342477779
,11500,30,0.028545808400958776,47864.06605241115,747.8760320689242
,11600,30,0.027276859879493714,52314.50828449283,817.4141919452005
,11700,30,0.028865898177027702,51684.59476047421,807.5717931324095
,11800,31,0.02818574573844671,53218.02760685182,831.5316813570597
,11900,31,0.026011408008635044,50126.88367430057,783.2325574109464
,12000,31,0.02784744743257761,51555.94222512224,805.561597267535
,12100,32,0.028072555884718894,50427.45144387976,787.9289288106213
,12200,32,0.02638200717046857,51626.64257423347,806.666290222398
,12300,32,0.027568872384727,52820.53398258573,825.320843477902
,12400,32,0.02914272664114833,54016.18797633416,844.0029371302212
,12500,33,0.028155446965247393,53047.75956102979,828.8712431410904
,12600,33,0.027067231591790916,52766.9678781083,824.4838730954422
,12700,33,0.026856419146060944,53486.214763866716,835.7221056854174
,12800,33,0.02793466209433973,53316.44979089955,833.0695279828054
,12900,34,0.026099968049675227,52770.0134398628,824.5314599978562
,13000,34,0.025840450515970587,50891.799263659275,795.1843634946762
,13100,34,0.02601982188411057,51674.99656845726,807.4218213821447
,13200,34,0.0265952287055552,50660.56629014256,791.5713482834775
,13300,35,0.024674077127128838,52103.26215267884,814.1134711356069
,13400,35,0.026256550420075655,50806.150719621495,793.8461049940859
,13500,35,0.025781092196702958,50097.84735812133,782.7788649706458
,13600,35,0.026649155374616384,53426.38428596473,834.7872544681989
,13700,36,0.02611459014005959,54473.18472367626,851.1435113074416
,13800,36,0.026235109874978662,54731.26095694189,855.1759524522171
,13900,36,0.025498341266065837,54870.625353658324,857.3535211509113
,14000,37,0.026112165460363032,55206.680008281,862.6043751293906
,14100,37,0.02374247236177325,53376.92448833214,834.0144451301896
,14200,37,0.025163061935454607,54352.90320936908,849.2641126463918
,14300,37,0.025204171184450386,55085.98578092992,860.71852782703
,14400,38,0.02576462535187602,54343.21134414537,849.1126772522714
,14500,38,0.02446427896618843,53871.600407403974,841.7437563656871
,14600,38,0.023936629351228474,51030.17158895197,797.3464310773745
,14700,38,0.024772490719333292,49292.9541883607,770.202409193136
,14800,39,0.02486672948114574,50927.84161441258,795.7475252251966
,14900,39,0.02420855560339987,43554.89618282168,680.5452528565887
,15000,39,0.025354279736056924,52568.03042374761,821.3754753710564
,15100,39,0.02475537097081542,51534.769865043316,805.2307791413018
,15200,40,0.023582536382600664,53559.174519222724,836.8621018628551
,15300,40,0.02364801727235317,54478.74903172536,851.2304536207088
,15400,40,0.024466241393238306,54847.113670643084,856.9861511037982
,15500,41,0.02551190061494708,49897.47627920757,779.6480668626183
,15600,41,0.02307589890435338,49354.91582673339,771.1705597927092
,15700,41,0.02335456332191825,47241.537121514084,738.1490175236576
,15800,41,0.02278191671706736,48704.016559365635,761.000258740088
,15900,42,0.023257256969809532,49955.898308524505,780.5609110706954
,16000,42,0.022231925465166568,49468.21667078902,772.9408854810785
,16100,42,0.02308925747871399,51916.86811493097,811.2010642957964
,16200,42,0.024491803832352162,51887.82500831016,810.7472657548462
,16300,43,0.023595413379371166,52010.954807356306,812.6711688649423
,16400,43,0.021867829160764813,54241.42519344696,847.5222686476087
,16500,43,0.022534995898604394,54112.09659009241,845.501509220194
,16600,43,0.022270345594733953,54955.90647191667,858.686038623698
,16700,44,0.02300179178826511,55476.09760325922,866.8140250509254
,16800,44,0.021095751989632844,56346.95638393407,880.4211934989698
,16900,44,0.023208843432366847,52955.145337051224,827.4241458914254
,17000,44,0.022225557630881666,52615.56927579602,822.1182699343128
,17100,45,0.021597679601982236,50781.55994604459,793.4618741569467
,17200,45,0.022263944102451205,45933.45390864984,717.7102173226538
,17300,45,0.02213686315342784,43865.661411925976,685.4009595613434
,17400,46,0.023578955940902233,46654.37129589806,728.9745514984072
,17500,46,0.022273270143195988,51461.83783088353,804.0912161075552
,17600,46,0.023238265234977008,53172.486561484846,830.8201025232007
,17700,46,0.022874655295163394,55134.86504880297,861.4822663875464
,17800,47,0.022352288868278267,50286.39674395581,785.7249491243095
,17900,47,0.02125038057565689,50653.749960426765,791.4648431316682
,18000,47,0.02120262906886637,50806.554045471865,793.8524069604979
,18100,47,0.02206012769602239,52823.58573102891,825.3685270473267
,18200,48,0.023112990092486144,51290.68192564454,801.4169050881959
,18300,48,0.0200903098937124,52517.99151506199,820.5936174228436
,18400,48,0.02073535225354135,53415.68251053707,834.6200392271418
,18500,48,0.021835028985515238,51918.131596239175,811.2208061912371
,18600,49,0.02040448070503771,51373.84910537258,802.7163922714466
,18700,49,0.020368053447455167,52113.86880333529,814.2792000521139
,18800,49,0.021115989424288273,54981.40082300284,859.0843878594194
,18900,49,0.022961737858131527,53940.1601348504,842.8150021070375
,19000,50,0.020132742142304778,54733.60129992303,855.2125203112973
,19100,50,0.020683057215064762,49453.691254423786,772.7139258503717
,19200,50,0.021186002725735308,51193.03774686643,799.891214794788
,19300,51,0.022318423045799136,48784.206113270826,762.2532205198567
,19400,51,0.020368331177160144,50743.310208126866,792.8642220019823
,19500,51,0.020577541971579193,48098.60213437546,751.5406583496166
,19600,51,0.02197233000770211,50168.53492200361,783.8833581563064
,19700,52,0.02001334762200713,47653.085537288534,744.5794615201333
,19800,52,0.019204272096976636,49959.79797506694,780.6218433604209
,19900,52,0.02042384491302073,50889.371277720784,795.1464262143872
,20000,52,0.021286076754331588,50456.07562104333,788.3761815788021
0.6366871859296154,20000,,,,
,20100,53,0.021245537102222444,428.62198300353106,6.697218484430173
,20200,53,0.019659292539581655,51235.660019373485,800.5571878027107
,20300,53,0.019380940021947027,54153.76284036486,846.152544380701
,20400,53,0.020584789831191302,55411.73516653824,865.80836197716
,20500,54,0.020555499475449324,55300.17626931186,864.0652542079978
,20600,54,0.019514092234894632,55526.153685982244,867.5961513434726
,20700,54,0.019949689479544758,53250.351535523805,832.0367427425595
,20800,55,0.019090557107701897,52108.35280611622,814.193012595566
,20900,55,0.01990353960543871,53584.73504860303,837.2614851344223
,21000,55,0.020934774158522487,52364.58844706268,818.1966944853543
,21100,55,0.020716916685923934,52793.519595469654,824.8987436792133
,21200,56,0.018921640496701003,53492.92054629645,835.8268835358821
,21300,56,0.019430266041308642,53736.35600335852,839.6305625524769
,21400,56,0.02035787341184914,54402.33930058993,850.0365515717176
,21500,56,0.019126974726095796,54798.27385437358,856.2230289745872
,21600,57,0.01949635662138462,55093.09872855458,860.8296676336653
,21700,57,0.019197227405384182,53320.4475585067,833.1319931016671
,21800,57,0.017925987718626857,54394.941270461844,849.9209573509663
,21900,57,0.018941234163939953,54170.26391075449,846.4103736055389
,22000,58,0.018810309115797282,54007.0715509312,843.8604929833
,22100,58,0.018532171677798033,52321.351198894714,817.5211124827299
,22200,58,0.01945200638845563,55031.98734264291,859.8748022287955
,22300,58,0.01929935861378908,52433.65913205909,819.2759239384233
,22400,59,0.018074441254138946,53881.124768479545,841.8925745074929
,22500,59,0.017983413012698294,46989.37599577096,734.2089999339213
,22600,59,0.021049329228699207,53623.79555927943,837.8718056137411
,22700,60,0.018837948348373174,54766.855783465544,855.7321216166491
,22800,60,0.018270319290459157,56323.15409662941,880.0492827598346
,22900,60,0.020032273530960085,53080.757396057095,829.3868343133921
,23000,60,0.019192994348704816,54207.887247594525,846.9982382436644
,23100,61,0.017976587284356357,52798.74602978179,824.9804067153405
,23200,61,0.017982487622648476,54303.096124965,848.4858769525781
,23300,61,0.017314611738547682,54062.72966100979,844.730150953278
,23400,61,0.02042721210978925,55137.24003652843,861.5193755707567
,23500,62,0.018529476448893547,54745.77431054541,855.402723602272
,23600,62,0.017853506086394192,55236.22115202044,863.0659555003193
,23700,62,0.018894608421251177,55027.25568758275,859.8008701184805
,23800,62,0.01965145624242723,54946.94185926715,858.5459665510492
,23900,63,0.017283912887796758,55171.46256099033,862.0541025154739
,24000,63,0.017836827710270883,54833.95592720792,856.7805613626238
,24100,63,0.017863870710134507,54487.09762555445,851.3609003992883
,24200,64,0.017644802574068308,54498.23306509984,851.534891642185
,24300,64,0.017200174294412136,55109.70275204078,861.0891055006372
,24400,64,0.01697307172231376,55598.02627006741,868.7191604698032
,24500,64,0.018202150240540504,55864.45885669893,872.8821696359208
,24600,65,0.018138840934261678,55132.49026566969,861.4451604010889
,24700,65,0.018474052883684634,53951.07312056379,842.9855175088093
,24800,65,0.017873824555426836,53304.90405117271,832.8891257995735
,24900,65,0.018621056377887725,52058.76132684768,813.418145731995
,25000,66,0.01736829472705722,51455.217880688215,803.9877793857534
,25100,66,0.017159670367836954,53244.59234608985,831.9467554076539
,25200,66,0.01745734308846295,52695.715179659455,823.370549682179
,25300,66,0.016749440301209687,52842.776227356044,825.6683785524382
,25400,67,0.01707201429642737,51785.8009806936,809.1531403233375
,25500,67,0.01732902773655951,54749.52094169176,855.4612647139337
,25600,67,0.017494614077731965,52782.19920331868,824.7218625518544
,25700,67,0.018769693579524755,53432.18287164588,834.8778573694668
,25800,68,0.01736044659279287,53847.57770037188,841.3684015683107
,25900,68,0.018045980129390956,54756.078780308344,855.5637309423179
,26000,68,0.01826871609315276,55198.109464750836,862.4704603867318
,26100,69,0.017068553324788807,55061.341776072404,860.3334652511313
,26200,69,0.01692401430569589,55431.89239283889,866.1233186381077
,26300,69,0.017250379417091607,52192.06680584551,815.5010438413361
,26400,69,0.01695039968006313,55211.9188729867,862.6862323904172
,26500,70,0.016851720260456206,52921.428217044006,826.8973158913126
,26600,70,0.016534104021266104,53606.72764431936,837.60511944249
,26700,70,0.01686536191031337,54497.30493796674,851.5203896557304
,26800,70,0.017550881048664452,55983.69474890438,874.745230451631
,26900,71,0.015715874386951326,56113.77067003349,876.7776667192733
,27000,71,0.016846380867063998,56773.323634557215,887.0831817899565
,27100,71,0.01700863802805543,56468.26307152059,882.3166104925092
,27200,71,0.017716924007982016,56380.21406862529,880.9408448222702
,27300,72,0.016376985562965275,55102.58551662979,860.9778986973405
,27400,72,0.01655970307998359,55258.15921257123,863.4087376964254
,27500,72,0.016862818049266936,55732.62274239337,870.8222303498964
,27600,73,0.01648314580321312,55166.231370622256,861.9723651659727
,27700,73,0.01633337532170117,55307.82260015901,864.1847281274845
,27800,73,0.01727629279717803,52988.46672903851,827.9447926412267
,27900,73,0.016790391840040685,52523.59458350431,820.6811653672548
,28000,74,0.01651790037751198,50961.90597528347,796.2797808638043
,28100,74,0.016478809462860226,53653.015886322675,838.3283732237918
,28200,74,0.016983582954853773,53201.659226747135,831.275925417924
,28300,74,0.017596274046227336,53210.50574922887,831.4141523317011
,28400,75,0.015861544571816922,52590.492625005136,821.7264472657052
,28500,75,0.015734141394495964,53861.17282703831,841.5808254224736
,28600,75,0.016824381500482558,53882.4856664169,841.913838537764
,28700,75,0.01671315148472786,55417.972741284655,865.9058240825727
,28800,76,0.01566353696398437,53063.153443715746,829.1117725580585
,28900,76,0.01663851288147271,54002.05882849284,843.7821691952006
,29000,76,0.01597051410935819,53300.020820320635,832.8128253175099
,29100,76,0.016854676380753518,54271.782912868344,847.9966080135679
,29200,77,0.01571437989361584,54646.67509136241,853.8542983025377
,29300,77,0.016540517332032323,56516.63266837983,883.0723854434349
,29400,77,0.016763876974582672,55838.6263697913,872.4785370279891
,29500,78,0.016489366125315427,55308.30056604589,864.192196344467
,29600,78,0.016058958508074282,53162.76944802093,830.6682726253271
,29700,78,0.016622773110866546,52360.304344268996,818.1297553792031
,29800,78,0.016204524701461196,54078.26138389651,844.972834123383
,29900,79,0.016283254493027925,53941.069381700494,842.8292090890702
,30000,79,0.01530366095714271,52542.13633042436,820.9708801628806
0.6955439457445532,30000,,,,
,30100,79,0.015619769897311927,416.87572875902544,6.513683261859772
,30200,79,0.015715205147862434,53320.00333250021,833.1250520703157
,30300,80,0.014917506612837314,54036.711190665155,844.323612354143
,30400,80,0.015200175670906901,55290.14366798269,863.9084948122295
,30500,80,0.015643527302891015,54702.72487948306,854.7300762419228
,30600,80,0.016436533369123936,54504.730840309654,851.6364193798383
,30700,81,0.014699579551815986,51105.14884374601,798.5179506835314
,30800,81,0.0154950138553977,53153.4973340199,830.5233958440609
,30900,81,0.016592446360737086,52325.6289295321,817.587952023939
,31000,82,0.016411856869235634,53189.27903594432,831.08248493663
,31100,82,0.015600008023902774,51168.48021618683,799.5075033779192
,31200,82,0.014886286966502666,53479.957550283696,835.6243367231828
,31300,82,0.016605492793023587,51969.14332115307,812.0178643930167
,31400,83,0.01637097992002964,53953.34721507996,843.0210502356243
,31500,83,0.014607144827023149,54755.141850039356,855.5490914068649
,31600,83,0.015953070549294353,55050.44857513956,860.1632589865557
,31700,83,0.015120838629081845,55085.98578092992,860.71852782703
,31800,84,0.015009576855227351,53761.182746020415,840.018480406569
,31900,84,0.01469152676872909,52063.8432878317,813.4975513723704
,32000,84,0.01568910909816623,53630.5358863703,837.977123224536
,32100,84,0.015899578211829066,52098.17249379299,814.0339452155155
,32200,85,0.016215261025354265,53982.92789905193,843.4832484226864
,32300,85,0.014927249252796173,51109.63815973359,798.5880962458374
,32400,85,0.015800972776487468,51884.88042156465,810.7012565869477
,32500,85,0.015894590904936196,52548.176003547,821.0652500554219
,32600,86,0.01535724800080061,52988.90544792184,827.9516476237787
,32700,86,0.015445470698177815,51529.37576992134,805.1464964050209
,32800,86,0.015186195806600154,51298.904287466234,801.5453794916599
,32900,87,0.01615430031903088,52299.54564769719,817.1804007452686
,33000,87,0.015488604530692101,52736.9661412197,824.0150959565578
,33100,87,0.015283725578337909,53521.10320373978,836.2672375584341
,33200,87,0.014528110735118388,54436.118364534865,850.5643494458573
,33300,88,0.014270664267241955,54756.078780308344,855.5637309423179
,33400,88,0.014844066621735692,54767.79311466151,855.7467674165861
,33500,88,0.014680170519277454,53203.42829591082,831.3035671236065
,33600,88,0.015517304129898548,52356.449251057355,818.0695195477712
,33700,89,0.01513309307396412,51956.48644260432,811.8201006656925
,33800,89,0.01502573400735855,53027.10182032098,828.5484659425153
,33900,89,0.015151191344484687,53208.29384280275,831.3795912937929
,34000,89,0.015035400157794357,54848.52380340232,857.0081844281613
,34100,90,0.014069054508581758,54137.729768138255,845.9020276271602
,34200,90,0.015348391346633435,55045.24030687722,860.0818797949565
,34300,90,0.014790272805839777,53966.99580912548,843.2343095175856
,34400,91,0.01523279383778572,54157.88716542696,846.2169869597963
,34500,91,0.014070675056427718,51910.13058642226,811.0957904128478
,34600,91,0.014354579001665115,52101.565489225555,814.0869607691493
,34700,91,0.01642375227063894,51562.588119657434,805.6654393696474
,34800,92,0.015324248299002648,52211.22704541561,815.8004225846189
,34900,92,0.014111848017200827,52832.7430925316,825.5116108208063
,35000,92,0.014340633442625404,53294.25088268603,832.7226700419692
,35100,92,0.014054157454520464,54416.67871202524,850.2606048753944
,35200,93,0.014626653054729105,52311.94265303287,817.3741039536386
,35300,93,0.015208271639421582,53657.96401562788,838.4056877441856
,35400,93,0.015168470358476042,51898.76497157732,810.9182026808957
,35500,93,0.015114877047017217,53357.78898661887,833.7154529159199
,35600,94,0.01543227062560618,54044.46846420821,844.4448197532532
,35700,94,0.0162629459425807,54658.34265656626,854.0366040088478
,35800,94,0.015049668001011015,53240.16304799933,831.8775476249896
,35900,94,0.014556905450299383,51897.0816000519,810.8919000008109
,36000,95,0.01412523071281612,51201.63845243048,800.0256008192263
,36100,95,0.014515510788187384,53440.659992150904,835.0103123773579
,36200,95,0.014956074822694064,52471.48912446402,819.8670175697503
,36300,96,0.014272357113659382,54331.677915021864,848.9324674222166
,36400,96,0.014085006825625896,53470.12774347707,835.4707459918292
,36500,96,0.013876358084380626,55289.188371992575,863.893568312384
,36600,96,0.01502231658436358,55287.75548990135,863.8711795297086
,36700,97,0.014243179326876998,54924.77879903538,858.1996687349279
,36800,97,0.012984707835130394,55781.1982498649,871.5812226541391
,36900,97,0.01419777178671211,52716.98392955693,823.7028738993271
,37000,97,0.014628795478492974,54457.888735726076,850.9045114957199
,37100,98,0.014860818292945624,52828.38204825542,825.443469503991
,37200,98,0.013827920081093908,54022.571305573605,844.1026766495876
,37300,98,0.014512542681768537,54661.14361361404,854.0803689627194
,37400,98,0.015225497474893927,54124.910144192145,845.7017210030023
,37500,99,0.014559157192707062,53771.11986758862,840.1737479310722
,37600,99,0.014505851892754435,53886.56877273339,841.9776370739593
,37700,99,0.014439651966094971,53939.70552292016,842.8078987956275
,37800,99,0.014273519003763795,50818.253281350495,794.0352075211015
,37900,100,0.013689822684973478,51943.83572761951,811.6224332440548
,38000,100,0.0143128218408674,50524.18845522294,789.4404446128584
,38100,100,0.01473691962659359,52499.46680229029,820.3041687857858
,38200,101,0.014008475327864289,51430.821527013235,803.6065863595818
,38300,101,0.013749306220561267,53645.82023620925,838.2159411907695
,38400,101,0.014885679790750147,53752.15218578088,839.8773779028262
,38500,101,0.015995076233521102,51595.011407334554,806.1720532396024
,38600,102,0.013582450281828641,52469.33823047157,819.8334098511183
,38700,102,0.012268190025351941,52887.31696030146,826.3643275047103
,38800,102,0.013921418953686952,53665.16292408056,838.5181706887588
,38900,102,0.01425124989822507,53290.257042224206,832.6602662847532
,39000,103,0.01354918235912919,54873.448110295634,857.3976267233693
,39100,103,0.013413974773138762,55413.17448223315,865.830851284893
,39200,103,0.014329062243923545,54745.77431054541,855.402723602272
,39300,103,0.015385915422812105,55753.49983883754,871.1484349818365
,39400,104,0.013098572911694646,55808.4375381503,872.0068365335984
,39500,104,0.013733000727370381,57045.57406565589,891.3370947758733
,39600,104,0.01422641109675169,56877.76612573541,888.7150957146158
,39700,105,0.013944174917414785,56316.711104071524,879.9486110011176
,39800,105,0.01364400596357882,54588.87751620608,852.95121119072
,39900,105,0.013229637928307057,51901.711134538964,810.9642364771713
,40000,105,0.014287049779668451,54414.82804064108,850.2316881350168
0.7304019457530257,40000,,,,
,40100,106,0.01453651674091816,405.9354872101145,6.342741987658039
,40200,106,0.013123593190684915,50122.172796190716,783.1589499404799
,40300,106,0.013908854508772493,52017.71853537611,812.7768521152517
,40400,106,0.0145380974188447,53181.765302222,830.9650828472187
,40500,107,0.01526878216303885,54762.63819009481,855.6662217202314
,40600,107,0.012624332769773901,53518.865400053524,836.2322718758363
,40700,107,0.014929603859782219,53632.78303863236,838.0122349786307
,40800,107,0.014933471390977502,54246.48245465333,847.6012883539582
,40900,108,0.01313175717368722,51494.54881924608,804.60232530072
,41000,108,0.013434781758114696,53113.35551922454,829.8961799878834
,41100,108,0.014142913557589055,53628.73830013659,837.9490359396342
,41200,108,0.013942860104143619,53594.1582367522,837.4087224492531
,41300,109,0.013039106763899326,53892.46768557114,842.069807587049
,41400,109,0.01303492120001465,53700.73586789619,839.073997935878
,41500,109,0.013173244232311844,54545.60950457245,852.2751485089445
,41600,110,0.013770560519769787,53033.69296806378,828.6514526259965
,41700,110,0.013029684363864362,51872.68497880514,810.5107027938303
,41800,110,0.014133845251053571,52335.042399561695,817.7350374931515
,41900,110,0.013416509497910739,52526.61211559137,820.7283143061152
,42000,111,0.013389250412583351,52578.82716353658,821.5441744302591
,42100,111,0.012976900381036103,53603.13578344333,837.548996616302
,42200,111,0.013898494243621827,53547.97145223772,836.6870539412143
,42300,111,0.013442686325870454,53072.834172271105,829.263033941736
,42400,112,0.012716912785544992,52849.75804720144,825.7774694875225
,42500,112,0.013236910030245781,50550.127560087516,789.8457431263674
,42600,112,0.013821235643699765,52533.94185149311,820.8428414295798
,42700,112,0.013504217686131597,52475.36117807186,819.9275184073728
,42800,113,0.013190658781677484,53633.68195226602,838.0262805041566
,42900,113,0.01261204294860363,53909.263970080356,842.3322495325056
,43000,113,0.01337932468391955,54161.55375957347,846.2742774933355
,43100,114,0.01376178621314466,54418.529509297914,850.2895235827799
,43200,114,0.012985443705692887,53508.57391289807,836.0714673890324
,43300,114,0.013593851253390313,54550.25868755487,852.3477919930449
,43400,114,0.013773828847333788,53724.62770511895,839.4473078924836
,43500,115,0.01355097052641213,54297.1069822686,848.3922965979468
,43600,115,0.012415304179303348,54847.113670643084,856.9861511037982
,43700,115,0.013022869070991873,53231.30666223072,831.739166597355
,43800,115,0.0134968226775527,54434.26637068034,850.5354120418804
,43900,116,0.013525560293346643,54378.30305708023,849.6609852668786
,44000,116,0.012757396893575787,53148.64180306767,830.4475281729324
,44100,116,0.013279669843614101,52856.74171222808,825.8865892535638
,44200,116,0.013858684357255697,51988.140205515614,812.3146907111815
,44300,117,0.012150685940869153,53413.89929810798,834.5921765329372
,44400,117,0.01326197650283575,54113.92672636109,845.530105099392
,44500,117,0.013014179924502968,53013.485305324546,828.335707895696
,44600,117,0.014368665302172304,51279.9967950002,801.2499499218782
,44700,118,0.012670536818914115,50485.130551392285,788.8301648655045
,44800,118,0.012174484846182167,52403.17694260214,818.7996397281585
