Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,20197,10.0,10,,,,,,
,,,,,20363,166.0,166,,,,,,
,,,,,20397,34.0,34,,,,,,
,,,,,20412,15.0,15,,,,,,
,,,,,20501,89.0,89,,,,,,
,,,,,20519,18.0,18,,,,,,
,,,,,20543,24.0,24,,,,,,
,,,,,20561,18.0,18,,,,,,
,,,,,20582,21.0,21,,,,,,
,,,,,20612,30.0,30,,,,,,
,,,,,20653,41.0,41,,,,,,
,,,,,20741,88.0,88,,,,,,
,,,,,20769,28.0,28,,,,,,
,,,,,20798,29.0,29,,,,,,
,,,,,20892,94.0,94,,,,,,
,,,,,20909,17.0,17,,,,,,
,,,,,21000,,,0.026511603966355324,16.711437225341797,16.699861526489258,0.9762592911720276,0.37,0.0005
,,,,,21010,101.0,101,,,,,,
,,,,,21029,19.0,19,,,,,,
,,,,,21083,54.0,54,,,,,,
,,,,,21096,13.0,13,,,,,,
,,,,,21115,19.0,19,,,,,,
,,,,,21162,47.0,47,,,,,,
,,,,,21253,91.0,91,,,,,,
,,,,,21268,15.0,15,,,,,,
,,,,,21291,23.0,23,,,,,,
,,,,,21317,26.0,26,,,,,,
,,,,,21334,17.0,17,,,,,,
,,,,,21345,11.0,11,,,,,,
,,,,,21364,19.0,19,,,,,,
,,,,,21378,14.0,14,,,,,,
,,,,,21395,17.0,17,,,,,,
,,,,,21411,16.0,16,,,,,,
,,,,,21522,111.0,111,,,,,,
,,,,,21534,12.0,12,,,,,,
,,,,,21572,38.0,38,,,,,,
,,,,,21587,15.0,15,,,,,,
,,,,,21694,107.0,107,,,,,,
,,,,,21927,233.0,233,,,,,,
,,,,,21992,65.0,65,,,,,,
,,,,,22000,,,0.09391516447067261,17.598247528076172,17.645586013793945,4.7768049240112305,0.3400000000000001,0.0005
,,,,,22050,58.0,58,,,,,,
,,,,,22067,17.0,17,,,,,,
,,,,,22140,73.0,73,,,,,,
,,,,,22201,61.0,61,,,,,,
,,,,,22304,103.0,103,,,,,,
,,,,,22324,20.0,20,,,,,,
,,,,,22434,110.0,110,,,,,,
108.4,2.4979992,113.0,104.0,108.4,22500,,,0.06739825010299683,18.937301635742188,18.99556541442871,3.6429548263549805,0.32499999999999996,0.0005
,,,,,22531,97.0,97,,,,,,
,,,,,22643,112.0,112,,,,,,
,,,,,22701,58.0,58,,,,,,
,,,,,22712,11.0,11,,,,,,
,,,,,22767,55.0,55,,,,,,
,,,,,22879,112.0,112,,,,,,
,,,,,22894,15.0,15,,,,,,
,,,,,23000,,,0.09238925576210022,18.84149932861328,18.8740234375,2.149773359298706,0.30999999999999994,0.0005
,,,,,23001,107.0,107,,,,,,
,,,,,23032,31.0,31,,,,,,
,,,,,23130,98.0,98,,,,,,
,,,,,23230,100.0,100,,,,,,
,,,,,23273,43.0,43,,,,,,
,,,,,23288,15.0,15,,,,,,
,,,,,23303,15.0,15,,,,,,
,,,,,23401,98.0,98,,,,,,
,,,,,23501,100.0,100,,,,,,
,,,,,23526,25.0,25,,,,,,
,,,,,23634,108.0,108,,,,,,
,,,,,23697,63.0,63,,,,,,
,,,,,23758,61.0,61,,,,,,
,,,,,23817,59.0,59,,,,,,
,,,,,23840,23.0,23,,,,,,
,,,,,23903,63.0,63,,,,,,
,,,,,24000,,,0.7199115753173828,19.480939865112305,19.445064544677734,10.272492408752441,0.2799999999999999,0.0005
,,,,,24007,104.0,104,,,,,,
,,,,,24104,97.0,97,,,,,,
,,,,,24216,112.0,112,,,,,,
,,,,,24343,127.0,127,,,,,,
,,,,,24367,24.0,24,,,,,,
,,,,,24473,106.0,106,,,,,,
,,,,,24512,39.0,39,,,,,,
,,,,,24619,107.0,107,,,,,,
,,,,,24715,96.0,96,,,,,,
,,,,,24775,60.0,60,,,,,,
,,,,,24813,38.0,38,,,,,,
,,,,,24910,97.0,97,,,,,,
,,,,,24947,37.0,37,,,,,,
101.3,2.1,104.0,97.0,101.3,25000,,,0.03963765501976013,20.88845443725586,20.881486892700195,2.133389472961426,0.25,0.0005
,,,,,25088,141.0,141,,,,,,
,,,,,25142,54.0,54,,,,,,
,,,,,25169,27.0,27,,,,,,
,,,,,25310,141.0,141,,,,,,
,,,,,25341,31.0,31,,,,,,
,,,,,25382,41.0,41,,,,,,
,,,,,25416,34.0,34,,,,,,
,,,,,25533,117.0,117,,,,,,
,,,,,25627,94.0,94,,,,,,
,,,,,25726,99.0,99,,,,,,
,,,,,25842,116.0,116,,,,,,
,,,,,25903,61.0,61,,,,,,
,,,,,26000,,,0.7161604166030884,19.617305755615234,19.564098358154297,6.850793361663818,0.21999999999999997,0.0005
,,,,,26028,125.0,125,,,,,,
,,,,,26054,26.0,26,,,,,,
,,,,,26137,83.0,83,,,,,,
,,,,,26246,109.0,109,,,,,,
,,,,,26267,21.0,21,,,,,,
,,,,,26382,115.0,115,,,,,,
,,,,,26445,63.0,63,,,,,,
,,,,,26494,49.0,49,,,,,,
,,,,,26511,17.0,17,,,,,,
,,,,,26544,33.0,33,,,,,,
,,,,,26662,118.0,118,,,,,,
,,,,,26765,103.0,103,,,,,,
,,,,,26779,14.0,14,,,,,,
,,,,,26830,51.0,51,,,,,,
,,,,,26956,126.0,126,,,,,,
,,,,,26972,16.0,16,,,,,,
,,,,,27000,,,0.16397106647491455,20.867753982543945,20.906747817993164,6.559647083282471,0.18999999999999995,0.0005
,,,,,27087,115.0,115,,,,,,
,,,,,27209,122.0,122,,,,,,
,,,,,27271,62.0,62,,,,,,
,,,,,27387,116.0,116,,,,,,
243.6,69.78711,339.0,138.0,243.6,27500,,,0.10484810173511505,22.496538162231445,22.481046676635742,2.26535701751709,0.17500000000000004,0.0005
,,,,,27513,126.0,126,,,,,,
,,,,,27554,41.0,41,,,,,,
,,,,,27709,155.0,155,,,,,,
,,,,,27778,69.0,69,,,,,,
,,,,,27931,153.0,153,,,,,,
,,,,,28000,,,0.38935229182243347,22.42864418029785,22.59803009033203,13.730428695678711,0.15999999999999992,0.0005
,,,,,28064,133.0,133,,,,,,
,,,,,28222,158.0,158,,,,,,
,,,,,28368,146.0,146,,,,,,
,,,,,28512,144.0,144,,,,,,
,,,,,28791,279.0,279,,,,,,
,,,,,28933,142.0,142,,,,,,
,,,,,29000,,,0.08424527943134308,23.625368118286133,23.639286041259766,3.3539555072784424,0.13,0.0005
,,,,,29073,140.0,140,,,,,,
,,,,,29223,150.0,150,,,,,,
,,,,,29376,153.0,153,,,,,,
,,,,,29536,160.0,160,,,,,,
,,,,,29787,251.0,251,,,,,,
,,,,,29935,148.0,148,,,,,,
273.7,47.89583,372.0,216.0,273.7,30000,,,0.4498150944709778,23.596717834472656,23.596981048583984,13.276241302490234,0.1,0.0005
,,,,,30150,215.0,215,,,,,,
,,,,,30283,133.0,133,,,,,,
,,,,,30413,130.0,130,,,,,,
,,,,,30556,143.0,143,,,,,,
,,,,,30695,139.0,139,,,,,,
,,,,,30835,140.0,140,,,,,,
,,,,,31000,,,0.1906076967716217,25.22349739074707,25.203109741210938,3.9550271034240723,0.09733333333333334,0.0005
,,,,,31054,219.0,219,,,,,,
,,,,,31181,127.0,127,,,,,,
,,,,,31322,141.0,141,,,,,,
,,,,,31459,137.0,137,,,,,,
,,,,,31615,156.0,156,,,,,,
,,,,,31736,121.0,121,,,,,,
,,,,,31905,169.0,169,,,,,,
,,,,,32000,,,0.08189059793949127,25.64905548095703,25.619487762451172,3.6438820362091064,0.09466666666666668,0.0005
,,,,,32038,133.0,133,,,,,,
,,,,,32198,160.0,160,,,,,,
,,,,,32374,176.0,176,,,,,,
174.9,57.25286,287.0,129.0,174.9,32500,,,0.461994469165802,25.864377975463867,25.860422134399414,5.970145225524902,0.09333333333333334,0.0005
,,,,,32512,138.0,138,,,,,,
,,,,,32708,196.0,196,,,,,,
,,,,,32724,16.0,16,,,,,,
,,,,,32912,188.0,188,,,,,,
,,,,,33000,,,0.8014400005340576,26.8953800201416,26.801532745361328,14.651884078979492,0.092,0.0005
,,,,,33149,237.0,237,,,,,,
,,,,,33317,168.0,168,,,,,,
,,,,,33374,57.0,57,,,,,,
,,,,,33397,23.0,23,,,,,,
,,,,,33549,152.0,152,,,,,,
,,,,,33672,123.0,123,,,,,,
,,,,,33778,106.0,106,,,,,,
,,,,,33894,116.0,116,,,,,,
,,,,,34000,,,0.22899073362350464,26.69192886352539,26.73853302001953,5.65293025970459,0.08933333333333333,0.0005
,,,,,34025,131.0,131,,,,,,
,,,,,34133,108.0,108,,,,,,
,,,,,34267,134.0,134,,,,,,
,,,,,34451,184.0,184,,,,,,
,,,,,34594,143.0,143,,,,,,
,,,,,34729,135.0,135,,,,,,
,,,,,34771,42.0,42,,,,,,
,,,,,34906,135.0,135,,,,,,
143.3,3.848376,149.0,137.0,143.3,35000,,,4.280790328979492,27.11504364013672,26.990564346313477,30.662002563476562,0.08666666666666667,0.0005
,,,,,35068,162.0,162,,,,,,
,,,,,35244,176.0,176,,,,,,
,,,,,35355,111.0,111,,,,,,
,,,,,35489,134.0,134,,,,,,
,,,,,35629,140.0,140,,,,,,
,,,,,35776,147.0,147,,,,,,
,,,,,35911,135.0,135,,,,,,
,,,,,35938,27.0,27,,,,,,
,,,,,36000,,,0.32312077283859253,28.14282989501953,28.226730346679688,14.855124473571777,0.084,0.0005
,,,,,36042,104.0,104,,,,,,
,,,,,36197,155.0,155,,,,,,
,,,,,36327,130.0,130,,,,,,
,,,,,36426,99.0,99,,,,,,
,,,,,36530,104.0,104,,,,,,
,,,,,36632,102.0,102,,,,,,
,,,,,36770,138.0,138,,,,,,
,,,,,36901,131.0,131,,,,,,
,,,,,37000,,,1.9661184549331665,27.713869094848633,27.71114730834961,11.987838745117188,0.08133333333333334,0.0005
,,,,,37042,141.0,141,,,,,,
,,,,,37155,113.0,113,,,,,,
,,,,,37265,110.0,110,,,,,,
,,,,,37387,122.0,122,,,,,,
,,,,,37497,110.0,110,,,,,,
104.4,1.2806249,107.0,102.0,104.4,37500,,,0.1744265854358673,29.758193969726562,29.713830947875977,6.170259475708008,0.08,0.0005
,,,,,37607,110.0,110,,,,,,
,,,,,37732,125.0,125,,,,,,
,,,,,37756,24.0,24,,,,,,
,,,,,37889,133.0,133,,,,,,
,,,,,37999,110.0,110,,,,,,
,,,,,38000,,,1.8027218580245972,29.642057418823242,29.448936462402344,22.80545997619629,0.07866666666666668,0.0005
,,,,,38130,131.0,131,,,,,,
,,,,,38239,109.0,109,,,,,,
,,,,,38373,134.0,134,,,,,,
,,,,,38524,151.0,151,,,,,,
,,,,,38624,100.0,100,,,,,,
,,,,,38749,125.0,125,,,,,,
,,,,,38877,128.0,128,,,,,,
,,,,,38980,103.0,103,,,,,,
,,,,,39000,,,0.1435825228691101,31.014522552490234,30.99892234802246,4.452469825744629,0.07600000000000001,0.0005
,,,,,39117,137.0,137,,,,,,
,,,,,39219,102.0,102,,,,,,
,,,,,39349,130.0,130,,,,,,
,,,,,39454,105.0,105,,,,,,
,,,,,39586,132.0,132,,,,,,
,,,,,39711,125.0,125,,,,,,
,,,,,39836,125.0,125,,,,,,
,,,,,39943,107.0,107,,,,,,
119.2,9.4,127.0,100.0,119.2,40000,,,0.4895612597465515,31.2352294921875,31.312328338623047,12.66433334350586,0.07333333333333333,0.0005
,,,,,40068,125.0,125,,,,,,
,,,,,40194,126.0,126,,,,,,
,,,,,40316,122.0,122,,,,,,
,,,,,40413,97.0,97,,,,,,
,,,,,40546,133.0,133,,,,,,
,,,,,40670,124.0,124,,,,,,
,,,,,40767,97.0,97,,,,,,
,,,,,40796,29.0,29,,,,,,
,,,,,40920,124.0,124,,,,,,
,,,,,41000,,,2.1811013221740723,31.57805633544922,31.461824417114258,12.277961730957031,0.07066666666666667,0.0005
,,,,,41020,100.0,100,,,,,,
,,,,,41157,137.0,137,,,,,,
,,,,,41252,95.0,95,,,,,,
,,,,,41371,119.0,119,,,,,,
,,,,,41469,98.0,98,,,,,,
,,,,,41595,126.0,126,,,,,,
,,,,,41718,123.0,123,,,,,,
,,,,,41730,12.0,12,,,,,,
,,,,,41796,66.0,66,,,,,,
,,,,,41894,98.0,98,,,,,,
,,,,,42000,,,1.1260370016098022,31.63706398010254,31.64420509338379,21.139238357543945,0.068,0.0005
,,,,,42020,126.0,126,,,,,,
,,,,,42124,104.0,104,,,,,,
,,,,,42226,102.0,102,,,,,,
,,,,,42352,126.0,126,,,,,,
,,,,,42474,122.0,122,,,,,,
122.5,2.6925824,125.0,117.0,122.5,42500,,,3.2734389305114746,32.696136474609375,32.5189208984375,23.687410354614258,0.06666666666666668,0.0005
,,,,,42570,96.0,96,,,,,,
,,,,,42670,100.0,100,,,,,,
,,,,,42771,101.0,101,,,,,,
,,,,,42869,98.0,98,,,,,,
,,,,,42902,33.0,33,,,,,,
,,,,,43000,,,3.4205126762390137,33.14356231689453,33.058021545410156,47.25144958496094,0.06533333333333333,0.0005
,,,,,43018,116.0,116,,,,,,
,,,,,43117,99.0,99,,,,,,
,,,,,43243,126.0,126,,,,,,
,,,,,43362,119.0,119,,,,,,
,,,,,43461,99.0,99,,,,,,
,,,,,43486,25.0,25,,,,,,
,,,,,43586,100.0,100,,,,,,
,,,,,43608,22.0,22,,,,,,
,,,,,43706,98.0,98,,,,,,
,,,,,43855,149.0,149,,,,,,
,,,,,43977,122.0,122,,,,,,
,,,,,44000,,,0.2241452932357788,34.578399658203125,34.47513198852539,8.160320281982422,0.06266666666666668,0.0005
,,,,,44009,32.0,32,,,,,,
,,,,,44136,127.0,127,,,,,,
,,,,,44235,99.0,99,,,,,,
,,,,,44331,96.0,96,,,,,,
,,,,,44449,118.0,118,,,,,,
,,,,,44472,23.0,23,,,,,,
,,,,,44593,121.0,121,,,,,,
,,,,,44725,132.0,132,,,,,,
,,,,,44822,97.0,97,,,,,,
,,,,,44857,35.0,35,,,,,,
,,,,,44954,97.0,97,,,,,,
113.7,3.0347984,119.0,109.0,113.7,45000,,,0.6024625897407532,35.194610595703125,34.99847412109375,9.920602798461914,0.060000000000000005,0.0005
,,,,,45068,114.0,114,,,,,,
,,,,,45165,97.0,97,,,,,,
,,,,,45180,15.0,15,,,,,,
,,,,,45277,97.0,97,,,,,,
,,,,,45376,99.0,99,,,,,,
,,,,,45404,28.0,28,,,,,,
,,,,,45503,99.0,99,,,,,,
,,,,,45603,100.0,100,,,,,,
,,,,,45704,101.0,101,,,,,,
,,,,,45800,96.0,96,,,,,,
,,,,,45898,98.0,98,,,,,,
,,,,,46000,,,0.8487992286682129,34.52879333496094,34.45990753173828,7.395120143890381,0.05733333333333334,0.0005
,,,,,46013,115.0,115,,,,,,
,,,,,46026,13.0,13,,,,,,
,,,,,46120,94.0,94,,,,,,
,,,,,46221,101.0,101,,,,,,
,,,,,46321,100.0,100,,,,,,
,,,,,46414,93.0,93,,,,,,
,,,,,46508,94.0,94,,,,,,
,,,,,46600,92.0,92,,,,,,
,,,,,46694,94.0,94,,,,,,
,,,,,46792,98.0,98,,,,,,
,,,,,46889,97.0,97,,,,,,
,,,,,47000,,,1.5646491050720215,36.30031967163086,36.32660675048828,19.76152801513672,0.054666666666666676,0.0005
,,,,,47012,123.0,123,,,,,,
,,,,,47109,97.0,97,,,,,,
,,,,,47202,93.0,93,,,,,,
,,,,,47300,98.0,98,,,,,,
,,,,,47400,100.0,100,,,,,,
,,,,,47411,11.0,11,,,,,,
97.9,1.868154,102.0,95.0,97.9,47500,,,0.37882715463638306,36.95610427856445,36.906944274902344,10.386380195617676,0.05333333333333334,0.0005
,,,,,47510,99.0,99,,,,,,
,,,,,47610,100.0,100,,,,,,
,,,,,47656,46.0,46,,,,,,
,,,,,47755,99.0,99,,,,,,
,,,,,47854,99.0,99,,,,,,
,,,,,47952,98.0,98,,,,,,
,,,,,47967,15.0,15,,,,,,
,,,,,48000,,,0.22643159329891205,36.301025390625,36.2685661315918,12.353103637695312,0.052000000000000005,0.0005
,,,,,48066,99.0,99,,,,,,
,,,,,48161,95.0,95,,,,,,
,,,,,48262,101.0,101,,,,,,
,,,,,48361,99.0,99,,,,,,
,,,,,48457,96.0,96,,,,,,
,,,,,48554,97.0,97,,,,,,
,,,,,48654,100.0,100,,,,,,
,,,,,48753,99.0,99,,,,,,
,,,,,48765,12.0,12,,,,,,
,,,,,48864,99.0,99,,,,,,
,,,,,48961,97.0,97,,,,,,
,,,,,49000,,,0.314007967710495,36.55663299560547,36.6367073059082,6.415675163269043,0.04933333333333334,0.0005
,,,,,49061,100.0,100,,,,,,
,,,,,49159,98.0,98,,,,,,
,,,,,49176,17.0,17,,,,,,
,,,,,49276,100.0,100,,,,,,
,,,,,49378,102.0,102,,,,,,
,,,,,49476,98.0,98,,,,,,
,,,,,49577,101.0,101,,,,,,
,,,,,49677,100.0,100,,,,,,
,,,,,49779,102.0,102,,,,,,
,,,,,49878,99.0,99,,,,,,
,,,,,49973,95.0,95,,,,,,
,,,,,49983,10.0,10,,,,,,
96.8,2.4413111,100.0,93.0,96.8,50000,,,0.6948206424713135,37.74938201904297,37.72652053833008,6.752194404602051,0.046666666666666676,0.0005
,,,,,50079,96.0,96,,,,,,
,,,,,50181,102.0,102,,,,,,
,,,,,50278,97.0,97,,,,,,
,,,,,50376,98.0,98,,,,,,
,,,,,50488,112.0,112,,,,,,
,,,,,50589,101.0,101,,,,,,
,,,,,50688,99.0,99,,,,,,
,,,,,50787,99.0,99,,,,,,
,,,,,50883,96.0,96,,,,,,
,,,,,50981,98.0,98,,,,,,
,,,,,51000,,,1.0504953861236572,38.89646530151367,39.03131103515625,41.89815902709961,0.04400000000000001,0.0005
,,,,,51076,95.0,95,,,,,,
,,,,,51170,94.0,94,,,,,,
,,,,,51180,10.0,10,,,,,,
,,,,,51280,100.0,100,,,,,,
,,,,,51377,97.0,97,,,,,,
,,,,,51477,100.0,100,,,,,,
,,,,,51574,97.0,97,,,,,,
,,,,,51671,97.0,97,,,,,,
,,,,,51769,98.0,98,,,,,,
,,,,,51862,93.0,93,,,,,,
,,,,,51955,93.0,93,,,,,,
,,,,,52000,,,0.3758389353752136,38.06083679199219,38.221885681152344,17.414602279663086,0.04133333333333334,0.0005
,,,,,52050,95.0,95,,,,,,
,,,,,52147,97.0,97,,,,,,
,,,,,52197,50.0,50,,,,,,
,,,,,52293,96.0,96,,,,,,
,,,,,52392,99.0,99,,,,,,
,,,,,52486,94.0,94,,,,,,
97.3,2.0518284,101.0,94.0,97.3,52500,,,8.505705833435059,38.64539337158203,38.44369888305664,86.16494750976562,0.04000000000000001,0.0005
,,,,,52580,94.0,94,,,,,,
,,,,,52677,97.0,97,,,,,,
,,,,,52771,94.0,94,,,,,,
,,,,,52866,95.0,95,,,,,,
,,,,,52961,95.0,95,,,,,,
,,,,,53000,,,0.4788983166217804,37.45444107055664,37.45651626586914,18.775066375732422,0.03866666666666667,0.0005
,,,,,53062,101.0,101,,,,,,
,,,,,53165,103.0,103,,,,,,
,,,,,53263,98.0,98,,,,,,
,,,,,53359,96.0,96,,,,,,
,,,,,53458,99.0,99,,,,,,
,,,,,53555,97.0,97,,,,,,
,,,,,53648,93.0,93,,,,,,
,,,,,53746,98.0,98,,,,,,
,,,,,53842,96.0,96,,,,,,
,,,,,53936,94.0,94,,,,,,
,,,,,54000,,,0.573707103729248,38.31728744506836,38.32636642456055,16.956241607666016,0.036000000000000004,0.0005
,,,,,54030,94.0,94,,,,,,
,,,,,54129,99.0,99,,,,,,
,,,,,54225,96.0,96,,,,,,
,,,,,54320,95.0,95,,,,,,
,,,,,54332,12.0,12,,,,,,
,,,,,54428,96.0,96,,,,,,
,,,,,54525,97.0,97,,,,,,
,,,,,54619,94.0,94,,,,,,
,,,,,54719,100.0,100,,,,,,
,,,,,54736,17.0,17,,,,,,
,,,,,54830,94.0,94,,,,,,
,,,,,54843,13.0,13,,,,,,
,,,,,54941,98.0,98,,,,,,
,,,,,54951,10.0,10,,,,,,
97.7,2.3685439,101.0,94.0,97.7,55000,,,0.31116074323654175,39.86766052246094,39.8757209777832,9.19848346710205,0.03333333333333334,0.0005
,,,,,55046,95.0,95,,,,,,
,,,,,55146,100.0,100,,,,,,
,,,,,55195,49.0,49,,,,,,
,,,,,55296,101.0,101,,,,,,
,,,,,55393,97.0,97,,,,,,
,,,,,55493,100.0,100,,,,,,
,,,,,55590,97.0,97,,,,,,
,,,,,55609,19.0,19,,,,,,
,,,,,55703,94.0,94,,,,,,
,,,,,55796,93.0,93,,,,,,
,,,,,55889,93.0,93,,,,,,
,,,,,55986,97.0,97,,,,,,
,,,,,56000,,,1.027501106262207,38.59588623046875,38.5572509765625,13.029780387878418,0.03066666666666666,0.0005
,,,,,56083,97.0,97,,,,,,
,,,,,56179,96.0,96,,,,,,
,,,,,56278,99.0,99,,,,,,
,,,,,56313,35.0,35,,,,,,
,,,,,56412,99.0,99,,,,,,
,,,,,56511,99.0,99,,,,,,
,,,,,56605,94.0,94,,,,,,
,,,,,56703,98.0,98,,,,,,
,,,,,56802,99.0,99,,,,,,
,,,,,56900,98.0,98,,,,,,
,,,,,56998,98.0,98,,,,,,
,,,,,57000,,,0.6494413018226624,39.613563537597656,39.766998291015625,33.867191314697266,0.027999999999999997,0.0005
,,,,,57096,98.0,98,,,,,,
,,,,,57194,98.0,98,,,,,,
,,,,,57289,95.0,95,,,,,,
,,,,,57386,97.0,97,,,,,,
,,,,,57489,103.0,103,,,,,,
99.1,1.868154,101.0,96.0,99.1,57500,,,0.09565860778093338,41.36223220825195,41.34825897216797,3.4104156494140625,0.026666666666666672,0.0005
,,,,,57588,99.0,99,,,,,,
,,,,,57611,23.0,23,,,,,,
,,,,,57708,97.0,97,,,,,,
,,,,,57804,96.0,96,,,,,,
,,,,,57836,32.0,32,,,,,,
,,,,,57935,99.0,99,,,,,,
,,,,,57953,18.0,18,,,,,,
,,,,,58000,,,0.19564303755760193,41.7999267578125,41.861976623535156,10.23740005493164,0.025333333333333333,0.0005
,,,,,58047,94.0,94,,,,,,
,,,,,58144,97.0,97,,,,,,
,,,,,58245,101.0,101,,,,,,
,,,,,58344,99.0,99,,,,,,
,,,,,58441,97.0,97,,,,,,
,,,,,58539,98.0,98,,,,,,
,,,,,58638,99.0,99,,,,,,
,,,,,58732,94.0,94,,,,,,
,,,,,58823,91.0,91,,,,,,
,,,,,58916,93.0,93,,,,,,
,,,,,59000,,,0.3210994303226471,42.574180603027344,42.621009826660156,13.035636901855469,0.02266666666666667,0.0005
,,,,,59015,99.0,99,,,,,,
,,,,,59109,94.0,94,,,,,,
,,,,,59202,93.0,93,,,,,,
,,,,,59300,98.0,98,,,,,,
,,,,,59398,98.0,98,,,,,,
,,,,,59496,98.0,98,,,,,,
,,,,,59591,95.0,95,,,,,,
,,,,,59689,98.0,98,,,,,,
,,,,,59786,97.0,97,,,,,,
,,,,,59879,93.0,93,,,,,,
,,,,,59975,96.0,96,,,,,,
97.8,2.2715633,101.0,94.0,97.8,60000,,,0.27063101530075073,41.13502502441406,41.073387145996094,3.407697916030884,0.02,0.0005
,,,,,60072,97.0,97,,,,,,
,,,,,60171,99.0,99,,,,,,
,,,,,60268,97.0,97,,,,,,
,,,,,60367,99.0,99,,,,,,
,,,,,60463,96.0,96,,,,,,
,,,,,60557,94.0,94,,,,,,
,,,,,60653,96.0,96,,,,,,
,,,,,60747,94.0,94,,,,,,
,,,,,60843,96.0,96,,,,,,
,,,,,60935,92.0,92,,,,,,
,,,,,61000,,,0.15525338053703308,42.34361267089844,42.38016128540039,3.666494131088257,0.02,0.0005
,,,,,61029,94.0,94,,,,,,
,,,,,61123,94.0,94,,,,,,
,,,,,61218,95.0,95,,,,,,
,,,,,61313,95.0,95,,,,,,
,,,,,61414,101.0,101,,,,,,
,,,,,61512,98.0,98,,,,,,
,,,,,61604,92.0,92,,,,,,
,,,,,61702,98.0,98,,,,,,
,,,,,61801,99.0,99,,,,,,
,,,,,61896,95.0,95,,,,,,
,,,,,61995,99.0,99,,,,,,
,,,,,62000,,,0.1551426351070404,42.38860321044922,42.363059997558594,6.085395812988281,0.02,0.0005
,,,,,62006,11.0,11,,,,,,
,,,,,62102,96.0,96,,,,,,
,,,,,62201,99.0,99,,,,,,
,,,,,62298,97.0,97,,,,,,
,,,,,62390,92.0,92,,,,,,
,,,,,62489,99.0,99,,,,,,
97.9,1.5132747,100.0,95.0,97.9,62500,,,0.16938650608062744,42.201988220214844,42.25855255126953,8.673114776611328,0.02,0.0005
,,,,,62585,96.0,96,,,,,,
,,,,,62685,100.0,100,,,,,,
,,,,,62782,97.0,97,,,,,,
,,,,,62878,96.0,96,,,,,,
,,,,,62971,93.0,93,,,,,,
,,,,,63000,,,0.0899207592010498,44.61913299560547,44.62482833862305,6.157973289489746,0.02,0.0005
,,,,,63064,93.0,93,,,,,,
,,,,,63164,100.0,100,,,,,,
,,,,,63263,99.0,99,,,,,,
,,,,,63358,95.0,95,,,,,,
,,,,,63457,99.0,99,,,,,,
,,,,,63553,96.0,96,,,,,,
,,,,,63650,97.0,97,,,,,,
,,,,,63745,95.0,95,,,,,,
,,,,,63838,93.0,93,,,,,,
,,,,,63933,95.0,95,,,,,,
,,,,,64000,,,0.1544642150402069,43.17262649536133,43.175086975097656,9.7046480178833,0.02,0.0005
,,,,,64032,99.0,99,,,,,,
,,,,,64129,97.0,97,,,,,,
,,,,,64226,97.0,97,,,,,,
,,,,,64327,101.0,101,,,,,,
,,,,,64428,101.0,101,,,,,,
,,,,,64523,95.0,95,,,,,,
,,,,,64637,114.0,114,,,,,,
,,,,,64731,94.0,94,,,,,,
,,,,,64829,98.0,98,,,,,,
,,,,,64929,100.0,100,,,,,,
97.7,2.3259408,101.0,94.0,97.7,65000,,,0.6215509176254272,41.98218536376953,42.072662353515625,23.43286895751953,0.02,0.0005
,,,,,65026,97.0,97,,,,,,
,,,,,65123,97.0,97,,,,,,
,,,,,65221,98.0,98,,,,,,
,,,,,65316,95.0,95,,,,,,
,,,,,65410,94.0,94,,,,,,
,,,,,65508,98.0,98,,,,,,
,,,,,65601,93.0,93,,,,,,
,,,,,65698,97.0,97,,,,,,
,,,,,65795,97.0,97,,,,,,
,,,,,65894,99.0,99,,,,,,
,,,,,65907,13.0,13,,,,,,
,,,,,66000,,,0.2013425976037979,44.532379150390625,44.507171630859375,19.159202575683594,0.02,0.0005
,,,,,66004,97.0,97,,,,,,
,,,,,66098,94.0,94,,,,,,
,,,,,66196,98.0,98,,,,,,
,,,,,66289,93.0,93,,,,,,
,,,,,66315,26.0,26,,,,,,
,,,,,66415,100.0,100,,,,,,
,,,,,66514,99.0,99,,,,,,
,,,,,66611,97.0,97,,,,,,
,,,,,66714,103.0,103,,,,,,
,,,,,66812,98.0,98,,,,,,
,,,,,66908,96.0,96,,,,,,
,,,,,67000,,,0.33609384298324585,44.65745162963867,44.68880081176758,9.184295654296875,0.02,0.0005
,,,,,67008,100.0,100,,,,,,
,,,,,67109,101.0,101,,,,,,
,,,,,67209,100.0,100,,,,,,
,,,,,67221,12.0,12,,,,,,
,,,,,67314,93.0,93,,,,,,
,,,,,67410,96.0,96,,,,,,
97.6,2.3748684,102.0,94.0,97.6,67500,,,0.5624390840530396,45.09815979003906,45.00481414794922,10.974221229553223,0.02,0.0005
,,,,,67508,98.0,98,,,,,,
,,,,,67609,101.0,101,,,,,,
,,,,,67707,98.0,98,,,,,,
,,,,,67808,101.0,101,,,,,,
,,,,,67903,95.0,95,,,,,,
,,,,,68000,,,0.2309827208518982,45.4222526550293,45.32353973388672,13.63589859008789,0.02,0.0005
,,,,,68005,102.0,102,,,,,,
,,,,,68103,98.0,98,,,,,,
,,,,,68199,96.0,96,,,,,,
