Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,2913,8.897828,11,,,,,,,,
,,,,,2930,7.0872765,17,,,,,,,,
,,,,,2948,13.758348,18,,,,,,,,
,,,,,2964,14.421753,16,,,,,,,,
,,,,,2982,16.308252,18,,,,,,,,
,,,,,3019,22.730745,37,,,,,,,,
,,,,,3033,11.275695,14,,,,,,,,
,,,,,3044,9.334052,11,,,,,,,,
,,,,,3123,70.74472,79,,,,,,,,
,,,,,3172,42.903957,49,,,,,,,,
,,,,,3193,13.094347,21,,,,,,,,
,,,,,3218,21.730392,25,,,,,,,,
,,,,,3232,11.363539,14,,,,,,,,
,,,,,3241,5.691821,9,,,,,,,,
,,,,,3260,23.109661,19,,,,,,,,
,,,,,3279,17.018555,19,,,,,,,,
,,,,,3297,8.532694,18,,,,,,,,
,,,,,3323,26.96676,26,,,,,,,,
,,,,,3398,117.98008,75,,,,,,,,
,,,,,3415,18.131023,17,,,,,,,,
,,,,,3440,9.585294,25,,,,,,,,
,,,,,3532,72.45417,92,,,,,,,,
,,,,,3559,24.314442,27,,,,,,,,
,,,,,3575,7.876772,16,,,,,,,,
,,,,,3593,16.870241,18,,,,,,,,
,,,,,3606,8.339306,13,,,,,,,,
,,,,,3616,8.326122,10,,,,,,,,
,,,,,3625,6.5721235,9,,,,,,,,
,,,,,3650,20.237822,25,,,,,,,,
,,,,,3661,8.323614,11,,,,,,,,
,,,,,3694,12.195417,33,,,,,,,,
,,,,,3715,13.545876,21,,,,,,,,
,,,,,3726,9.498225,11,,,,,,,,
,,,,,3738,9.286048,12,,,,,,,,
,,,,,3750,10.760808,12,,,,,,,,
,,,,,3760,8.131043,10,,,,,,,,
,,,,,3778,14.214927,18,,,,,,,,
,,,,,3795,8.16436,17,,,,,,,,
,,,,,3854,69.27679,59,,,,,,,,
,,,,,3877,23.069773,23,,,,,,,,
,,,,,3895,12.57569,18,,,,,,,,
,,,,,3909,11.335316,14,,,,,,,,
,,,,,3926,16.678715,17,,,,,,,,
,,,,,3978,42.15401,52,,,,,,,,
,,,,,3987,6.7964735,9,,,,,,,,
,,,,,4033,45.327343,46,,,,,,,,
,,,,,4060,24.192049,27,,,,,,,,
,,,,,4078,10.774442,18,,,,,,,,
,,,,,4096,16.030617,18,,,,,,,,
,,,,,4177,88.29459,81,,,,,,,,
,,,,,4189,8.2710705,12,,,,,,,,
,,,,,4201,9.206767,12,,,,,,,,
,,,,,4235,25.66119,34,,,,,,,,
,,,,,4247,6.2364063,12,,,,,,,,
,,,,,4272,25.809364,25,,,,,,,,
,,,,,4289,13.696033,17,,,,,,,,
,,,,,4306,10.096925,17,,,,,,,,
,,,,,4328,10.203849,22,,,,,,,,
,,,,,4348,19.170433,20,,,,,,,,
,,,,,4364,12.083722,16,,,,,,,,
,,,,,4378,11.3986,14,,,,,,,,
,,,,,4399,13.597875,21,,,,,,,,
,,,,,4407,5.8286,8,,,,,,,,
,,,,,4417,7.022791,10,,,,,,,,
,,,,,4440,15.601929,23,,,,,,,,
,,,,,4462,19.304596,22,,,,,,,,
,,,,,4494,29.463835,32,,,,,,,,
,,,,,4515,18.418844,21,,,,,,,,
,,,,,4530,9.35937,15,,,,,,,,
,,,,,4545,14.458854,15,,,,,,,,
,,,,,4571,16.471876,26,,,,,,,,
,,,,,4589,11.718977,18,,,,,,,,
,,,,,4614,8.682958,25,,,,,,,,
,,,,,4627,8.477545,13,,,,,,,,
,,,,,4650,5.7184997,23,,,,,,,,
,,,,,4674,13.905242,24,,,,,,,,
,,,,,4695,18.473501,21,,,,,,,,
,,,,,4717,9.101335,22,,,,,,,,
,,,,,4743,22.73131,26,,,,,,,,
,,,,,4760,11.677523,17,,,,,,,,
,,,,,4775,6.7424636,15,,,,,,,,
,,,,,4800,16.99755,25,,,,,,,,
,,,,,4816,11.78578,16,,,,,,,,
,,,,,4827,9.137326,11,,,,,,,,
,,,,,4860,21.24263,33,,,,,,,,
,,,,,4879,12.013407,19,,,,,,,,
,,,,,4901,10.691656,22,,,,,,,,
,,,,,4915,9.152906,14,,,,,,,,
,,,,,4948,29.791256,33,,,,,,,,
,,,,,4960,10.006652,12,,,,,,,,
,,,,,4974,9.846361,14,,,,,,,,
,,,,,4987,9.755292,13,,,,,,,,
19.192978,10.342966,36.999184,8.033143,24.6,5000,,,,,,,,,,
,,,,,5001,5.6571884,14,,,,,,,,
,,,,,5026,14.488834,25,,,,,,,,
,,,,,5069,15.122231,43,,,,,,,,
,,,,,5077,5.570034,8,,,,,,,,
,,,,,5107,39.16252,30,,,,,,,,
,,,,,5121,11.794626,14,,,,,,,,
,,,,,5141,10.115302,20,,,,,,,,
,,,,,5168,34.319965,27,,,,,,,,
,,,,,5194,13.798023,26,,,,,,,,
,,,,,5208,12.902304,14,,,,,,,,
,,,,,5226,13.236022,18,,,,,,,,
,,,,,5258,24.596851,32,,,,,,,,
,,,,,5280,13.350191,22,,,,,,,,
,,,,,5294,11.629903,14,,,,,,,,
,,,,,5316,16.358358,22,,,,,,,,
,,,,,5335,14.869908,19,,,,,,,,
,,,,,5352,18.925974,17,,,,,,,,
,,,,,5372,13.257433,20,,,,,,,,
,,,,,5389,15.37243,17,,,,,,,,
,,,,,5409,24.330786,20,,,,,,,,
,,,,,5443,34.71701,34,,,,,,,,
,,,,,5472,35.01292,29,,,,,,,,
,,,,,5488,10.157188,16,,,,,,,,
,,,,,5509,14.664869,21,,,,,,,,
,,,,,5549,43.431885,40,,,,,,,,
,,,,,5569,15.932052,20,,,,,,,,
,,,,,5586,11.653661,17,,,,,,,,
,,,,,5599,13.276953,13,,,,,,,,
,,,,,5625,29.744171,26,,,,,,,,
,,,,,5648,16.294079,23,,,,,,,,
,,,,,5700,44.24361,52,,,,,,,,
,,,,,5713,11.4075365,13,,,,,,,,
,,,,,5740,31.51385,27,,,,,,,,
,,,,,5753,6.6545496,13,,,,,,,,
,,,,,5796,52.105247,43,,,,,,,,
,,,,,5812,16.401121,16,,,,,,,,
,,,,,5827,13.605107,15,,,,,,,,
,,,,,5847,18.405596,20,,,,,,,,
,,,,,5874,22.832628,27,,,,,,,,
,,,,,5891,17.52089,17,,,,,,,,
,,,,,5915,29.953989,24,,,,,,,,
,,,,,5962,31.202276,47,,,,,,,,
,,,,,5985,16.978022,23,,,,,,,,
,,,,,5999,13.115729,14,,,,,,,,
,,,,,6052,50.15076,53,,,,,,,,
,,,,,6068,9.970247,16,,,,,,,,
,,,,,6121,47.16296,53,,,,,,,,
,,,,,6139,12.548502,18,,,,,,,,
,,,,,6158,17.633066,19,,,,,,,,
,,,,,6288,242.43173,130,,,,,,,,
,,,,,6300,6.1541963,12,,,,,,,,
,,,,,6314,8.700589,14,,,,,,,,
,,,,,6357,36.401573,43,,,,,,,,
,,,,,6370,10.034248,13,,,,,,,,
,,,,,6385,13.120225,15,,,,,,,,
,,,,,6408,28.228338,23,,,,,,,,
,,,,,6443,36.652508,35,,,,,,,,
,,,,,6466,25.573051,23,,,,,,,,
,,,,,6482,12.868608,16,,,,,,,,
,,,,,6494,11.198424,12,,,,,,,,
,,,,,6507,12.711689,13,,,,,,,,
,,,,,6521,8.62367,14,,,,,,,,
,,,,,6549,18.136703,28,,,,,,,,
,,,,,6581,33.8079,32,,,,,,,,
,,,,,6593,10.093177,12,,,,,,,,
,,,,,6605,10.441576,12,,,,,,,,
,,,,,6633,35.70824,28,,,,,,,,
,,,,,6688,99.283035,55,,,,,,,,
,,,,,6706,12.090221,18,,,,,,,,
,,,,,6719,12.36548,13,,,,,,,,
,,,,,6730,8.799895,11,,,,,,,,
,,,,,6775,56.7072,45,,,,,,,,
,,,,,6798,22.925747,23,,,,,,,,
,,,,,6823,19.219713,25,,,,,,,,
,,,,,6842,20.69055,19,,,,,,,,
,,,,,6856,15.278472,14,,,,,,,,
,,,,,6866,8.402538,10,,,,,,,,
,,,,,6887,16.29597,21,,,,,,,,
,,,,,6937,44.196777,50,,,,,,,,
,,,,,6983,55.80681,46,,,,,,,,
,,,,,6996,11.389503,13,,,,,,,,
,,,,,7010,15.183724,14,,,,,,,,
,,,,,7028,17.148315,18,,,,,,,,
,,,,,7045,11.384674,17,,,,,,,,
,,,,,7103,76.633194,58,,,,,,,,
,,,,,7116,10.585164,13,,,,,,,,
