Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,5645,14.516362,16,,,,,,,,
,,,,,5657,10.534817,12,,,,,,,,
,,,,,5725,128.45764,68,,,,,,,,
,,,,,5742,14.382438,17,,,,,,,,
,,,,,5754,10.078422,12,,,,,,,,
,,,,,5776,20.344496,22,,,,,,,,
,,,,,5793,16.714607,17,,,,,,,,
,,,,,5810,17.138084,17,,,,,,,,
,,,,,5820,8.141301,10,,,,,,,,
,,,,,5841,11.290842,21,,,,,,,,
,,,,,5876,41.601154,35,,,,,,,,
,,,,,5897,20.676289,21,,,,,,,,
,,,,,5922,22.647806,25,,,,,,,,
,,,,,5938,13.891617,16,,,,,,,,
,,,,,5961,22.684292,23,,,,,,,,
,,,,,5976,13.419569,15,,,,,,,,
,,,,,5984,5.732214,8,,,,,,,,
,,,,,5994,6.9880095,10,,,,,,,,
,,,,,6010,13.544444,16,,,,,,,,
,,,,,6031,22.965672,21,,,,,,,,
,,,,,6059,35.32626,28,,,,,,,,
,,,,,6070,9.285889,11,,,,,,,,
,,,,,6090,14.954359,20,,,,,,,,
,,,,,6103,11.099707,13,,,,,,,,
,,,,,6116,10.857313,13,,,,,,,,
,,,,,6130,7.927945,14,,,,,,,,
,,,,,6144,11.038518,14,,,,,,,,
,,,,,6158,8.761612,14,,,,,,,,
,,,,,6177,18.517694,19,,,,,,,,
,,,,,6194,12.454721,17,,,,,,,,
,,,,,6209,11.139707,15,,,,,,,,
,,,,,6255,37.238136,46,,,,,,,,
,,,,,6278,23.262318,23,,,,,,,,
,,,,,6293,11.836692,15,,,,,,,,
,,,,,6311,19.066343,18,,,,,,,,
,,,,,6325,12.760179,14,,,,,,,,
,,,,,6351,17.75164,26,,,,,,,,
,,,,,6360,7.4818397,9,,,,,,,,
,,,,,6375,9.271133,15,,,,,,,,
,,,,,6400,19.928898,25,,,,,,,,
,,,,,6420,22.969753,20,,,,,,,,
,,,,,6433,11.63813,13,,,,,,,,
,,,,,6454,21.360931,21,,,,,,,,
,,,,,6490,30.96008,36,,,,,,,,
,,,,,6505,11.240339,15,,,,,,,,
,,,,,6520,13.517542,15,,,,,,,,
,,,,,6544,11.824621,24,,,,,,,,
,,,,,6563,18.350182,19,,,,,,,,
,,,,,6593,38.418587,30,,,,,,,,
,,,,,6625,42.785744,32,,,,,,,,
,,,,,6639,15.26336,14,,,,,,,,
,,,,,6708,64.47253,69,,,,,,,,
,,,,,6724,12.472944,16,,,,,,,,
,,,,,6750,15.814743,26,,,,,,,,
,,,,,6797,54.595898,47,,,,,,,,
,,,,,6814,9.381806,17,,,,,,,,
,,,,,6841,31.606646,27,,,,,,,,
,,,,,6859,19.130411,18,,,,,,,,
,,,,,6879,20.79271,20,,,,,,,,
,,,,,6900,11.827243,21,,,,,,,,
,,,,,6916,8.811706,16,,,,,,,,
,,,,,6936,21.628872,20,,,,,,,,
,,,,,6948,10.194682,12,,,,,,,,
,,,,,6986,32.749413,38,,,,,,,,
,,,,,6998,10.996473,12,,,,,,,,
,,,,,7021,27.241343,23,,,,,,,,
,,,,,7039,16.195984,18,,,,,,,,
,,,,,7058,21.994013,19,,,,,,,,
,,,,,7077,18.68655,19,,,,,,,,
,,,,,7099,25.544838,22,,,,,,,,
,,,,,7115,11.446608,16,,,,,,,,
,,,,,7143,11.105616,28,,,,,,,,
,,,,,7168,11.622354,25,,,,,,,,
,,,,,7214,46.862602,46,,,,,,,,
,,,,,7235,19.335413,21,,,,,,,,
,,,,,7247,10.823247,12,,,,,,,,
,,,,,7260,12.633636,13,,,,,,,,
,,,,,7278,17.792618,18,,,,,,,,
,,,,,7289,9.660591,11,,,,,,,,
,,,,,7310,23.878254,21,,,,,,,,
,,,,,7334,22.165062,24,,,,,,,,
,,,,,7350,16.117674,16,,,,,,,,
,,,,,7366,10.737895,16,,,,,,,,
,,,,,7385,12.868744,19,,,,,,,,
,,,,,7413,23.86434,28,,,,,,,,
,,,,,7431,11.930386,18,,,,,,,,
,,,,,7455,21.236502,24,,,,,,,,
,,,,,7473,18.946453,18,,,,,,,,
,,,,,7487,12.36091,14,,,,,,,,
,,,,,7531,37.343353,44,,,,,,,,
,,,,,7559,22.263943,28,,,,,,,,
,,,,,7597,50.587646,38,,,,,,,,
,,,,,7611,11.41137,14,,,,,,,,
,,,,,7654,59.451683,43,,,,,,,,
,,,,,7670,12.544592,16,,,,,,,,
,,,,,7682,8.498422,12,,,,,,,,
,,,,,7701,13.431912,19,,,,,,,,
,,,,,7717,13.163435,16,,,,,,,,
,,,,,7751,14.531929,34,,,,,,,,
,,,,,7777,16.66498,26,,,,,,,,
,,,,,7789,10.481321,12,,,,,,,,
,,,,,7813,21.927752,24,,,,,,,,
,,,,,7833,20.53927,20,,,,,,,,
,,,,,7856,12.910024,23,,,,,,,,
,,,,,7879,25.3303,23,,,,,,,,
,,,,,7896,13.134063,17,,,,,,,,
,,,,,7912,12.344669,16,,,,,,,,
,,,,,7929,15.63214,17,,,,,,,,
,,,,,7951,14.070191,22,,,,,,,,
,,,,,7966,11.452604,15,,,,,,,,
,,,,,7979,10.674455,13,,,,,,,,
,,,,,7994,13.612666,15,,,,,,,,
,,,,,8024,29.178923,30,,,,,,,,
,,,,,8034,7.8460064,10,,,,,,,,
,,,,,8072,56.167183,38,,,,,,,,
,,,,,8088,13.468456,16,,,,,,,,
,,,,,8117,36.61753,29,,,,,,,,
,,,,,8133,15.526236,16,,,,,,,,
,,,,,8148,11.159564,15,,,,,,,,
,,,,,8161,11.589421,13,,,,,,,,
,,,,,8191,38.691612,30,,,,,,,,
,,,,,8210,13.462656,19,,,,,,,,
,,,,,8224,9.696305,14,,,,,,,,
,,,,,8236,7.3476877,12,,,,,,,,
,,,,,8259,19.783134,23,,,,,,,,
,,,,,8272,10.919395,13,,,,,,,,
,,,,,8283,9.1052,11,,,,,,,,
,,,,,8299,12.745846,16,,,,,,,,
,,,,,8328,38.636623,29,,,,,,,,
,,,,,8351,18.513145,23,,,,,,,,
,,,,,8359,5.7651734,8,,,,,,,,
,,,,,8383,15.842775,24,,,,,,,,
,,,,,8420,37.42488,37,,,,,,,,
,,,,,8440,18.596535,20,,,,,,,,
,,,,,8456,17.211473,16,,,,,,,,
,,,,,8496,42.67842,40,,,,,,,,
,,,,,8512,9.840836,16,,,,,,,,
,,,,,8533,11.611558,21,,,,,,,,
,,,,,8552,16.000313,19,,,,,,,,
,,,,,8577,30.558212,25,,,,,,,,
,,,,,8611,26.421284,34,,,,,,,,
,,,,,8638,25.899532,27,,,,,,,,
,,,,,8647,4.4132543,9,,,,,,,,
,,,,,8658,9.377279,11,,,,,,,,
,,,,,8668,7.4670563,10,,,,,,,,
,,,,,8685,14.794048,17,,,,,,,,
,,,,,8703,11.350293,18,,,,,,,,
,,,,,8727,23.301447,24,,,,,,,,
,,,,,8780,78.68756,53,,,,,,,,
,,,,,8792,9.205871,12,,,,,,,,
,,,,,8810,16.813063,18,,,,,,,,
,,,,,8825,14.007968,15,,,,,,,,
,,,,,8837,9.470893,12,,,,,,,,
,,,,,8856,13.740552,19,,,,,,,,
,,,,,8870,7.5960617,14,,,,,,,,
,,,,,8897,12.60363,27,,,,,,,,
,,,,,8919,12.366004,22,,,,,,,,
,,,,,8968,46.306595,49,,,,,,,,
,,,,,8990,20.019321,22,,,,,,,,
,,,,,9032,45.726784,42,,,,,,,,
,,,,,9048,10.835699,16,,,,,,,,
,,,,,9073,9.739496,25,,,,,,,,
,,,,,9088,14.632477,15,,,,,,,,
,,,,,9099,9.470209,11,,,,,,,,
,,,,,9108,6.124625,9,,,,,,,,
,,,,,9118,8.766748,10,,,,,,,,
